tmdb_id,country,release_date,type
980078,TW,2023-03-03T00:00:00.000Z,3
980078,US,2023-02-15T00:00:00.000Z,3
980078,US,2024-10-01T00:00:00.000Z,4
11416,AT,1987-01-09T00:00:00.000Z,3
11416,AU,1987-01-20T00:00:00.000Z,3
11416,DE,1987-01-08T00:00:00.000Z,3
11416,ES,1986-09-29T00:00:00.000Z,3
11416,FR,1986-05-16T00:00:00.000Z,1
11416,FR,1986-09-24T00:00:00.000Z,3
11416,GR,1987-02-01T00:00:00.000Z,3
11416,IE,1986-12-12T00:00:00.000Z,3
11416,IT,1986-10-23T00:00:00.000Z,3
11416,KR,1986-12-24T00:00:00.000Z,3
11416,NL,1986-11-06T00:00:00.000Z,3
11416,NL,2004-12-01T00:00:00.000Z,5
11416,NL,2009-10-29T00:00:00.000Z,5
11416,NL,2002-07-31T00:00:00.000Z,6
11416,PT,1986-12-19T00:00:00.000Z,3
11416,SE,1986-12-12T00:00:00.000Z,3
11416,SK,1997-03-26T00:00:00.000Z,6
11416,TW,2020-09-11T00:00:00.000Z,3
11416,TW,1986-12-20T00:00:00.000Z,3
11416,US,1986-09-29T00:00:00.000Z,3
560008,AE,2020-03-13T00:00:00.000Z,3
560008,AU,2021-06-03T00:00:00.000Z,3
560008,AU,2021-08-30T00:00:00.000Z,5
560008,CA,2021-02-05T00:00:00.000Z,3
560008,CZ,2021-08-28T00:00:00.000Z,1
560008,CZ,2022-09-01T00:00:00.000Z,3
560008,DE,2020-02-21T00:00:00.000Z,1
560008,ES,2021-04-30T00:00:00.000Z,3
560008,ES,2021-08-20T00:00:00.000Z,4
560008,ES,2021-08-31T00:00:00.000Z,5
560008,FR,2021-10-20T00:00:00.000Z,4
560008,GB,2021-08-13T00:00:00.000Z,2
560008,GB,2021-08-13T00:00:00.000Z,4
560008,GR,2020-10-03T00:00:00.000Z,1
560008,GR,2021-10-21T00:00:00.000Z,3
560008,HK,2021-04-22T00:00:00.000Z,3
560008,IE,2021-08-13T00:00:00.000Z,4
560008,IT,2021-09-17T00:00:00.000Z,6
560008,JP,2021-09-23T00:00:00.000Z,3
560008,NZ,2021-09-01T00:00:00.000Z,4
560008,PL,2020-03-13T00:00:00.000Z,4
560008,PT,2020-09-03T00:00:00.000Z,3
560008,RU,2021-04-22T00:00:00.000Z,3
560008,UA,2021-05-06T00:00:00.000Z,3
560008,US,2021-12-15T00:00:00.000Z,2
11012,CZ,1993-07-29T00:00:00.000Z,3
11012,DK,1992-12-02T00:00:00.000Z,3
11012,FR,1992-12-02T00:00:00.000Z,3
11012,FR,2016-01-01T00:00:00.000Z,4
11012,FR,2005-09-12T00:00:00.000Z,5
11012,FR,2021-06-01T00:00:00.000Z,5
11012,GB,1993-02-05T00:00:00.000Z,3
11012,KR,2012-11-01T00:00:00.000Z,3
11012,KR,1994-12-17T00:00:00.000Z,3
11012,NL,1994-06-16T00:00:00.000Z,3
11012,NL,2001-04-24T00:00:00.000Z,5
11012,NL,2008-09-11T00:00:00.000Z,5
11012,NL,2003-04-12T00:00:00.000Z,6
11012,SE,1992-12-02T00:00:00.000Z,3
11012,US,1992-12-02T00:00:00.000Z,3
1104840,DE,2023-03-28T00:00:00.000Z,3
89455,AR,2012-08-16T00:00:00.000Z,3
89455,AT,2012-08-24T00:00:00.000Z,3
89455,AU,2012-11-08T00:00:00.000Z,3
89455,BE,2012-08-15T00:00:00.000Z,3
89455,BR,2012-08-31T00:00:00.000Z,3
89455,CA,2011-09-09T00:00:00.000Z,1
89455,CL,2012-08-09T00:00:00.000Z,3
89455,DE,2012-08-16T00:00:00.000Z,3
89455,ES,2013-06-28T00:00:00.000Z,3
89455,FR,2012-07-25T00:00:00.000Z,3
89455,GB,2011-10-12T00:00:00.000Z,1
89455,GB,2012-08-10T00:00:00.000Z,3
89455,IE,2012-08-10T00:00:00.000Z,4
89455,IT,2013-06-20T00:00:00.000Z,3
89455,JP,2013-03-17T00:00:00.000Z,4
89455,NL,2012-08-16T00:00:00.000Z,3
89455,NL,2012-11-14T00:00:00.000Z,5
89455,NO,2012-10-12T00:00:00.000Z,3
89455,NZ,2012-11-08T00:00:00.000Z,3
89455,PL,2012-12-26T00:00:00.000Z,4
89455,PT,2012-10-23T00:00:00.000Z,3
89455,SE,2012-10-12T00:00:00.000Z,3
89455,US,2012-08-03T00:00:00.000Z,2
89455,US,2012-06-29T00:00:00.000Z,4
787791,CH,2022-09-26T00:00:00.000Z,1
787791,DK,2022-12-16T00:00:00.000Z,4
787791,FI,2022-12-16T00:00:00.000Z,4
787791,GB,2024-05-10T00:00:00.000Z,3
787791,GB,2024-08-26T00:00:00.000Z,4
787791,NO,2022-12-16T00:00:00.000Z,3
787791,PL,2023-06-21T00:00:00.000Z,4
787791,SE,2022-12-16T00:00:00.000Z,4
787791,TW,2023-03-24T00:00:00.000Z,3
787791,US,2022-12-16T00:00:00.000Z,2
48231,BR,2011-11-23T00:00:00.000Z,3
48231,CA,2011-09-10T00:00:00.000Z,1
48231,CA,2012-01-13T00:00:00.000Z,3
48231,CH,2011-09-30T00:00:00.000Z,4
48231,DE,2011-11-10T00:00:00.000Z,3
48231,ES,2011-11-25T00:00:00.000Z,3
48231,FR,2011-12-21T00:00:00.000Z,3
48231,FR,2012-04-26T00:00:00.000Z,4
48231,FR,2021-10-08T00:00:00.000Z,4
48231,FR,2012-04-25T00:00:00.000Z,5
48231,GB,2012-02-10T00:00:00.000Z,3
48231,GR,2011-11-24T00:00:00.000Z,3
48231,IE,2012-02-10T00:00:00.000Z,4
48231,IT,2011-09-02T00:00:00.000Z,1
48231,IT,2011-09-30T00:00:00.000Z,3
48231,JP,2012-10-27T00:00:00.000Z,4
48231,KR,2012-05-10T00:00:00.000Z,3
48231,LT,2012-04-06T00:00:00.000Z,3
48231,NL,2012-03-15T00:00:00.000Z,3
48231,NL,2015-01-05T00:00:00.000Z,4
48231,NL,2012-06-25T00:00:00.000Z,5
48231,NO,2011-09-30T00:00:00.000Z,3
48231,RO,2011-11-25T00:00:00.000Z,3
48231,SE,2011-11-18T00:00:00.000Z,3
48231,SE,2012-10-31T00:00:00.000Z,5
48231,SK,2012-01-26T00:00:00.000Z,3
48231,SK,2024-11-15T00:00:00.000Z,4
48231,US,2011-09-03T00:00:00.000Z,1
48231,US,2011-10-05T00:00:00.000Z,1
48231,US,2011-11-23T00:00:00.000Z,2
10435,AR,1993-09-30T00:00:00.000Z,3
10435,AU,1993-02-18T00:00:00.000Z,3
10435,BE,1993-03-24T00:00:00.000Z,3
10435,BR,1993-02-19T00:00:00.000Z,3
10435,CA,1993-01-08T00:00:00.000Z,3
10435,CA,2008-10-14T00:00:00.000Z,5
10435,CH,1993-03-26T00:00:00.000Z,3
10435,CH,1993-02-26T00:00:00.000Z,3
10435,CZ,1993-03-19T00:00:00.000Z,3
10435,DE,1993-10-28T00:00:00.000Z,3
10435,DK,1993-03-19T00:00:00.000Z,3
10435,ES,1993-04-07T00:00:00.000Z,3
10435,FI,1993-02-19T00:00:00.000Z,3
10435,FR,1993-02-17T00:00:00.000Z,3
10435,FR,2016-05-11T00:00:00.000Z,4
10435,FR,2003-09-23T00:00:00.000Z,5
10435,FR,2021-06-01T00:00:00.000Z,5
10435,GB,1992-12-16T00:00:00.000Z,1
10435,GB,1992-12-17T00:00:00.000Z,3
10435,GB,2002-03-25T00:00:00.000Z,5
10435,GR,2001-11-29T00:00:00.000Z,5
10435,HK,1993-03-12T00:00:00.000Z,3
10435,HU,1993-09-17T00:00:00.000Z,3
10435,ID,2005-02-13T00:00:00.000Z,6
10435,IE,1993-02-12T00:00:00.000Z,3
10435,IT,2013-12-06T00:00:00.000Z,5
10435,JP,1993-04-24T00:00:00.000Z,3
10435,KR,1994-05-14T00:00:00.000Z,3
10435,MX,2008-10-04T00:00:00.000Z,5
10435,NL,1993-04-15T00:00:00.000Z,3
10435,PL,1992-12-31T00:00:00.000Z,3
10435,PT,1993-06-25T00:00:00.000Z,3
10435,SE,1993-02-19T00:00:00.000Z,3
10435,SK,1997-01-12T00:00:00.000Z,6
10435,TR,1994-01-21T00:00:00.000Z,3
10435,US,1992-12-25T00:00:00.000Z,2
10435,US,1993-01-08T00:00:00.000Z,3
10435,UY,1995-01-01T00:00:00.000Z,3
11889,CZ,2002-06-27T00:00:00.000Z,3
11889,DE,2002-05-16T00:00:00.000Z,3
11889,GB,2002-01-18T00:00:00.000Z,3
11889,KR,2002-03-08T00:00:00.000Z,3
11889,US,2001-12-14T00:00:00.000Z,3
46992,CA,1998-09-14T00:00:00.000Z,1
46992,CZ,1999-05-13T00:00:00.000Z,3
46992,IT,1998-09-05T00:00:00.000Z,1
46992,US,1998-12-30T00:00:00.000Z,2
3635,AT,2004-09-24T00:00:00.000Z,4
3635,BR,2004-02-20T00:00:00.000Z,3
3635,CA,2003-09-07T00:00:00.000Z,1
3635,CH,2004-03-12T00:00:00.000Z,4
3635,CZ,2004-08-05T00:00:00.000Z,3
3635,DE,2004-06-25T00:00:00.000Z,1
3635,DE,2004-09-23T00:00:00.000Z,3
3635,DK,2004-08-22T00:00:00.000Z,1
3635,DK,2004-10-22T00:00:00.000Z,3
3635,ES,2003-09-25T00:00:00.000Z,1
3635,ES,2004-02-20T00:00:00.000Z,3
3635,FR,2003-10-03T00:00:00.000Z,1
3635,FR,2004-03-03T00:00:00.000Z,3
3635,GB,2003-10-30T00:00:00.000Z,1
3635,GB,2004-01-16T00:00:00.000Z,3
3635,IE,2004-01-16T00:00:00.000Z,3
3635,IT,2004-02-20T00:00:00.000Z,3
3635,JP,2004-04-10T00:00:00.000Z,4
3635,KR,2004-09-03T00:00:00.000Z,3
3635,PT,2004-02-12T00:00:00.000Z,3
3635,US,2003-08-31T00:00:00.000Z,1
3635,US,2003-12-12T00:00:00.000Z,3
3635,US,2004-01-30T00:00:00.000Z,3
71,AR,2001-02-08T00:00:00.000Z,3
71,AU,2000-11-02T00:00:00.000Z,3
71,BE,2001-01-31T00:00:00.000Z,3
71,BR,2001-03-16T00:00:00.000Z,3
71,BR,2004-01-19T00:00:00.000Z,5
71,CA,2000-10-13T00:00:00.000Z,3
71,CH,2000-11-30T00:00:00.000Z,3
71,CH,2001-01-10T00:00:00.000Z,3
71,CZ,2001-02-01T00:00:00.000Z,3
71,CZ,2007-11-01T00:00:00.000Z,5
71,DE,2000-11-29T00:00:00.000Z,3
71,DK,2001-02-09T00:00:00.000Z,3
71,ES,2000-10-22T00:00:00.000Z,1
71,ES,2001-01-26T00:00:00.000Z,3
71,FI,2000-11-01T00:00:00.000Z,1
71,FI,2001-02-09T00:00:00.000Z,3
71,FR,2000-05-19T00:00:00.000Z,1
71,FR,2000-12-20T00:00:00.000Z,3
71,GB,2000-09-28T00:00:00.000Z,3
71,GR,2001-02-09T00:00:00.000Z,3
71,HK,2001-02-08T00:00:00.000Z,3
71,HR,2000-08-04T00:00:00.000Z,1
71,HU,2001-02-22T00:00:00.000Z,3
71,IE,2000-09-29T00:00:00.000Z,3
71,IL,2001-02-02T00:00:00.000Z,3
71,IS,2001-02-16T00:00:00.000Z,3
71,IT,2001-02-23T00:00:00.000Z,3
71,JP,2000-11-01T00:00:00.000Z,1
71,JP,2001-01-27T00:00:00.000Z,3
71,KR,2001-02-17T00:00:00.000Z,3
71,KR,2017-01-18T00:00:00.000Z,3
71,KW,2002-02-12T00:00:00.000Z,3
71,KZ,2001-05-05T00:00:00.000Z,3
71,LT,2001-07-13T00:00:00.000Z,3
71,MX,2001-03-02T00:00:00.000Z,3
71,MY,2001-05-03T00:00:00.000Z,3
71,NL,2001-01-25T00:00:00.000Z,3
71,NL,2003-09-04T00:00:00.000Z,5
71,NL,2011-07-21T00:00:00.000Z,5
71,NL,2003-12-26T00:00:00.000Z,6
71,NO,2000-10-20T00:00:00.000Z,1
71,NO,2000-12-26T00:00:00.000Z,3
71,NZ,2001-02-15T00:00:00.000Z,3
71,PE,2001-03-22T00:00:00.000Z,3
71,PH,2001-03-14T00:00:00.000Z,3
71,PL,2001-02-09T00:00:00.000Z,3
71,PT,2001-02-16T00:00:00.000Z,3
71,RO,2001-02-09T00:00:00.000Z,3
71,RU,2001-10-25T00:00:00.000Z,5
71,SE,2000-12-13T00:00:00.000Z,1
71,SE,2000-12-22T00:00:00.000Z,3
71,SE,2005-08-10T00:00:00.000Z,5
71,SG,2001-03-22T00:00:00.000Z,3
71,SI,2001-02-08T00:00:00.000Z,3
71,TR,2001-03-30T00:00:00.000Z,3
71,TW,2001-01-28T00:00:00.000Z,3
71,US,2000-10-12T00:00:00.000Z,1
71,US,2000-10-13T00:00:00.000Z,2
71,US,2000-11-10T00:00:00.000Z,3
971699,AU,2023-08-03T00:00:00.000Z,1
971699,AU,2024-04-18T00:00:00.000Z,1
971699,AU,2023-11-02T00:00:00.000Z,3
971699,BE,2023-02-10T00:00:00.000Z,2
971699,BR,2023-04-19T00:00:00.000Z,1
971699,CA,2023-06-23T00:00:00.000Z,3
971699,DE,2023-10-05T00:00:00.000Z,3
971699,ES,2023-04-05T00:00:00.000Z,3
971699,FI,2023-10-13T00:00:00.000Z,3
971699,FR,2023-04-19T00:00:00.000Z,3
971699,FR,2023-09-19T00:00:00.000Z,5
971699,GB,2022-10-08T00:00:00.000Z,1
971699,GB,2023-02-10T00:00:00.000Z,3
971699,GR,2023-07-27T00:00:00.000Z,3
971699,IE,2023-02-10T00:00:00.000Z,3
971699,IT,2022-09-01T00:00:00.000Z,1
971699,NL,2023-01-29T00:00:00.000Z,1
971699,NL,2023-05-25T00:00:00.000Z,3
971699,NO,2023-02-10T00:00:00.000Z,2
971699,RO,2023-02-10T00:00:00.000Z,1
971699,SE,2023-02-10T00:00:00.000Z,4
971699,TW,2024-01-26T00:00:00.000Z,3
971699,US,2023-06-09T00:00:00.000Z,2
971699,US,2023-03-12T00:00:00.000Z,4
28468,BR,1985-02-14T00:00:00.000Z,3
28468,DE,1984-02-03T00:00:00.000Z,3
28468,ES,1983-09-23T00:00:00.000Z,1
28468,FI,1984-09-21T00:00:00.000Z,3
28468,FR,1984-06-06T00:00:00.000Z,3
28468,FR,2004-03-18T00:00:00.000Z,5
28468,FR,2023-08-22T00:00:00.000Z,5
28468,GB,2017-01-09T00:00:00.000Z,5
28468,IT,1983-10-19T00:00:00.000Z,3
28468,KR,1992-06-27T00:00:00.000Z,3
28468,PT,1987-06-10T00:00:00.000Z,3
935,AU,1964-06-12T00:00:00.000Z,3
935,AU,1985-04-01T00:00:00.000Z,5
935,BR,1965-01-01T00:00:00.000Z,3
935,BR,2006-03-13T00:00:00.000Z,5
935,CN,2024-04-18T00:00:00.000Z,1
935,CZ,2001-01-15T00:00:00.000Z,2
935,DE,1964-04-10T00:00:00.000Z,3
935,DK,1964-04-02T00:00:00.000Z,3
935,ES,1966-06-10T00:00:00.000Z,3
935,FR,1964-04-10T00:00:00.000Z,3
935,FR,2019-06-26T00:00:00.000Z,3
935,FR,2009-06-10T00:00:00.000Z,4
935,FR,2021-03-15T00:00:00.000Z,4
935,FR,1992-12-01T00:00:00.000Z,5
935,FR,1999-08-11T00:00:00.000Z,5
935,FR,2009-06-10T00:00:00.000Z,5
935,FR,2021-07-07T00:00:00.000Z,5
935,GB,1964-01-29T00:00:00.000Z,3
935,GF,1964-04-24T00:00:00.000Z,3
935,GR,1964-05-22T00:00:00.000Z,3
935,GR,2017-07-20T00:00:00.000Z,4
935,IE,1965-05-14T00:00:00.000Z,3
935,IT,1964-04-17T00:00:00.000Z,3
935,JP,1964-10-06T00:00:00.000Z,3
935,NL,2008-02-07T00:00:00.000Z,3
935,NL,2012-04-18T00:00:00.000Z,5
935,NL,2003-03-15T00:00:00.000Z,6
935,PT,1974-07-25T00:00:00.000Z,3
935,SE,1964-04-12T00:00:00.000Z,3
935,US,1964-01-29T00:00:00.000Z,3
575264,AE,2023-07-10T00:00:00.000Z,3
575264,AR,2023-07-13T00:00:00.000Z,3
575264,AT,2023-07-08T00:00:00.000Z,3
575264,AU,2023-07-03T00:00:00.000Z,1
575264,AU,2023-07-08T00:00:00.000Z,3
575264,BE,2023-07-12T00:00:00.000Z,3
575264,BG,2023-07-14T00:00:00.000Z,3
575264,BR,2023-07-13T00:00:00.000Z,3
575264,CA,2023-07-12T00:00:00.000Z,3
575264,CA,2024-01-25T00:00:00.000Z,4
575264,CL,2023-07-13T00:00:00.000Z,3
575264,CN,2023-07-14T00:00:00.000Z,3
575264,CO,2023-07-08T00:00:00.000Z,3
575264,CZ,2023-07-13T00:00:00.000Z,3
575264,DE,2023-07-13T00:00:00.000Z,3
575264,DE,2023-10-10T00:00:00.000Z,4
575264,DE,2023-11-02T00:00:00.000Z,5
575264,DK,2023-07-13T00:00:00.000Z,3
575264,EC,2023-07-13T00:00:00.000Z,3
575264,EE,2023-07-12T00:00:00.000Z,3
575264,ES,2023-07-12T00:00:00.000Z,3
575264,FI,2023-07-14T00:00:00.000Z,3
575264,FR,2023-07-12T00:00:00.000Z,3
575264,FR,2023-11-22T00:00:00.000Z,5
575264,GB,2023-07-10T00:00:00.000Z,3
575264,GB,2023-10-10T00:00:00.000Z,4
575264,GR,2023-07-13T00:00:00.000Z,3
575264,HK,2023-07-08T00:00:00.000Z,3
575264,HU,2023-07-13T00:00:00.000Z,3
575264,HU,2023-10-12T00:00:00.000Z,4
575264,IE,2023-07-10T00:00:00.000Z,3
575264,IL,2023-07-10T00:00:00.000Z,3
575264,IT,2023-06-19T00:00:00.000Z,1
575264,IT,2023-07-12T00:00:00.000Z,3
575264,JP,2023-07-14T00:00:00.000Z,3
575264,JP,2023-10-18T00:00:00.000Z,4
575264,JP,2023-11-29T00:00:00.000Z,5
575264,KR,2023-07-12T00:00:00.000Z,3
575264,KW,2023-07-10T00:00:00.000Z,3
575264,KZ,2023-07-13T00:00:00.000Z,3
575264,LT,2023-07-14T00:00:00.000Z,3
575264,MX,2023-07-13T00:00:00.000Z,3
575264,NL,2023-07-13T00:00:00.000Z,3
575264,NO,2023-07-12T00:00:00.000Z,3
575264,NZ,2023-07-09T00:00:00.000Z,3
575264,PE,2023-07-13T00:00:00.000Z,3
575264,PL,2023-07-14T00:00:00.000Z,3
575264,PR,2023-07-12T00:00:00.000Z,3
575264,PR,2023-10-10T00:00:00.000Z,4
575264,PR,2023-10-31T00:00:00.000Z,5
575264,PT,2023-07-12T00:00:00.000Z,3
575264,PY,2023-07-13T00:00:00.000Z,3
575264,RO,2023-07-14T00:00:00.000Z,3
575264,SA,2023-07-10T00:00:00.000Z,3
575264,SE,2023-07-12T00:00:00.000Z,3
575264,SG,2023-07-13T00:00:00.000Z,3
575264,SI,2023-07-13T00:00:00.000Z,3
575264,SK,2023-07-13T00:00:00.000Z,3
575264,TH,2023-07-11T00:00:00.000Z,3
575264,TW,2023-07-08T00:00:00.000Z,3
575264,UA,2023-07-08T00:00:00.000Z,3
575264,US,2023-07-12T00:00:00.000Z,3
575264,US,2023-10-10T00:00:00.000Z,4
575264,US,2024-01-25T00:00:00.000Z,4
575264,US,2023-10-31T00:00:00.000Z,5
575264,UY,2023-07-13T00:00:00.000Z,3
575264,VE,2023-07-13T00:00:00.000Z,3
575264,VN,2023-07-08T00:00:00.000Z,3
502356,AD,2023-04-05T00:00:00.000Z,3
502356,AE,2023-04-20T00:00:00.000Z,3
502356,AR,2023-04-05T00:00:00.000Z,3
502356,AT,2023-04-06T00:00:00.000Z,3
502356,AU,2023-04-05T00:00:00.000Z,3
502356,BA,2023-04-06T00:00:00.000Z,3
502356,BE,2023-04-05T00:00:00.000Z,3
502356,BG,2023-04-07T00:00:00.000Z,3
502356,BH,2023-04-20T00:00:00.000Z,3
502356,BO,2023-04-05T00:00:00.000Z,3
502356,BR,2023-04-05T00:00:00.000Z,3
502356,BR,2023-05-25T00:00:00.000Z,4
502356,BW,2023-04-07T00:00:00.000Z,3
502356,CA,2023-04-05T00:00:00.000Z,3
502356,CH,2023-04-05T00:00:00.000Z,3
502356,CL,2023-04-05T00:00:00.000Z,3
502356,CN,2023-04-05T00:00:00.000Z,3
502356,CO,2023-04-05T00:00:00.000Z,3
502356,CU,2023-04-05T00:00:00.000Z,3
502356,CZ,2023-04-06T00:00:00.000Z,3
502356,DE,2023-04-06T00:00:00.000Z,3
502356,DE,2023-06-08T00:00:00.000Z,4
502356,DE,2023-06-22T00:00:00.000Z,5
502356,DK,2023-04-06T00:00:00.000Z,3
502356,DO,2023-04-05T00:00:00.000Z,3
502356,EC,2023-04-05T00:00:00.000Z,3
502356,EE,2023-04-07T00:00:00.000Z,3
502356,EG,2023-04-19T00:00:00.000Z,3
502356,ES,2023-04-05T00:00:00.000Z,3
502356,FI,2023-04-07T00:00:00.000Z,3
502356,FR,2023-04-05T00:00:00.000Z,3
502356,FR,2023-08-04T00:00:00.000Z,4
502356,FR,2023-08-23T00:00:00.000Z,5
502356,GB,2023-04-05T00:00:00.000Z,3
502356,GE,2023-04-06T00:00:00.000Z,3
502356,GH,2023-04-07T00:00:00.000Z,3
502356,GR,2023-04-06T00:00:00.000Z,3
502356,GT,2023-04-05T00:00:00.000Z,3
502356,HK,2023-04-05T00:00:00.000Z,3
502356,HN,2023-04-05T00:00:00.000Z,3
502356,HR,2023-04-07T00:00:00.000Z,3
502356,HT,2023-04-05T00:00:00.000Z,3
502356,HU,2023-04-06T00:00:00.000Z,3
502356,HU,2023-06-23T00:00:00.000Z,4
502356,ID,2023-04-05T00:00:00.000Z,3
502356,IE,2023-04-05T00:00:00.000Z,3
502356,IL,2023-04-06T00:00:00.000Z,3
502356,IN,2023-04-07T00:00:00.000Z,3
502356,IS,2023-04-05T00:00:00.000Z,3
502356,IT,2023-04-05T00:00:00.000Z,3
502356,JP,2023-04-28T00:00:00.000Z,3
502356,JP,2023-09-06T00:00:00.000Z,5
502356,KE,2023-04-07T00:00:00.000Z,3
502356,KR,2023-04-26T00:00:00.000Z,3
502356,KW,2023-04-20T00:00:00.000Z,3
502356,KZ,2023-04-06T00:00:00.000Z,3
502356,LS,2023-04-07T00:00:00.000Z,3
502356,LT,2023-04-07T00:00:00.000Z,3
502356,LV,2023-04-07T00:00:00.000Z,3
502356,ME,2023-04-06T00:00:00.000Z,3
502356,MN,2023-04-07T00:00:00.000Z,3
502356,MX,2023-04-05T00:00:00.000Z,3
502356,MY,2023-04-20T00:00:00.000Z,3
502356,NA,2023-04-07T00:00:00.000Z,3
502356,NI,2023-04-05T00:00:00.000Z,3
502356,NL,2023-04-05T00:00:00.000Z,3
502356,NO,2023-04-05T00:00:00.000Z,3
502356,NZ,2023-04-05T00:00:00.000Z,3
502356,NZ,2023-09-01T00:00:00.000Z,4
502356,OM,2023-04-20T00:00:00.000Z,3
502356,PA,2023-04-05T00:00:00.000Z,3
502356,PE,2023-04-05T00:00:00.000Z,3
502356,PH,2023-04-19T00:00:00.000Z,3
502356,PL,2023-05-26T00:00:00.000Z,3
502356,PR,2023-04-05T00:00:00.000Z,3
502356,PR,2023-05-16T00:00:00.000Z,4
502356,PR,2023-08-03T00:00:00.000Z,4
502356,PR,2023-12-03T00:00:00.000Z,4
502356,PR,2023-06-13T00:00:00.000Z,5
502356,PT,2023-04-06T00:00:00.000Z,3
502356,PY,2023-04-05T00:00:00.000Z,3
502356,QA,2023-04-20T00:00:00.000Z,3
502356,RO,2023-04-07T00:00:00.000Z,3
502356,RS,2023-04-06T00:00:00.000Z,3
502356,SA,2023-04-20T00:00:00.000Z,3
502356,SE,2023-04-05T00:00:00.000Z,3
502356,SG,2023-04-06T00:00:00.000Z,3
502356,SK,2023-04-06T00:00:00.000Z,3
502356,SV,2023-04-05T00:00:00.000Z,3
502356,SZ,2023-04-07T00:00:00.000Z,3
502356,TH,2023-04-05T00:00:00.000Z,3
502356,TR,2023-04-14T00:00:00.000Z,3
502356,TW,2023-04-05T00:00:00.000Z,3
502356,TZ,2023-04-07T00:00:00.000Z,3
502356,UA,2023-04-05T00:00:00.000Z,3
502356,UG,2023-04-07T00:00:00.000Z,3
502356,US,2023-04-01T00:00:00.000Z,1
502356,US,2023-04-05T00:00:00.000Z,3
502356,US,2023-08-27T00:00:00.000Z,3
502356,US,2023-05-16T00:00:00.000Z,4
502356,US,2023-08-03T00:00:00.000Z,4
502356,US,2023-12-03T00:00:00.000Z,4
502356,US,2023-06-13T00:00:00.000Z,5
502356,UY,2023-04-05T00:00:00.000Z,3
502356,VE,2023-04-05T00:00:00.000Z,3
502356,VN,2023-04-07T00:00:00.000Z,3
502356,XK,2023-04-06T00:00:00.000Z,3
502356,ZA,2023-04-07T00:00:00.000Z,3
502356,ZM,2023-04-07T00:00:00.000Z,3
502356,ZW,2023-04-07T00:00:00.000Z,3
603692,AE,2023-03-27T00:00:00.000Z,3
603692,AR,2023-03-23T00:00:00.000Z,3
603692,AT,2023-03-23T00:00:00.000Z,3
603692,AU,2023-03-23T00:00:00.000Z,3
603692,BE,2023-03-22T00:00:00.000Z,3
603692,BG,2023-03-31T00:00:00.000Z,3
603692,BH,2023-03-27T00:00:00.000Z,3
603692,BO,2023-03-23T00:00:00.000Z,3
603692,BR,2023-03-23T00:00:00.000Z,3
603692,CH,2023-03-22T00:00:00.000Z,3
603692,CH,2023-03-23T00:00:00.000Z,3
603692,CL,2023-03-23T00:00:00.000Z,3
603692,CO,2023-03-23T00:00:00.000Z,3
603692,CZ,2023-03-23T00:00:00.000Z,3
603692,DE,2023-03-23T00:00:00.000Z,3
603692,DE,2023-08-24T00:00:00.000Z,4
603692,DE,2023-09-15T00:00:00.000Z,5
603692,DE,2023-12-25T00:00:00.000Z,6
603692,DK,2023-03-23T00:00:00.000Z,3
603692,EC,2023-03-23T00:00:00.000Z,3
603692,EE,2023-03-24T00:00:00.000Z,3
603692,ES,2023-03-24T00:00:00.000Z,3
603692,FI,2023-03-22T00:00:00.000Z,3
603692,FR,2023-03-22T00:00:00.000Z,3
603692,FR,2023-07-22T00:00:00.000Z,4
603692,FR,2023-07-22T00:00:00.000Z,5
603692,GB,2023-03-06T00:00:00.000Z,1
603692,GB,2023-03-24T00:00:00.000Z,3
603692,GB,2023-10-13T00:00:00.000Z,4
603692,GB,2023-06-12T00:00:00.000Z,5
603692,GR,2023-03-23T00:00:00.000Z,3
603692,HK,2023-03-23T00:00:00.000Z,3
603692,HU,2023-03-23T00:00:00.000Z,3
603692,IE,2023-03-24T00:00:00.000Z,3
603692,IL,2023-03-23T00:00:00.000Z,3
603692,IT,2023-03-23T00:00:00.000Z,3
603692,IT,2023-07-06T00:00:00.000Z,5
603692,JP,2023-09-22T00:00:00.000Z,3
603692,JP,2024-02-21T00:00:00.000Z,5
603692,KR,2023-03-29T00:00:00.000Z,1
603692,KR,2023-04-12T00:00:00.000Z,3
603692,KW,2023-03-27T00:00:00.000Z,3
603692,KZ,2023-03-23T00:00:00.000Z,3
603692,LT,2023-03-24T00:00:00.000Z,3
603692,LT,2023-06-29T00:00:00.000Z,4
603692,MO,2023-03-23T00:00:00.000Z,3
603692,MX,2023-03-23T00:00:00.000Z,3
603692,NL,2023-03-24T00:00:00.000Z,3
603692,NO,2023-03-24T00:00:00.000Z,3
603692,NZ,2023-06-01T00:00:00.000Z,4
603692,PE,2023-03-23T00:00:00.000Z,3
603692,PL,2023-03-24T00:00:00.000Z,3
603692,PR,2023-03-23T00:00:00.000Z,3
603692,PR,2023-05-23T00:00:00.000Z,4
603692,PR,2023-06-13T00:00:00.000Z,5
603692,PR,2023-09-15T00:00:00.000Z,6
603692,PT,2023-03-23T00:00:00.000Z,3
603692,PY,2023-03-23T00:00:00.000Z,3
603692,QA,2023-03-27T00:00:00.000Z,3
603692,RO,2023-03-31T00:00:00.000Z,3
603692,RU,2023-03-23T00:00:00.000Z,3
603692,SA,2023-03-27T00:00:00.000Z,3
603692,SE,2023-03-22T00:00:00.000Z,3
