Year,MovieId,Name,id
2022,21710,婚顧女王,912632.0
2022,21929,七五計劃,958487.0
2022,9952,睡著也好醒來也罷,487850.0
2022,21589,怪獸死了怎麼辦,831920.0
2022,21707,太陽與波麗露,1037696.0
2022,20301,鳩的擊退法,844225.0
2022,22350,Ｎ号棟鬧鬼,938133.0
2022,22801,大逃殺 4K數位修復版,3176.0
2022,22431,春心萌動的老屋緣廊,963131.0
2022,23040,葬禮,42095.0
2022,23041,蒲公英,11830.0
2022,22228,河畔小日子,749927.0
2022,20918,決戰星期天,863857.0
2022,22474,流浪之月,849786.0
2022,18228,歡樂時光（上）,354759.0
2022,20529,垃圾頭,464768.0
2022,22961,天才狂歡派對：最終章,77248.0
2022,20552,魔神英雄傳 七魂的龍神丸 -再會-,1015361.0
2022,23384,TANG,804593.0
2022,22508,救救旱鴨子,956450.0
2022,18231,歡樂時光（下）,354759.0
2022,20125,電影版 狂賭之淵2：絕體絕命俄羅斯輪盤,742396.0
2022,23401,邪惡的孩子,958017.0
2022,20101,沒說出口的殺人告白,735409.0
2022,23187,還有愛的日子,927594.0
2022,23107,性徒,987573.0
2022,20983,鳶,794721.0
2022,23192,線，畫出的我,961266.0
2022,20919,第一人夫,756198.0
2022,20653,輝耀姬物語(日文版),149871.0
2022,21315,偷情連載中,810587.0
2022,20936,兒時的點點滴滴(日文版),15080.0
2022,21393,噪音,848298.0
2022,22503,調職令是警察樂隊！,961381.0
2022,20865,海岬的迷途之家,760758.0
2022,21020,平成狸合戰 (日文版),15283.0
2022,20295,月影,847335.0
2022,23264,魔幻時刻,46361.0
2022,20193,四季拉麵物語,809695.0
2022,22532,魚之子,952438.0
2022,20951,露草,954094.0
2022,19061,總編的復仇,744714.0
2022,22882,好想傳達你的聲音,461078.0
2022,22244,我想被高中女生殺死,960312.0
2022,18685,告白,54186.0
2022,22421,戀之光 ,993782.0
2022,22902,錯位的青春,810674.0
2022,22802,幽靜的山荷葉,859798.0
2022,22533,每天上班總是累得要死,890326.0
2022,20759,對某飛行員的追憶,93013.0
2022,20823,隔壁的山田君 (日文版),16198.0
2022,23262,鬼壓床了沒,130023.0
2022,20824,臥底型警FINAL,845611.0
2022,22881,通往異世界的便利店,995387.0
2022,20533,夢境診斷與恐怖體驗,1011873.0
2022,23222,有頂天大飯店,112903.0
2022,6711,東京物語,18148.0
2022,23218,愛情在車上,1003706.0
2022,20707,國士無雙,146126.0
2022,22738,天堂髮廊,782648.0
2022,23193,無法無天,598.0
2022,20729,漂浪人生,680813.0
2022,19269,月老,783740.0
2022,20646,咒,864370.0
2022,18190,聽見歌 再唱,793392.0
2022,20477,我吃了那男孩一整年的早餐,839294.0
2022,12489,五月天 人生無限公司,601434.0
2022,22531,流麻溝十五號,1005555.0
2022,19183,瀑布,852355.0
2022,20670,少年吔,943737.0
2022,21822,民雄鬼屋,931894.0
2022,20725,頭七,918035.0
2022,23355,想見你,804725.0
2022,20175,素還真,925725.0
2022,19357,美國女孩,878987.0
2022,22671,罪後真相,1007962.0
2022,20312,噩兆,917717.0
2022,22659,你在我心上,1025086.0
2022,21785,哈勇家,975812.0
2022,20921,少年吔，安啦！,205464.0
2022,19729,一杯熱奶茶的等待,876648.0
2022,22082,科學少女,957112.0
2022,20354,初戀慢半拍,933785.0
2022,19630,再說一次我願意,846517.0
2022,15629,男人與他的海,764425.0
2022,20817,我心我行,1006694.0
2022,21165,神人之家,937356.0
2022,21119,一家子兒咕咕叫,899460.0
2022,19319,青春弒戀,796155.0
2022,19608,該死的阿修羅,880156.0
2022,19065,魔法阿媽 4K數位修復版,232468.0
2022,19662,售命,942953.0
2022,10375,一家之主,769802.0
2022,22660,小藍,975575.0
2022,19402,鱷魚,860887.0
2022,20005,尋找神話之鳥,984997.0
2022,21915,他還年輕,1005979.0
2022,21233,台灣男子葉石濤,987422.0
2022,20531,野夏天,931885.0
2022,14496,不想一個人,890538.0
2022,17116,嗨！神獸,740823.0
2022,17799,愛別離苦,946267.0
2022,20643,青春換日線,939287.0
2022,19064,廢棄之城,767246.0
2022,18755,老鷹之手,891566.0
2022,20521,藏匿處,936286.0
2022,21174,孫行者傳,1026182.0
2022,21825,舞徑,1017006.0
2022,19320,沒有人該成為孤島,927480.0
2022,14720,期末考,810020.0
2022,20051,兜兜風,899387.0
2022,18424,徘徊年代,829584.0
2022,16508,逆者,868682.0
2022,19957,高山上的熱氣球,893252.0
2022,20805,再會啦  白宮,985569.0
2022,21080,教練,960450.0
2022,18306,詭祭,660001.0
2022,19987,願未央,816752.0
2022,19122,影子背後,1003994.0
2022,20920,給阿媽的一封信,874781.0
2022,20053,我記得,302528.0
2022,17487,修行,877246.0
2022,18796,文林銀行,900843.0
2022,22011,孫行者傳(國語版),1026182.0
2022,21748,KULO,1009987.0
2022,21200,夏日天空的那匹紅馬,814174.0
2022,21239,還孩子做自己,1153451.0
2022,21921,我永遠永遠永遠愛你,1009977.0
2022,22327,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,1025309.0
2022,20922,有時 Mama，有時 Mimi,1009995.0
2022,23139,一起一起,1050665.0
2022,22475,稻浪上的夢想家,1200506.0
2022,21731,聖石傳說,24614.0
2022,19624,17歲的天空 4K數位修復版,27101.0
2022,21690,家家,975681.0
2022,22673,無邊,1032330.0
2022,22710,失序正義,1039769.0
2022,22448,不老騎士-歐兜邁環台日記,137686.0
2022,21171,勸世三姊妹：大銀幕特別版,1035872.0
2022,20375,格瑞特真相,798092.0
2022,23394,黑的教育,741329.0
2022,20867,幻日手記 ,900062.0
2022,21087,北將七,939939.0
2022,1585,奼紫嫣紅開遍,375281.0
2022,1394,西部來的人,316569.0
2022,1593,1918,74107.0
2022,20262,寶島大夢,484574.0
2022,18618,破輪胎,278445.0
2022,22759,我這樣過了一生,256133.0
2022,5511,香蕉天堂,262831.0
2022,502,風中家族,356701.0
2022,22215,紅柿子,262828.0
2022,20319,第一爐香,660002.0
2022,20054,藍宇,27062.0
2022,20986,你好，李煥英,758891.0
2022,21616,于堇：蘭心大劇院,497834.0
2022,22630,野馬分鬃,712164.0
2022,20396,奪冠,638032.0
2022,22926,四海,827689.0
2022,20154,郊區的鳥,537867.0
2022,23190,這個殺手不太冷靜,923192.0
2022,21423,李茂扮太子,903125.0
2022,16189,不丹是教室,627087.0
2022,11237,大象席地而坐,499556.0
2022,6215,少年,436792.0
2023,22707,仇恨謎林,919570.0
2023,13290,寄生上流,496243.0
2023,24516,犯罪都市3,955555.0
2023,25092,水泥烏托邦：末日浩劫,729854.0
2023,23589,BTS: YET TO COME IN CINEMAS,1063453.0
2023,26037,鬼車站,844386.0
2023,24714,貴公子,1057001.0
2023,25160,逃出寧靜海,753091.0
2023,26045,My SHINee World,1148154.0
2023,23615,火線交涉,606400.0
2023,26405,12.12：首爾之春,919207.0
2023,25311,贖命救援,581395.0
2023,25179,MAMAMOO：MY CON THE MOVIE,1137172.0
2023,25407,千萬別開門,813079.0
2023,23960,靈魂伴侶,617882.0
2023,26219,30日,1052433.0
2023,23796,8釐米：詛咒影帶,977155.0
2023,26381,鬼6怨,1168166.0
2023,25736,沒有國家的冠軍,581394.0
2023,25351,ASTRO,1357982.0
2023,26026,禍亂：地下秩序,1028684.0
2023,25638,附身,166271.0
2023,25024,神鬼海底撈,783110.0
2023,25803,詐騙女王,941045.0
2023,25588,雉岳山怪談,987540.0
2023,25322,保護者,656156.0
2023,23383,首爾怪談,957154.0
2023,26260,全羅道少年殺人事件,714651.0
2023,23486,紳探追緝令,848198.0
2023,25494,鬼夢遊,964592.0
2023,26353,水鬼,848145.0
2023,23587,幻影,715253.0
2023,24206,魯蛇大翻身,936243.0
2023,25710,極惡變身,952476.0
2023,24037,熊男,995063.0
