tw_id,tw_title,tw_first_release_date
25245,少女☆歌劇 Revue Starlight RONDO RONDO RONDO,2023-09-15
25267,GHOSTBOOK 妖怪圖鑑,2023-09-01
23341,那個男人,2023-01-10
25761,詭屋,2023-11-03
24089,心之谷,2023-04-25
25072,#人孔,2023-08-04
24835,暗湧情事,2023-07-07
24715,SSSS. GRIDMAN 劇場總集篇,2023-06-21
26313,東尼瀧谷:數位經典版,2023-12-22
21992,航海王劇場版 : 紅髮歌姬,2022-08-19
26454,寬鬆世代又怎樣：INTERNATIONAL,2023-12-22
26478,窗邊的小荳荳,2023-12-19
24341,惠子不能輸,2023-07-21
24212,貞子 DX,2023-06-02
26253,鄰人Ｘ：謎樣的女子,2023-12-08
24913,四月物語：數位修復版,2023-08-16
25320,斷捨離天堂,2023-09-15
24112,指尖上綻放的愛,2023-05-05
24789,SSSS.DYNAZENON 劇場總集篇,2023-06-30
25039,銀河鐵道之父,2023-08-04
8749,幻之光,2018-06-08
26227,東京復仇者2：血腥萬聖節 前篇─命運,2023-11-10
24050,厄林,2023-04-14
26226,東京復仇者2：血腥萬聖節 後篇─決戰,2023-12-08
24086,Fishmans,2023-04-21
23224,舌尖上的禪,2023-01-19
23438,彬與瑛,2023-01-06
23603,追海豚的長崎夏日,2023-02-17
8878,無人知曉的夏日清晨,2018-06-08
24468,名偵探神助理：黃金螺旋之謎,2023-06-02
23700,我們的黎明,2023-02-24
25079,千輝同學未免甜得過火,2023-08-18
25106,電影哆啦A夢 - 大雄的秘密道具博物館,2023-09-28
18637,天外者,2021-05-07
26139,天一亮，就想見到你,2023-11-12
26279,花腐,2023-12-01
8747,下一站，天國,2016-12-15
25317,黑夜遊行,2023-07-21
24972,電影哆啦A夢 - 新‧大雄的宇宙開拓史,2023-09-01
8873,橫山家之味,2018-06-08
26398,銀河鐵道之夜,2023-12-22
24954,假裝沒事,2023-07-28
25078,電影哆啦A夢 - 大雄的人魚大海戰,2023-09-08
25632,名偵探麻里子最悲慘的一天,2023-10-20
25131,善良的牧本先生,2023-09-15
25059,親密（前編）,2023-08-12
25023,電影哆啦A夢：新大雄的大魔境 - 扁扁與5人之探險隊,2023-10-06
26515,坂本龍一：OPUS,2023-12-31
23826,電影版殘念生物事典,2023-03-31
25043,電影哆啦A夢 - 新‧大雄與鐵人兵團,2023-09-15
24728,呼叫愛美子,2023-08-18
25129,觸不到的肌膚,2023-09-28
23492,怪談比留子,2023-03-10
25127,電影哆啦A夢：大雄與奇跡之島,2023-09-22
25062,景深之中,2023-08-11
25071,親密（後編）,2023-08-12
24753,銀平町的電影時光,2023-07-14
24109,離不開你的依賴,2023-04-19
25011,電影哆啦A夢 - 大雄之宇宙英雄記,2023-10-13
24876,謎樣的你,2023-07-28
25041,夏洛克的孩子們,2023-08-04
23145,她喜歡的是,2023-06-21
25243,冰淇淋般的愛戀,2023-09-28
24514,渴水,2023-09-01
25313,明天星期一,2023-10-20
25241,破案天才伽利略：嫌疑犯X的獻身,2008-12-24
23554,天間莊三姊妹,2023-01-31
23602,霍爾的移動城堡,2023-02-01
24834,百合的雨聲,2023-06-16
5513,儀式,2016-12-16
23312,手,2023-02-17
23235,夜鷹的單戀,2023-01-06
24060,這就是我,2023-04-28
24992,超市之女,2023-08-20
25176,破案天才伽利略：真夏方程式,2013-07-05
23123,艾莉絲旅館,2023-03-24
24108,扶桑花女孩之舞,2023-04-28
24993,女稅務員,2023-08-19
23639,愛情失格,2023-02-10
24994,受監護的女人,2023-08-22
23121,唱出戀愛的苦惱,2023-01-06
25099,民暴之女,2023-08-20
26193,託生君系列：很長很長的故事開始的早晨,2023-11-17
24432,愛的密語,2023-05-26
24418,六月之蛇,2023-06-09
26360,馬爾多羅之歌/嘗試對一寸法師進行記述/二頭女-影之映畫/讀書機,2023-12-11
26359,檻囚/蝶服記/迷宮譚/疱瘡譚/橡皮擦,2023-12-08
24991,靜靜的生活,2023-08-21
25100,女稅務員2,2023-08-19
14475,絞死刑,2023-05-28
24755,死亡解剖,2023-08-25
26492,魔法公主,2023-12-30
26545,崖上的波妞,2024-01-05
26364,革命＋1,2023-12-08
24200,鐵男：金屬獸,2023-07-28
26365,簡稱：連續射殺魔,2023-12-08
25244,BE : the ONE,2023-08-25
24996,鴻運女,2023-08-19
24995,大病人,2023-08-21
26363,赤軍殘酷內鬥暗黑史,2023-12-12
23784,人體動物圖鑑：烏龜的殼其實是肋骨,2023-03-17
24310,鐵男II：血肉橫飛,2023-07-28
24480,白晝的惡魔,2023-06-03
24479,日本春歌考,2023-05-31
24482,青春殘酷物語,2023-05-27
24481,太陽的墓場,2023-05-28
26366,赤軍：PFLP世界戰爭宣言,2023-12-09
24478,無理心中日本之夏,2023-05-30
24477,歸來的醉漢,2023-05-28
26352,千年決鬥,2023-12-22
24999,狂琴畸戀,2023-10-27
24754,飛躍吧！金牌英雄,2023-07-15
24094,愛情美樂地,2023-02-17
24088,地中海發燒友,2023-04-21
18107,醉好的時光,2021-03-05
26121,壞教慾女孩,2023-12-22
23535,關於我和鬼變成家人的那件事,2023-02-10
25104,粽邪3 :鬼門開,2023-08-25
24818,請問，還有哪裡需要加強,2023-07-28
25590,周處除三害,2023-10-06
25306,女鬼橋2：怨鬼樓,2023-10-13
23843,做工的人電影版,2023-03-31
25116,我的麻吉4個鬼,2023-08-18
23409,我的婆婆怎麼把ＯＯ搞丟了,2023-01-13
24035,化劫,2023-06-20
24066,速命道,2023-04-27
25994,BIG,2023-12-01
23506,詐團圓,2023-01-20
25586,惡女,2023-10-27
24014,疫起,2023-04-07
24663,查無此心,2023-09-08
14895,悲情城市,1989-10-21
23671,本日公休,2023-02-26
23408,山中森林,2023-01-13
25063,老狐狸,2023-11-24
25149,我最愛的笨男人,2023-09-08
23419,山椒魚來了,2023-02-10
23926,車頂上的玄天上帝,2023-11-11
16901,海霧,2020-09-11
25422,小曉,2023-12-08
25222,他馬克老闆,2023-09-28
26076,赤心巔峰,2023-12-25
24370,南方，寂寞鐵道,2023-06-09
25335,成功補習班,2023-09-22
23831,我和我的賽車老爸,2023-08-09
23961,青春並不溫柔,2023-10-27
24054,不能流淚的悲傷,2023-04-21
23795,守護黑面琵鷺,2023-03-24
24023,消失的紫斑蝶,2023-05-19
25818,撼山河 撼向世界,2023-11-01
23729,九槍,2023-03-14
18550,溟溟,2023-06-16
24239,我的天堂城市,2023-09-15
15447,日子,2023-10-27
25334,邀阿公阿嬤拍B級殭屍片,2023-10-13
25728,少男少女,2023-11-17
24009,油麻菜籽,1984-01-01
24053,空巢,2023-04-21
25103,蘭陵40─演員實驗教室,2023-09-08
23611,機甲英雄 劇場版 我與我等於無限大(國語版),2023-08-04
24257,WOMEN 我們不知道的事,2023-11-10
26220,花若盛開,2023-11-18
25312,愛是一把槍,2023-12-15
21373,夢遊樂園,2023-03-15
23835,炸彈客,2023-04-21
25897,新寶島曼波,2023-10-31
24036,擒慾女王,2023-05-19
24012,麻罪犯,2023-04-28
24011,獸刑,2023-08-04
24013,花開富貴,2023-06-09
24044,X,2023-09-28
24059,人之初性本善,2023-10-06
21839,動物感傷の清晨,2023-10-13
13900,不散（4K修復版）,2023-08-11
25737,穿著旗袍的女孩,2024-09-06
24214,妖怪森林,2024-01-19
23934,壞男孩,2024-01-05
25587,鑽石水族世界,2023-10-21
24752,小子,2024-02-08
12236,彩雲飛,2019-01-19
15876,現場·戰場·夢工場,2020-10-25
22615,春日郊遊/推特事/塑膠情人,2023-04-22
22613,情書/鷺鷥河/二重奏/返來呷飯,2023-04-23
22687,春水奇譚/屍舞/有了？！,2023-04-23
22614,魍神之夜/食夢者/殭屍外公,2023-04-22
26511,我是一片雲〈修復版〉,2023-12-29
12575,風兒踢踏踩,2019-10-19
24277,龍馬精神,2023-05-12
23465,一直一直都很喜歡你,2023-06-30
25213,海的盡頭是草原,2023-09-01
25415,峰爆,2023-09-15
24240,破碎太陽之心,2023-04-29
26428,絕地追擊,2023-12-08
24221,熱帶往事,2023-06-02
24132,古董局中局,2023-06-02
16612,蘇州河,2020-08-28
23886,炎日,2023-05-12
26314,春風勁草,2023-12-29
29157,再見了！茱莉亞,2024-12-13
26856,破墓,2024-03-08
19169,薩滿,2021-08-25
27237,犯罪都市4,2024-04-26
28309,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,2024-08-21
28784,再見，福寶,2024-10-04
27809,亡命機劫,2024-06-21
28112,BLACKPINK WORLD TOUR [BORN PINK] IN CINEMAS,2024-07-31
28010,寂噤計畫,2024-07-17
28349,變身機長,2024-08-23
28533,JUNG KOOK: I AM STILL,2024-09-18
28477,aespa: MY First page,2024-09-06
27053,屍咒,2024-04-03
28164,絕地逃生,2024-08-02
26696,外星+人2：回到未來,2024-02-07
28929,辣手警探2,2024-10-18
27048, SUGA | Agust D TOUR ‘D-DAY’ THE MOVIE,2024-04-10
28479,鬼花園 : 詛咒,2024-09-13
27722,超完美暗殺隊,2024-06-07
29439,聽說,2024-12-06
29715,IVE The 1st World Tour in Cinema,2024-12-27
27606,她死了,2024-05-31
27933,找死凶宅,2024-07-05
29406,"HIGHLIGHT “LIGHTS GO ON, AGAIN” IN CINEMA",2024-11-15
27222,神鬼對決,2024-04-19
29470,心葬,2024-11-22
26661,金派特攻隊,2024-01-26
29501,Baekhyun: Lonsdaleite [dot] in Cinemas,2024-11-29
27236,aespa: WORLD TOUR in Cinemas,2024-04-24
29553,"RM:Right People, Wrong Place",2024-12-05
29630,窺鏡,2024-12-13
26562,鬼媽媽的假期,2024-01-05
28880,JUNG KOOK: I AM STILL THE PARTY EDITION,2024-10-11
29608,NCT DREAM Mystery Lab: DREAM( )SCAPE in Cinemas,2024-12-11
14880,EYES ON ME : THE MOVIE,2020-06-24
29235,在熙的男，朋友,2024-11-08
19640,攔截聲命線,2021-10-08
27534,首爾單身日記,2024-09-20
26786,BTOB,2024-03-08
28506,邪體：鬼拼屠,2024-12-13
27876,60分鐘亡命直播,2024-06-28
26596,露梁：死亡之海,2024-01-12
26776,日日好狗日,2024-02-23
28918,TAEYONG: TY TRACK IN CINEMAS,2024-10-16
28490,警賊黑白衝,2024-09-13
28047,塔羅牌,2024-07-24
29099,非普通家族,2024-11-01
26950,惡獸之戰,2024-03-22
28384,XIA CONCERT MOVIE CHAPTER 1：RECREATION,2024-08-30
28638,當我的指尖觸碰到你的溫度時,2024-10-04
29007,幸福國度,2024-11-08
29249,薩滿新娘,2024-11-15
28760,恐怖日常怪談,2024-12-20
28475,FIGHTING！女孩們,2024-11-22
28086,愛殺特攻隊,2024-10-10
27417,惡鄰羅曼史,2024-05-10
28271,《劇場版 SUPER WINGS：究極加速》,2024-09-27
19243,腦海中的橡皮擦,2021-09-17
26911,下女的誘惑 經典重映,2024-03-15
28270,那年夏天，想見妳,2024-09-27
26509,韓國都市恐怖怪談：詭手,2024-01-05
26806,Strike！娜英,2024-03-29
27763,彼此的日子 In Our Day,2024-07-05
29371,旅人所嚮,2024-12-13
29656,EPIK HIGH 20 THE MOVIE,2024-12-27
26618,美麗的聲音,2024-01-19
29085,皇后復仇中,2024-10-25
27070,超危險警探,2024-04-03
28000,200%小狼人,2024-09-07
26705,失控教室,2024-02-21
27821,56種喝采,2024-07-05
27833,怪奇家族,2024-08-07
25861,野火蔓延時,2023-11-24
26477,戰火下的小狐狸,2024-01-19
26571,金髮毒藥,2024-06-28
28526,飛鳥總動員,2024-10-04
26307,全面監視,2024-05-17
17414,未來的我們,2020-11-27
26427,巴赫曼-沙漠追愛之旅,2024-01-05
27553,維莉狄雅娜,2024-06-02
26956,最後一次的生日派對,2024-03-22
28987,惡夢偵相,2024-10-18
27552,被遺忘的人,2024-05-25
27554,泯滅天使,2024-05-28
28456,薩滿男孩,2024-09-27
27233,如果我可以冬眠,2024-04-26
29617,愛與怒,2024-12-19
26917,盜墓奇美拉,2024-04-19
27360,如果可以再死一次,2024-05-17
27229,少年的漂浪旅程,2024-05-03
28179,我們還有明天,2024-08-30
27511,教宗家的小兒子,2024-07-05
28212,流浪吉普賽,2024-09-13
26619,歡迎光臨黑手黨餐廳,2024-02-02
26730,蓋世怪胎,2024-02-23
26873,盛夏最溫暖的初戀,2024-03-22
27548,不存在的騎士,2024-05-24
26756,鬼影直播,2024-02-23
28674,生活瑣事,2024-10-26
28158, 情慾出走的女人,2024-08-09
28302,流氓驅魔師,2024-09-20
28219,小孩不笨3,2024-09-03
27047,錢不夠用3：全部夠用,2024-04-30
29155,罪惡對決,2024-11-02
29084,這就是聖誕節,2024-12-13
26803,踹你死功夫,2024-05-24
27549,柏格曼的幽靈,2024-05-27
28829,富豪遊戲,2024-11-29
28461,湄公河水鬼,2024-09-06
26817,鬼怨偶,2024-03-01
27768,媽的人生願望,2024-06-21
27030,再愛一次,2024-04-12
27836,鬼厄犬,2024-06-28
29718,鬼妹,2024-12-27
29086,草迷宮恐怖殺人事件,2024-11-01
27989,血色之路,2024-10-01
25081,人類之巔3,2024-07-22
29011,靠近維梅爾,2024-11-08
26543,鬼聲泣,2024-01-08
27654,金孫爆富攻略,2024-06-21
29096,鬼聲泣2,2024-10-31
28569,屍控戰場,2024-09-20
28280,跳越時空的愛戀,2024-08-23
27521,屍油降,2024-06-14
27372,鬼妻塚,2024-05-10
26990,鬼面女,2024-03-29
28279,猛鬼大學：邪無止禁,2024-09-06
27784,猛鬼聲泣泣,2024-07-05
29717,死命必達,2024-12-27
29428,鬼碟仙,2024-11-22
26631,邪妓,2024-01-26
28301,哈囉！萌鬼屋,2024-08-30
28647,鬼禁地,2024-10-25
26647,他的最後一個朋友,2024-01-19
29610,404宿靈速速逃,2024-12-13
28269,暹羅詛咒,2024-08-16
27736,分期付款愛上你,2024-06-21
29063,荊棘天堂,2024-11-08
18137,鬼影,2021-02-10
28508,惡業,2024-09-20
27108,屍控大賣場,2024-04-23
28485,可恨的初戀！,2024-09-20
26752,唐人街恰恰,2024-02-23
18053,女畫家與偷畫賊,2021-05-14
28082,荒野心家園,2024-09-13
27645,催眠,2024-08-23
27550,馬奎斯之愛與群魔,2024-05-24
27383,九龍城寨之圍城,2024-05-17
29190,焚城,2024-11-08
29429,破·地獄,2024-11-19
26612,臨時劫案,2024-01-23
29635,誤判,2024-12-27
27822,海關戰線,2024-07-05
27002,但願人長久,2024-03-26
26743,七月返歸,2024-02-07
23519,2046 4K數位修復版,2022-11-14
29012,我談的那場戀愛,2024-11-11
28167,怨泊,2024-08-02
16139,東邪西毒：終極版(數位粵語版),2020-06-19
26919,白晝如焚,2024-04-02
28509,武替道,2024-09-30
17126,幻愛,2020-10-15
19986,濁水漂流,2021-11-19
26567,爆裂點,2024-01-11
26761,飯戲攻心2,2024-02-28
26893,填詞L,2024-03-29
26762,不是你不愛你,2024-03-14
26690,詩,2024-03-22
29466,從今以後,2024-12-06
26614,源生罪,2024-01-26
26764,反貪風暴之加密危機,2024-03-08
18620,春光乍洩  4K數位修復版,2024-01-13
29672,爸爸,2024-12-26
27484,來世還作人,2024-05-24
27506,全個世界都有電話,2024-06-21
18456,父親,2021-04-16
26779,夢想集中營,2024-02-08
27764,逃出狂鯊島,2024-06-14
2858,巴黎，德州,2016-09-02
28176,九命貓的奇幻旅程,2024-08-08
28213,森之聲：猩火燎原,2024-08-11
27512,失速芭蕾,2024-08-05
27446,嗜殺路人甲,2024-05-31
27437,小熊維尼2：噬血維尼,2024-05-17
27820,鳥,2024-07-12
27651,凡尼亞（英國國家劇院現場）,2024-07-16
27813,黑水巷,2024-06-18
26804,老橡樹酒館,2024-03-29
28745,布勒合唱團：直到盡頭 ,2024-10-04
26885,邪厄恩典,2024-04-26
26750,老鬼當家 ,2024-03-29
27841,好人赫德（英國國家劇院現場）,2024-07-11
27998,致英格蘭（英國國家劇院現場）,2024-07-30
28917,布勒合唱團：溫布利球場演唱會,2024-11-01
27951,激情年代（英國國家劇院現場）,2024-07-23
28108,天生女王,2024-08-16
26320,怪胎女孩,2024-01-05
28828,地獄灰姑娘,2024-10-25
29574,Laufey's A Night at the Symphony: Hollywood Bowl,2024-12-06
26932,非關性愛,2024-04-26
27786,忙愛不如盲婚,2024-06-28
17581,平克佛洛伊德：迷牆,2024-12-14
26881,尋找小津,2024-03-11
26882,城市時裝速記,2024-03-15
18040,法蘭克,2021-01-15
27655,腦筋急轉彎2 ,2024-06-13
14082,小丑,2019-10-03
28065,死侍與金鋼狼,2024-07-24
26945,哥吉拉與金剛 : 新帝國,2024-03-27
26768,沙丘：第二部,2024-02-28
27834,神偷奶爸 4,2024-07-03
28977,猛毒最終章：最後一舞,2024-10-23
28195,異形：羅穆路斯,2024-08-14
29376,海洋奇緣2,2024-11-28
27384,猩球崛起：王國誕生,2024-05-08
27947,龍捲風暴,2024-07-17
27607,絕地戰警：生死與共,2024-06-05
28565,小丑：雙重瘋狂 ,2024-10-02
29206,神鬼戰士 2,2024-11-14
26581,蜂刑者,2024-01-12
27481,芙莉歐莎：瘋狂麥斯傳奇篇章,2024-05-22
27870,噤界：入侵日,2024-06-26
28528,荒野機器人,2024-10-10
29401,魔法壞女巫,2024-11-21
26243,可憐的東西,2024-02-08
29094,紅色一號,2024-11-07
29594,獅子王：木法沙,2024-12-19
17104,星際效應,2014-11-07
26968,功夫熊貓 4,2024-03-23
28404,台北追緝令,2024-09-25
26678,機密特務:阿蓋爾,2024-01-31
27163,特技玩家,2024-04-24
28393,變形金剛：源起,2024-09-13
28877,懼裂,2024-10-18
27343,帝國浩劫：美國內戰,2024-04-29
26738,蜘蛛夫人,2024-02-14
26338,飛鴨向前衝,2024-01-27
27490,加菲貓：農場大冒險,2024-06-07
29584,獵人克萊文,2024-12-13
28109,圈套,2024-08-01
28390,陰間大法師 BEETLEJUICE,2024-09-05
27952,長腿,2024-07-12
26759,天眼救援,2024-02-16
28892,微笑 2,2024-10-18
27387,幻幻之交,2024-05-11
29633,音速小子 3,2024-12-27
26940,魔鬼剋星：冰天凍地,2024-03-22
27045,非紳士特攻隊,2024-04-16
26842,極限長征,2024-03-06
27914,邪惡勿語,2024-09-13
29087,隔壁的房間,2024-11-29
26989,天魔：惡之初,2024-04-03
26565,愛愛愛上你,2024-02-02
26959,鬼聖胎,2024-03-22
26926,伏慄熊,2024-03-15
27155,窒命危機,2024-04-12
28198,邊緣禁地,2024-08-09
28403,龍族戰神：重生,2024-08-30
27153,噬血芭蕾,2024-04-19
27625,窺探者,2024-06-06
27877,飛月情海,2024-07-10
29083,劊樂小丑3,2024-10-25
29513,異教詭屋,2024-11-29
29526,魔戒：洛汗人之戰,2024-12-24
28197,到我們為止,2024-08-23
27623,當殺手戀愛時,2024-05-31
28839,鬼袋人,2024-10-10
16078,銀翼殺手最終版,2020-06-12
27173,挑戰者,2024-05-01
28233,求救眨眨眼,2024-08-22
26508,叛諜檔案,2024-01-05
28782,地獄怪客：歪曲人的詛咒,2024-10-04
26716,青春養成記,2023-02-08
28738,千萬別放手,2024-09-27
27810,救援生死線,2024-06-21
29082,艾諾拉,2024-12-06
27114,怒火狂猴,2024-05-31
26775,滯留生,2024-03-01
27447,滅世男孩,2024-05-17
28534,超完美家政婦,2024-09-13
27522,失憶殺神,2024-05-31
28654,孤狼救援,2024-10-18
28919,幕前幕後：范克萊本鋼琴大賽,2024-11-08
26687,佩佩的電影派對（國語版）,2024-02-03
26624,一個人的逃亡,2024-01-19
27172,蜘蛛驚,2024-05-01
28455,羅素克洛之大法師,2024-11-15
26796,雷鬼之父：音樂無國界,2024-03-15
29188,驚爆封鎖線,2024-11-15
28551,逃出搶錢鎮,2024-10-10
17496,愛在黎明破曉時,2020-12-04
17486,愛在日落巴黎時,2020-12-04
26836,天使之心,2024-03-07
27946,不羈騎士,2024-08-02
26625,貓王與我,2024-01-19
28083,熊貓大冒險 ,2024-07-28
26805,師情化慾,2024-03-01
27546,麥可傑克森：未來的未來演唱會電影,2024-06-25
28527,樂一通大戰外星人：粉紅末日,2024-10-19
28827,太陽王與人魚：新帝國,2024-10-09
26958,彼岸的真相,2024-03-29
29166,劊樂小丑2,2024-10-31
28928,超／人：克里斯多夫李維傳奇故事,2024-11-01
27840,白南準：月亮是最古早的電視,2024-10-25
28214,狸太怨,2024-08-16
27001,瓊拜雅：三重人格,2024-04-05
27785,超級殺,2024-06-28
28783,來自地獄的邪靈,2024-11-22
29065,劊樂小丑,2024-10-31
28507,保羅‧賽門：無眠樂章,2024-11-02
28761,霸愛之路,2024-11-08
26554,醉鄉民謠,2024-01-26
26777,紀伯倫哈利勒：先知,2024-04-12
29619,靈魂的重量,2024-12-14
22118,以你的名字呼喚我,2022-10-14
29250,死亡日記,2024-12-29
28626,末世生存者,2024-12-20
28878,全力揮擊,2024-12-06
29525,終極制裁者,2024-11-30
27769,鬼氣球,2024-06-14
28639,靈寓,2024-12-20
26387,我不是教你詐,2024-01-19
27932,末日倒數12小時,2024-08-23
28177,狗狗歌劇院(中配版),2024-08-09
26403,海豚男孩-國語版,2023-12-08
26384,阿爾及爾的末代王后,2023-11-24
26760,鬼燭靈,2024-02-16
27944,農民：愛慾情謎,2024-08-02
26691,上流誘惑,2024-02-16
27046,禁忌之慾,2024-04-12
28669,真愛未了情,2024-10-25
27558,中產階級拘謹的魅力,2024-06-01
28671,熟男不疑惑,2024-10-26
28673,當警探戀愛時,2024-10-27
27555,女僕日記,2024-05-26
27559,自由的幻影,2024-05-30
27556,青樓怨婦,2024-05-26
29620,惡狼年代,2024-12-13
27560,朦朧的慾望,2024-05-26
3955,珍妮德爾曼,2024-12-16
6581,她與他們的愛情,2017-09-08
26430,再見機器人,2024-02-14
26686,墜惡真相,2024-01-27
26656,火上鍋,2024-02-02
27416,瑪麗亞‧蒙特梭利,2024-06-28
29471,艾曼紐1974 4K修復版導演版,2024-11-29
29527,艾曼紐2024,2024-12-13
28069,熱血搜救隊：翻轉世界,2024-08-02
27603,明天我就不幹了！,2024-06-03
26941,瑪格麗特戀習題,2024-04-19
28501,超時空愛殺,2024-09-27
18268,我愛你，你愛她，她愛他,2021-03-12
27964,時髦女子,2024-07-19
27483,宮殿大飯店,2024-06-14
27492,再見哥雅：卡葉爾與布紐爾的最後巡禮 ,2024-05-24
26692,給我個機會,2024-02-23
26967,日安，朵朵,2024-04-19
27643,萬事通大全,2024-06-21
26351,逆轉廢材人生,2024-02-24
29427,絕命樂透彩,2024-11-29
29593,響亮心重奏,2024-12-18
27949,巴黎頌紐約情,2024-09-06
28503,歡迎菜老師,2024-09-20
28310,鄰家密友,2024-10-18
28776,手榴彈‧革命‧還有愛與詩,2024-12-20
26957,愛離巢,2024-04-24
29189,噠噠噠達利,2024-11-15
27463,日落喜劇,2024-05-17
26669,戰地琴人,2024-02-02
26317,魔籽公主,2024-01-05
18898,藍色情挑 經典數位修復,2023-09-30
21399,安達魯之犬,2024-05-29
19204,花神咖啡館,2021-09-10
27156,大發明家,2024-04-30
29484,戰火浮生錄,2024-12-28
29481,男歡女愛,2024-12-21
24254,不思議女人,2024-09-03
14845,妙想天開,2024-01-09
13268,石榴的顏色,2024-12-13
27557,特莉絲坦娜,2024-05-25
27770,承諾大海的老師,2024-06-14
29605,安眠殺機,2024-12-20
18169,我的母親 經典數位修復,2021-02-26
26149,雙眼之間,2024-01-05
29064,地下終劫站,2024-11-29
26794,兩萬種蜜蜂,2024-03-08
16947,悄悄告訴她 經典數位修復,2020-10-30
16808,玩美女人 經典數位修復,2020-10-30
28045,她們的盛夏微愛,2024-07-26
18305,顫抖的慾望 經典數位修復,2021-03-26
16990,破碎的擁抱 經典數位修復,2020-10-30
29563,風流西班牙: 摩洛哥情事,2024-12-06
26731,在路上男情難未了,2024-02-02
12431,馬奎斯如何成為馬奎斯,2024-05-27
27551,布紐爾:超現實電影人,2024-05-24
29093,殺,2024-11-22
29372,你是我眼中的那道光,2024-12-27
29652,模範生禁愛秘密,2024-12-27
27547,鬼舞村：詛咒起源,2024-05-24
27495,鬼咧號,2024-06-07
28653,薇娜：死後七日,2024-09-27
27997,血繼,2024-07-14
27235,全境炸裂,2024-04-26
26431,網紅教慾,2024-01-12
29616,吶喊雷克雅維克,2024-12-18
29238,我最喜歡的蛋糕,2024-11-29
27633,國有器官,2024-08-30
27647,人道主義吸血鬼徵求自願獻身者,2024-07-19
26763,親愛的愛莉絲,2024-03-29
27485,愛情本性論,2024-05-24
27735,紅色房間,2024-06-21
26147,無法融化的祕密,2024-04-12
27891,魔女荷莉,2024-09-20
27158,給我愛過的前任們,2024-04-19
27007,劇場版 排球少年!! 垃圾場的決戰,2024-04-12
27668,名偵探柯南 100萬美元的五稜星,2024-06-28
26572,SPY x FAMILY CODE: White,2024-01-19
28240,電影蠟筆小新：我們的恐龍日記,2024-08-16
28046,驀然回首,2024-07-22
26668,「鬼滅之刃」 絆之奇蹟，邁向柱訓練,2024-02-23
27950,電影哆啦A夢：大雄的地球交響樂,2024-07-12
27959,劇場版 藍色監獄 -EPISODE 凪-,2024-07-12
27054,機動戰士鋼彈 SEED FREEDOM,2024-04-16
26918,特別總集篇 名偵探柯南 vs. 怪盜基德(日語版),2024-03-29
28491,我的英雄學院劇場版：You’re Next,2024-09-20
26666,鬼太郎誕生：咯咯咯之謎,2024-02-01
28478,你的名字。,2024-09-13
15670,我的英雄學院劇場版：英雄新世紀,2020-04-01
29097,劇場版 OVERLORD - 聖王國篇,2024-11-01
26927,GIVEN被贈與的未來劇場版：柊mix,2024-03-23
27600,角落小夥伴電影版：奇幻的玩具工廠,2024-06-29
29645,LAST MILE：全面引爆,2024-12-20
26553,去唱卡拉OK吧！,2024-01-26
28087,劇場版 賽馬娘Pretty Derby：新時代之門,2024-08-02
29592,我獨自升級：二次覺醒,2024-12-11
27965,劇場總集篇 孤獨搖滾！Re:,2024-07-26
27157,貓的報恩(日文版),2024-04-30
28735,劇場總集篇 孤獨搖滾！Re:Re:,2024-10-10
17498,GIVEN~被贈與的未來 劇場版,2020-11-06
28752,刀劍神域劇場版-序列爭戰,2024-11-01
26741,《少女與戰車 最終章》 第４話,2024-02-08
28160,電影版屁屁偵探：再見親愛的夥伴，屁屁啊,2024-08-02
28564,與夢前行  宮﨑駿,2024-10-10
3033,情書,2016-09-09
27667,秒速5公分,2024-07-05
28111,四月，她將到來。,2024-07-26
27734,孤獨搖滾！團結Band LIVE-恆星-,2024-06-15
28838,鋼之鍊金術師BROTHERHOOD 15週年特別版,2024-10-25
28826,銀魂劇場版 2D 一國傾城篇,2024-10-18
26502,光之美少女電影 ALL STARS F,2024-01-19
26630,少女與戰車 劇場版,2024-01-12
28637,成為星星的少女,2024-11-08
26697,超人力霸王布雷薩 THE MOVIE：大怪獸東京決戰,2024-03-30
29009,五等分的新娘*,2024-11-08
26578,劇場版 轉生成女性向遊戲只有毀滅 END 的壞人大小姐,2024-01-25
28777,陰陽師0,2024-10-18
28392,詭異之家,2024-08-30
26552,邪惡根本不存在,2024-01-20
28063,言葉之庭,2024-08-09
27301,完美配對謀殺案,2024-06-14
25991,北極百貨的秋乃小姐,2024-03-14
29564,PTP：永遠不滅,2024-12-18
26778,怪物樵夫,2024-04-11
27938,DDDD惡魔的破壞 前編,2024-07-10
29517,消失的豪門妻,2024-12-06
29643,風都偵探 假面騎士SKULL的肖象,2024-12-13
27501,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【前篇】,2024-05-19
27958,DDDD惡魔的破壞 後編,2024-07-24
29390,沙奈：詛咒之歌,2024-12-06
28476,我心裡的太陽,2024-09-20
28159,派對咖孔明 Road to Summer Sonia,2024-08-21
19510,心靈遊戲,2021-10-09
28753,藍色時期,2024-10-05
28377,擅長捉弄人的高木同學 電影版,2024-10-04
27812,雲之彼端，約定的地方,2024-06-21
28570,麵包超人電影版：細菌人與繪本的露露,2024-10-04
27648,異國日記,2024-07-03
27666,在大雪封閉的山莊裡,2024-09-27
