id,gender,name,original_name,known_for_department
1224288,1,Yui Ishikawa,石川由依,Acting
90135,1,Marina Inoue,井上麻里奈,Acting
1253896,1,Yu Shimamura,嶋村侑,Acting
1157126,1,Emiri Kato,加藤英美里,Acting
81245,1,Chiwa Saito,斎藤千和,Acting
2786622,1,Reo Kurachi,倉知玲鳳,Acting
2241366,1,Ayasa Ito,伊藤彩沙,Acting
4399650,1,Saki Hamao,濵尾咲綺,Acting
4558210,0,Reia Nakayoshi,仲吉玲亜,Acting
4142265,1,Mikuri Kiyoya,Mikuri Kiyota,Acting
4558215,0,Sumire Hanaoka,花岡すみれ,Acting
4014724,1,Rina Miura,Rina Miura,Acting
73427,2,Ken Takakura,高倉健,Acting
554052,2,Ken Shimura,志村けん,Acting
1234090,1,Shimako Iwai,岩井志麻子,Writing
2258204,2,Taijirō Tamura,田村泰二郎,Acting
1488591,2,Atomu Mizuishi,水石亜飛夢,Acting
3081399,2,Takeshi Terayama,Takeshi Terayama,Acting
3890038,0,Riku Tanaka,Riku Tanaka,Acting
2848176,1,Yuzumi Shintani,新谷ゆづみ,Acting
233523,2,Keisuke Horibe,堀部圭亮,Acting
123739,2,Lily Franky,中川雅也,Acting
589923,1,Nana Eikura,榮倉奈々,Acting
70122,1,Manami Konishi,Manami Konishi,Acting
148285,1,Haruka Igawa,井川遥,Acting
1765444,2,Yo Takahashi,高橋洋,Acting
13253,1,Kyoko Fukada,深田恭子,Acting
70131,2,Tatsuya Nakadai,仲代達矢,Acting
34689,2,Yūsaku Matsuda,松田優作,Acting
1048658,1,Miwako Fujitani,藤谷美和子,Acting
66589,2,Morio Kazama,風間 杜夫,Acting
69167,2,Jūzō Itami,伊丹十三,Directing
1250086,1,Yuki Saori,由紀さおり,Acting
96049,2,Ichirôta Miyakawa,宮川一朗太,Acting
3119774,0,Junichi Tsujita,Junichi Tsujita,Acting
1439157,2,Raúl Briones,Raúl Briones,Acting
108916,1,Rooney Mara,Rooney Mara,Acting
4525341,0,Anna Díaz,Anna Díaz,Acting
2188570,2,Motell Gyn Foster,Motell Gyn Foster,Acting
1443612,1,Laura Gómez,Laura Gómez,Acting
3392,2,Michael Douglas,Michael Douglas,Acting
3092,1,Diane Keaton,Diane Keaton,Acting
1186840,1,Sterling Jerins,Sterling Jerins,Acting
1251573,1,Paloma Guzmán,Paloma Guzmán,Acting
36926,1,Frances Sternhagen,Frances Sternhagen,Acting
1253550,1,Shizuka Kudo,工藤静香,Acting
126509,1,Misa Shimizu,清水美沙,Acting
1204053,2,David Ito,デビット伊東,Acting
1762898,0,Motoya Izumi,Motoya Izumi,Acting
81350,2,Toshiaki Karasawa,唐沢寿明,Acting
4669868,0,Chiu Tzu-Ya,Chiu Tzu-Ya,Acting
3926440,2,Fivewood,Fivewood,Acting
3936302,2,Lin Tse-kai,林澤凱,Acting
1147137,1,Mayu Sakuma,佐久間麻由,Acting
2296920,2,Shintaro Yuya,遊屋 慎太郎,Acting
3032547,1,Kurumi Nakada,Kurumi Nakada,Acting
1681939,1,Tomo Kasajima,Tomo Kasajima,Acting
3013258,1,Manami Usamaru,Manami Usamaru,Acting
1232442,2,Jouji Shibue,渋江譲二,Acting
1157764,1,Natsuhi Ueno,上野なつひ,Acting
3652525,1,Miori Oda,Miori Oda,Acting
3706606,1,Hibiki Kitazawa,Hibiki Kitazawa,Acting
1719357,2,Kiyobumi Kaneko,Kiyobumi Kaneko,Acting
2510305,2,Shusaku Uchida,Shusaku Uchida,Acting
4848502,0,Mika,Mika,Acting
3730744,1,Riho Satou,Riho Satou,Acting
3695468,0,Mine Gouichi,Mine Gouichi,Acting
3730746,1,Tsumugi Hashimoto,Tsumugi Hashimoto,Acting
1305065,2,Shingo Mizusawa,水澤紳吾,Acting
1266271,1,Yuki Mamiya,桝田幸希,Acting
3503211,1,Mone Akitani,秋谷百音,Acting
4590928,1,Yuki Masuda,Yuki Masuda,Acting
1602451,1,Amanda Collin,Amanda Collin,Acting
1616206,2,Simon Bennebjerg,Simon Bennebjerg,Acting
1428295,2,Gustav Lindh,Gustav Lindh,Acting
3724466,0,Christopher Herwig,Christopher Herwig,Acting
90514,1,Birgitte Hjort Sørensen,Birgitte Hjort Sørensen,Acting
32682,1,Stine Fischer Christensen,Stine Fischer Christensen,Acting
1178394,2,Henrik Vestergård,Henrik Vestergård,Acting
3236472,0,Soheil Bavi,Soheil Bavi,Acting
2038235,1,Sofie Torp,Sofie Torp,Acting
1441487,2,Thomas Hwan,Thomas Hwan,Acting
1155671,1,Maria Rossing,Maria Rossing,Acting
50093,1,Lotte Andersen,Lotte Andersen,Acting
6120,1,Bodil Jørgensen,Bodil Jørgensen,Acting
4458,1,Paprika Steen,Paprika Steen,Acting
4467,2,Lars Brygmann,Lars Brygmann,Acting
1444187,2,Joachim Fjelstrup,Joachim Fjelstrup,Acting
142667,1,Sonja Oppenhagen,Sonja Oppenhagen,Acting
64440,2,Chen Bolin,陳柏霖,Acting
114316,1,Sandrine Pinna,張榕容,Acting
2215920,1,Bai Jing-yi,百白,Acting
2406067,2,Tsao Yu-ning,曹佑寧,Acting
2275122,1,Chen Yuu,陳妤,Acting
3379775,2,Masha Pan,潘君侖,Acting
3533302,1,Ping-Ya Tai,戴平雅,Acting
1261038,1,Francesca Kao,高慧君,Acting
4788739,2,Benjamin Peng,彭裕愷,Acting
4788740,2,Lucas Lee,李星緯,Acting
2698694,1,Chu-Ping Liu,劉主平,Acting
4038375,1,Alisia Liang,梁湘華,Acting
2514716,2,Will Or,Will Or,Acting
4638294,1,Mavis,Mavis,Acting
4638307,2,Lee En-yo,李恩佑,Acting
2985261,2,Jack Chu,儲榢逸,Costume & Make-Up
4262579,2,Yi-Mo Yu,余奕墨,Acting
3566776,1,Lin Ying-Tung,林映彤,Acting
4342791,2,Kurt Huang,黃宏軒,Acting
2058564,2,Charles Tu,涂善存,Acting
3161069,1,Wei-Lun Xi,席惟倫,Acting
1479860,1,Lotus Wang,王彩樺,Acting
1241444,1,Esther Liu,劉品言,Acting
4275050,1,Yung-Hsu Tang,湯詠絮,Acting
1774648,2,Jacko Chiang,Jacko Chiang,Acting
1309285,1,Nikki Hsieh,謝欣穎,Acting
2866582,1,DaYuan Lin,林艾璇,Acting
582557,2,King Shih-Chieh,金士傑,Acting
4379557,2,Ki-pin Ng,黃奇斌,Acting
4287770,2,I-Le Hsieh,I-Le Hsieh,Acting
2143631,1,Allison Lin,林予晞,Acting
2062684,1,Rachel Kan,Rachel Kan,Acting
3353529,1,Jean Kao,Jean Kao,Acting
581857,2,Yao-Ren Kuo,Yao-Ren Kuo,Acting
4828015,0,Mama Yang,Mama Yang,Acting
57054,2,Winston Chao,Winston Chao,Acting
158522,1,Alannah Ong,林小湛,Acting
69829,2,Jun Takeuchi,Jun Takeuchi,Acting
4551116,2,Josh Huo,Cheng-chi Huo,Acting
2698865,2,Lei Hung,Lei Hung,Acting
1417221,1,Jennifer Chan Ming-Chan,Jennifer Chan Ming-Chan,Acting
3174322,2,Hsin-Hao Huang,Hsin-Hao Huang,Acting
4551120,1,Amy Wang,Pei-Yu Wang,Acting
2624789,2,Joe Chang,Joe Chang,Acting
4744198,0,楊英風,楊英風,Acting
4744199,0,楊奉琛,楊奉琛,Acting
4744200,0,釋寬謙,釋寬謙,Acting
4744202,0,蕭瓊瑞,蕭瓊瑞,Acting
4744204,0,神林恆道,神林恆道,Acting
581855,2,Jag Huang,黃健瑋,Acting
4466557,0,Matt Kuo,Matt Kuo,Acting
4926200,2,Yang Jhuo-Ray,Yang Jhuo-Ray,Acting
2906878,1,Mimi Shao,Mimi Shao,Acting
3558401,2,Li Zhen Hao,Zhen Hao Li,Acting
4919978,2,Summer,林佳辰,Acting
4919979,2,Andrew,周祖安,Acting
4919980,2,Samuel,周子翔,Acting
4919981,2,Tin,黃文廷,Acting
4919982,2,Rex,林煥鈞,Acting
2687759,2,Kai Hsu,Kai Hsu,Acting
3345114,1,Yu-Fang Chen,陳幼芳,Acting
2211933,2,Sakinu,Sakinu,Acting
4577760,1,Lo Yi-shan,羅苡珊,Directing
4722298,0,Liang Sheng-yueh,Liang Sheng-yueh,Acting
4722299,0,Liu Chen-chun,Liu Chen-chun,Acting
2698691,1,Wang Yu Ping,Wang Yu Ping,Acting
1948453,2,Wang Ting Yun,Wang Ting Yun,Acting
4177586,0,Cheng-Hsun Lin,Cheng-Hsun Lin,Writing
4717769,0,Sheng-Feng Yu,Sheng-Feng Yu,Acting
3618405,2,Hennymahamo,Hennymahamo,Acting
1592021,1,J.C Lei,J.C Lei,Acting
4778290,1,Gong-Wei Chen,陳龔葳,Acting
2784939,1,Anicca Panna,Anicca Panna,Acting
2918515,1,Julia Peng,Julia Peng,Acting
581762,2,Yu-Wei Hsieh,Yu-Wei Hsieh,Acting
2386922,2,Lin Sheng Xiang,Lin Sheng Xiang,Sound
3385857,2,Rain Sun,Rain Sun,Directing
1325547,1,Chin Tzu-yen,Chin Tzu-yen,Acting
581845,1,Wu Yiting,Wu Yiting,Acting
1746244,1,Ricie Fun,Ricie Fun,Acting
2692024,2,Xavier Lin,林志謙,Acting
1366486,1,Nina Mélo,Nina Mélo,Acting
1089570,2,Chang Han,Chang Han,Acting
1294367,1,Wu Ke-Xi,吳可熙,Acting
1962612,2,Michael Chang,張豐豪,Acting
143037,2,Issey Ogata,イッセー尾形,Acting
103598,1,Elaine Jin Yan-Ling,Elaine Jin,Acting
143038,0,Kelly Lee,Kelly Lee,Acting
143039,2,Jonathan Chang,Jonathan Chang,Acting
45999,2,Takao Osawa,大沢たかお,Acting
3464327,2,Yuma Okura,Yuma Okura,Acting
9192,2,Togo Igawa,Togo Igawa,Acting
228915,2,Ku Pao-Ming,顧寶明,Acting
3628533,1,Liu Ming,劉明,Acting
4150979,2,Kenneth Lin,林子璿,Acting
3783415,2,Ting-Hsuan Lin,Ting-Hsuan Lin,Acting
4451881,1,Shu-Fang Lee,Shu-Fang Lee,Production
3643708,2,Edward Tan,陳嘉良,Acting
3928685,2,Julius Foo,Julius Foo,Acting
3928684,2,Jay Victor,Jay Victor,Acting
3928686,0,Lekheraj Sekhar,Lekheraj Sekhar,Acting
4328380,2,Chao-Yang Wang,Chao-Yang Wang,Acting
3661040,2,Po-Yun Yu,尤柏耘,Acting
136888,2,Chien-wen Wang,Chien-wen Wang,Acting
136886,2,Li Tian-Lu,Li Tian-Lu,Acting
2455221,0,Ju Lin,Ju Lin,Acting
69835,1,Mei Fang,梅芳,Acting
2955382,2,Hsiu-Fu Liu,Hsiu-Fu Liu,Acting
3365625,2,Rosen Tsai,Rosen Tsai,Acting
3168446,2,Benjamin Tsang,曾向鎮,Acting
4507650,0,Sen-Po Tung,Sen-Po Tung,Acting
4507651,0,Ja-Shin Wu,Ja-Shin Wu,Acting
4507653,0,Ya-Ping Hu,Ya-Ping Hu,Acting
4507654,0,Qiao-Ling Lin,Qiao-Ling Lin,Acting
4507655,0,Ying-Lung Chiang,Ying-Lung Chiang,Acting
1173805,1,Zhang Zifeng,张子枫,Acting
2082186,2,Qu Chuxiao,屈楚萧,Acting
1236264,1,Liu Tao,刘涛,Acting
1473995,2,Darren Wang,王大陸,Acting
1173223,2,Danny Chan Kwok-Kwan,陳國坤,Acting
1376104,1,Chen Xiaoyi,陳小藝,Acting
1016315,2,Qin Hao,秦昊,Acting
1905812,0,Mao Xiaorui,Mao Xiaorui,Directing
1161018,1,Qi Xi,齐溪,Acting
1371289,2,Liang Ming,Liang Ming,Directing
1376106,2,Huang Xuan,黄轩,Acting
99687,2,Zhang Hanyu,Zhang Hanyu,Acting
78253,1,Janice Man,Janice Man,Acting
2049991,2,Jason Koo,Jason Koo,Acting
2608181,1,Yao Honggui,姚紅貴,Acting
3984263,0,Liu Long,Liu Long,Acting
3984266,0,Huang Xiaoxiong,Huang Xiaoxiong,Acting
3984269,0,Xiao Zilong,Xiao Zilong,Acting
3984273,0,Cui Chu,Cui Chu,Acting
1303558,2,Bao Bei Er,包贝尔,Acting
1137149,2,Ming Dao,Ming Dao,Acting
3080664,1,Han Yunyun,Han Yunyun,Acting
1622939,2,Ba Duo,巴多,Acting
1006864,1,Ni Ni,倪妮,Acting
1576969,2,Du Jiang,Du Jiang,Acting
2275811,2,Vincent Matile,Vincent Matile,Acting
3421646,2,Boogie Wang,Boogie Wang,Acting
2749667,2,Eason Hung,洪浚嘉,Acting
1396636,1,Ma Yinyin,Ma Yinyin,Acting
2682419,2,Chubu Huajie,楚布花羯,Acting
1299592,2,Sun Min,Sun Min,Acting
4410190,0,Tian Tan,Tian Tan,Acting
3005719,0,Liqiao Xiao,Liqiao Xiao,Acting
3005720,0,Fang Yao,Fang Yao,Acting
1130924,1,Huang Ji,Huang Ji,Directing
4613607,0,Huang Zifan,Huang Zifan,Acting
3712941,0,Tandin Wangchuk,Tandin Wangchuk,Acting
2586040,0,Tandin Sonam,Tandin Sonam,Acting
4267741,0,Choeying Jatsho,Choeying Jatsho,Acting
3161782,0,Deki Lhamo,Deki Lhamo,Acting
4267737,0,Pema Zangmo Sherpa,Pema Zangmo Sherpa,Acting
4704614,0,Kuenzang Norbu,Kuenzang Norbu,Acting
4704615,0,Prasanna B. Hambarde,Prasanna B. Hambarde,Acting
4704616,0,Sonam Pelden,Sonam Pelden,Acting
3260563,1,Sherry Peng,彭若萱,Acting
1251169,2,Saygın Soysal,Saygın Soysal,Acting
1381258,1,Asiye Dinçsoy,Asiye Dinçsoy,Acting
1987385,2,Erkan Bektaş,Erkan Bektaş,Acting
2414436,1,Derya Pınar Ak,Derya Pınar Ak,Acting
1551424,1,Lee Min-ji,이민지,Acting
1762692,2,Ji Seung-hyun,지승현,Acting
63446,2,Kim Jung-tae,김정태,Acting
4393069,0,Lee Yong-kyu,Lee Yong-kyu,Acting
60898,2,Sebastian Stan,Sebastian Stan,Acting
239271,2,Jeremy Strong,Jeremy Strong,Acting
42993,2,Martin Donovan,Martin Donovan,Acting
185185,1,Catherine McNally,Catherine McNally,Acting
235128,1,Agustina Gonzalez Cirulnik,Agustina Gonzalez Cirulnik,Acting
4891315,0,Gustavo Barrientos,Gustavo Barrientos,Acting
4891316,0,Mariana Correa,Mariana Correa,Acting
4891317,0,Andrés Burecovics,Andrés Burecovics,Acting
3841400,2,Samuel Kircher,Samuel Kircher,Acting
4012753,1,Serena Hu,Serena Hu,Acting
1202392,1,Taskya Namya,Taskya Namya,Acting
2112788,2,Arya Saloka,Arya Saloka,Acting
2984549,1,Anna Jobling,Anna Jobling,Acting
3700455,2,Daffa Wardhana,Daffa Wardhana,Acting
1945900,0,Thinley Lhamo,Thinley Lhamo,Acting
4551365,0,Sonam Topden,Sonam Topden,Acting
2116932,2,Tenzing Dalha,Tenzing Dalha,Acting
4551370,0,Karma Wangyal Gurung,Karma Wangyal Gurung,Acting
1921704,2,Karma Shakya,Karma Shakya,Acting
40451,2,Akio Otsuka,大塚明夫,Acting
203268,1,Yukari Tamura,田村ゆかり,Acting
2373654,2,Koya Matsudai,Koya Matsudai,Acting
1599701,2,Masashi Arifuku,有福正志,Acting
4904763,0,Yoshiko Inuyama,Yoshiko Inuyama,Acting
1697250,0,Kazuo Hashimoto,Kazuo Hashimoto,Acting
1564000,0,Akiko Oshidari,Akiko Oshidari,Acting
3154911,0,Akito Imai,Akito Imai,Directing
120435,2,Yusuke Santamaria,中山裕介,Acting
553328,1,Setsuko Karasuma,烏丸せつこ,Acting
1513944,2,Toshimitsu Oda,小田敏充,Acting
1910646,2,Zhang Zhiyong,Zhang Zhiyong,Acting
1910645,2,Xu Gang,徐刚,Acting
2352919,2,Xue Baohe,Xue Baohe,Acting
4996207,0,Qing Wang,Qing Wang,Acting
2352918,2,Liguo Yuan,Liguo Yuan,Acting
1065761,2,Chen Sicheng,陈思诚,Acting
938326,1,Tan Zhuo,Tan Zhuo,Acting
1065763,2,Wu Wei,Wei Wu,Acting
1065764,0,Jiaqi Jiang,Jiaqi Jiang,Acting
1185787,1,Liu Yan,柳岩,Acting
3216206,2,Liu Yang,Liu Yang,Acting
2323480,2,Zhang Zhehua,张哲华,Acting
3896219,2,Dong Baoshi,Dong BaoShi,Acting
1549531,1,Guo Yue,Guo Yue,Acting
550689,1,Hao Lei,Hao Lei,Acting
1376105,2,Zhu Yawen,朱亚文,Acting
1161019,2,Zu Feng,祖峰,Acting
1895340,2,Zhang Xun,Zhang Xun,Acting
1059129,2,Han Jae-rim,한재림,Directing
980218,2,Lee Suk-hoon,이석훈,Directing
548068,2,Hwang In-ho,황인호,Writing
552154,2,Park Gyu-tae,박규태,Writing
557736,2,Park Hoon-jung,박훈정,Directing
25645,2,Hirokazu Kore-eda,是枝裕和,Directing
2376041,2,Lee Sang-yong,이상용,Directing
119337,2,Choi Dong-hoon,최동훈,Directing
1294527,2,Kim Hong-sun,김홍선,Directing
3457652,1,Kim Soo-jung,Kim Soo-jung,Directing
10099,2,Park Chan-wook,박찬욱,Directing
1023610,2,Park Dae-min,Park Dae-min,Directing
84749,2,Yoon Jong-seok,Yoon Jong-seok,Directing
3140690,2,Oh Yoon-dong,오윤동,Directing
1565972,2,Lee Il-hyung,Lee Il-hyung,Directing
2405028,2,Kim Hyung-joo,Kim Hyung-joo,Directing
1049134,2,Kim Han-min,김한민,Directing
3001949,2,An Tae-jin,An Tae-jin,Directing
3815825,0,Lee Ye-ji,이예지,Directing
2132020,0,Im Jin-soon,Im Jin-soon,Directing
2504743,2,Kang Dong-hun,Kang Dong-hun,Directing
2204473,2,Choi Jae-hoon,Choi Jae-hoon,Directing
548652,2,Yoon Jae-geun,Yoon Jae-geun,Directing
96657,2,Lee Chang-dong,이창동,Directing
63429,2,Kwak Jae-yong,곽재용,Directing
1072375,2,Kim Sung-soo,김성수,Directing
1619433,1,Seo Eun-young,Seo Eun-young,Directing
145376,2,Lee Kyu-man,Lee Kyu-man,Directing
1707304,2,Choi Kook-hee,최국희,Directing
1294510,0,Lee Seung-jun,Lee Seung-jun,Directing
1265918,2,Cho Yong-sun,Cho Yong-sun,Directing
240016,1,Jang Yoo-jung,Jang Yoo-jung,Directing
2085263,0,Choe Shin-gyu,최신규,Directing
2085264,2,Kim Jin-cheol,Kim Jin-cheol,Directing
565392,0,Park Dong-hun,Park Dong-hun,Directing
230360,2,Kwon Soo-kyung,Kwon Soo-kyung,Directing
2448983,1,Jeong Ji-yeon,Jeong Ji-yeon,Directing
1293686,2,Byun Sung-hyun,변성현,Directing
2523822,2,He Shuming,He Shuming,Directing
548666,2,Jang Cheol-soo,장철수,Directing
1334911,0,Lee Yeon-woo,Lee Yeon-woo,Directing
126809,2,Lee Joon-ik,이준익,Directing
2648776,2,Lee Moon-young,Lee Moon-young,Directing
150975,2,Hong Sang-soo,홍상수,Directing
3312260,0,이상헌,이상헌,Directing
1066215,2,Kim Jong-kwan,김종관,Directing
2441844,1,Lee Ran-hee,Lee Ran-hee,Directing
1455815,2,Kane Senes,Kane Senes,Directing
96449,1,Clara Law,Clara Law,Directing
285104,2,Nabil Ayouch,Nabil Ayouch,Directing
1304466,2,Alexs Stadermann,Alexs Stadermann,Directing
2446058,1,Julia Shuvchinskaya,Julia Shuvchinskaya,Directing
2240093,1,Lok Kwan Woo,Lok Kwan Woo,Directing
116736,2,Matthias Temmermans,Matthias Temmermans,Directing
3483989,0,Adam Gunn,Adam Gunn,Directing
28523,2,Dietrich Brüggemann,Dietrich Brüggemann,Acting
32958,2,Dominik Graf,Dominik Graf,Directing
22686,1,Maria Schrader,Maria Schrader,Acting
46680,2,Florian Gallenberger,Florian Gallenberger,Writing
1119419,2,Shawkat Amin Korki,Shawkat Amin Korki,Directing
1992140,0,Adam Kalderon,Adam Kalderon,Directing
1270757,1,Marcela Lordy,Marcela Lordy,Directing
1185850,2,Ronny Trocker,Ronny Trocker,Directing
1071,2,Tom Tykwer,Tom Tykwer,Directing
69488,2,Nanni Moretti,Nanni Moretti,Directing
225160,2,Paolo Genovese,Paolo Genovese,Directing
71174,2,Tsai Ming-liang,Tsai Ming-liang,Directing
2812831,0,Mattia Temponi,Mattia Temponi,Directing
1202063,1,Ninja Thyberg,Ninja Thyberg,Directing
224591,2,Thomas Robsahm,Thomas Robsahm,Directing
1855522,2,Cyril Schäublin,Cyril Schäublin,Directing
1145841,2,Ramon Zürcher,Ramon Zürcher,Directing
2021634,2,Silvan Zürcher,Silvan Zürcher,Directing
1091974,2,Sebastian Meise,Sebastian Meise,Directing
3126678,0,Peter Mourougaya,Peter Mourougaya,Directing
2428652,0,Trần Hữu Tấn,Trần Hữu Tấn,Directing
1264876,2,Le Van Kiet,Le Van Kiet,Directing
3293749,1,Hà Lệ Diễm,Hà Lệ Diễm,Directing
1180660,2,Peter Bebjak,Peter Bebjak,Directing
1427205,2,Alexandre Koberidze,Alexandre Koberidze,Directing
223657,1,Denisa Grimmová Abrhámová,Denisa Grimmová Abrhámová,Art
1664690,2,Jan Bubeníček,Jan Bubeníček,Writing
138797,2,F. A. Brabec,F. A. Brabec,Directing
2267529,2,José Zelada,José Zelada,Writing
57810,2,Richard Claus,Richard Claus,Production
146922,2,Ilya Maksimov,Ilya Maksimov,Directing
1040793,1,Maryna Er Gorbach,Maryna Er Gorbach,Directing
2451192,2,Noppharnach Chaiyahwimhon,Noppharnach Chaiwimol,Directing
2770699,2,Weerachit Thongjila,Weerachit Thongjila,Directing
3028833,1,Kanittha Kwanyu,Kanittha Kwanyu,Directing
2415585,0,Pattaraporn Werasakwong,Pattaraporn Werasakwong,Production
3452577,0,Eakarpon Settasuk,Eakarpon Settasuk,Directing
3452586,0,Jatuphong Rungrueangdechaphat,Jatuphong Rungrueangdechaphat,Directing
3467504,0,Lertsiri Boonmee,Lertsiri Boonmee,Directing
3467507,0,Wuttichai Wongnoppadon,Wuttichai Wongnoppadon,Directing
3466273,0,Chalit Krileadmongkon,Chalit Krileadmongkon,Directing
1286081,2,Pakphum Wongjinda,ภาคภูมิ วงษ์จินดา,Directing
1651297,2,Phontharis Chotkijsadarsopon,Phontharis Chotkijsadarsopon,Directing
1678442,2,Prueksa Amaruji,Prueksa Amaruji,Directing
69759,2,Apichatpong Weerasethakul,Apichatpong Weerasethakul,Directing
3631267,0,Chittapol Ruengkulp,Chittapol Ruengkulp,Directing
444892,2,Eskil Vogt,Eskil Vogt,Writing
1421849,1,Yngvild Sve Flikke,Yngvild Sve Flikke,Directing
3095085,2,Huiwu Ma,Huiwu Ma,Directing
1144405,2,Leung Lok-man,Leung Lok-man,Directing
70109,2,Benny Chan Muk-Sing,陳木勝,Directing
58052,2,Wai Ka-Fai,韋家輝,Writing
2434741,0,Hing Fan Wong,Hing Fan Wong,Directing
12453,2,Wong Kar-wai,王家衛,Directing
96861,2,Stanley Kwan Kam-Pang,關錦鵬,Directing
2067023,2,Sunny Chan Wing-Sun,Sunny Chan Wing-Sun,Writing
93991,2,Soi Cheang,鄭保瑞,Directing
118734,2,Yang Shupeng,Yang Shupeng,Directing
141503,2,David Lam Tak-Luk,林德禄,Directing
11401,2,John Woo,吴宇森,Directing
3162624,0,Coba Cheng,Coba Cheng,Directing
20640,2,Chen Kaige,陈凯歌,Directing
999463,1,Kearen Pang,Kearen Pang,Writing
123199,1,Ann Hui,Ann Hui,Directing
26767,2,Ringo Lam Ling-Tung,林嶺東,Directing
25236,2,Johnnie To,杜琪峯,Directing
26760,2,Tsui Hark,徐克,Directing
18899,2,Yuen Woo-Ping,袁和平,Directing
71063,2,Patrick Tam,Patrick Tam Kar-Ming,Directing
1730474,2,Chan Tze-Woon,Chan Tze-Woon,Directing
1135709,2,Sam Wong Ming-Sing,黃明昇,Acting
103602,1,Mabel Cheung Yuen-Ting,張婉婷,Directing
96856,2,Yonfan,Yonfan,Directing
3639307,2,Ho Cheuk-Tin,何爵天,Directing
3246960,0,Candy Ng Wing-Shan,Candy Ng Wing-Shan,Directing
2566143,2,Chiu Hoi Yeung,Chiu Hoi Yeung,Acting
1393213,1,Judy Chu,Judy Chu,Writing
66718,2,Alan Mak Siu-Fai,麥兆輝,Directing
65994,2,Andrew Lau,劉偉強,Directing
3447341,2,Terry Ng Ka-Wai,Terry Ng Ka-Wai,Directing
64992,2,Hou Hsiao-hsien,侯孝賢,Directing
3199825,0,Yang Ming-hui,Yang Ming-hui,Directing
15488,2,Ken Loach,Ken Loach,Directing
1277754,2,Kiwi Chow,Kiwi Chow,Directing
4956,2,Bernardo Bertolucci,Bernardo Bertolucci,Directing
240,2,Stanley Kubrick,Stanley Kubrick,Directing
56370,2,Ruben Östlund,Ruben Östlund,Directing
1088096,2,James Nunn,James Nunn,Directing
191750,2,Philip Barantini,Philip Barantini,Acting
1943403,2,Peeter Rebane,Peeter Rebane,Directing
572295,2,Howard J. Ford,Howard J. Ford,Directing
43553,2,Jerzy Skolimowski,Jerzy Skolimowski,Directing
1035,2,Paul Schrader,Paul Schrader,Writing
975,2,Nick Moran,Nick Moran,Acting
168330,2,Ben Lewin,Ben Lewin,Directing
6201,2,Baz Luhrmann,Baz Luhrmann,Directing
224,2,David Cronenberg,David Cronenberg,Directing
72757,2,Steve McQueen,Steve McQueen,Directing
1405878,0,Adina Istrate,Adina Istrate,Directing
3044062,0,Giannina La Salvia,Giannina La Salvia,Directing
1223,2,Joel Coen,Joel Coen,Directing
1953918,0,Tian Tsering,Tian Tsering,Directing
14132,2,Nicolas Roeg,Nicolas Roeg,Directing
1293994,2,Jon Watts,Jon Watts,Directing
2710,2,James Cameron,James Cameron,Directing
1395183,1,Chloé Zhao,Chloé Zhao,Directing
1056121,2,Ryan Coogler,Ryan Coogler,Directing
7623,2,Sam Raimi,Sam Raimi,Directing
957,2,Matthew Vaughn,Matthew Vaughn,Directing
1333,2,Andy Serkis,Andy Serkis,Acting
137427,2,Denis Villeneuve,Denis Villeneuve,Directing
1144604,2,Destin Daniel Cretton,Destin Daniel Cretton,Directing
59521,2,Jaume Collet-Serra,Jaume Collet-Serra,Directing
32278,2,Matt Reeves,Matt Reeves,Directing
11343,2,David Yates,David Yates,Directing
40684,2,David Leitch,David Leitch,Directing
91268,2,Ruben Fleischer,Ruben Fleischer,Directing
17825,2,Shawn Levy,Shawn Levy,Directing
1317730,2,Daniel Scheinert,Daniel Scheinert,Directing
1383612,2,Daniel Kwan,Daniel Kwan,Directing
9340,1,Lana Wachowski,Lana Wachowski,Directing
6046,2,Roland Emmerich,Roland Emmerich,Directing
100734,2,Johannes Roberts,Johannes Roberts,Directing
125738,2,Daniel Espinosa,Daniel Espinosa,Directing
93286,1,Cate Shortland,Cate Shortland,Directing
7929,2,Angus MacLane,Angus MacLane,Visual Effects
76595,2,Byron Howard,Byron Howard,Acting
1318201,2,Jared Bush,Jared Bush,Writing
2218465,2,Parker Finn,Parker Finn,Directing
52842,2,Garth Jennings,Garth Jennings,Directing
931525,2,Aaron Nee,Aaron Nee,Directing
174313,2,Adam Nee,Adam Nee,Directing
865,2,Michael Bay,Michael Bay,Production
62768,2,William Brent Bell,William Brent Bell,Directing
578,2,Ridley Scott,Ridley Scott,Directing
1261455,2,Pierre Perifel,Pierre Perifel,Directing
1098477,2,Cal Brunker,Cal Brunker,Writing
17510,2,Ol Parker,Ol Parker,Writing
93364,2,Jeff Fowler,Jeff Fowler,Directing
57199,2,Mark Mylod,Mark Mylod,Directing
1607672,2,Michael Chaves,Michael Chaves,Directing
89027,2,Jared Stern,Jared Stern,Writing
4746,2,Robert Lorenz,Robert Lorenz,Production
930567,2,Enrico Casarosa,Enrico Casarosa,Directing
10828,2,Guillermo del Toro,Guillermo del Toro,Directing
5655,2,Wes Anderson,Wes Anderson,Directing
18864,2,Tom McGrath,Tom McGrath,Acting
90812,2,Scott Mann,Scott Mann,Directing
143059,2,Patrick Hughes,Patrick Hughes,Directing
1485406,2,J.D. Dillard,J.D. Dillard,Directing
