MovieId,Year,Amount,Tickets,TotalAmount,TotalTickets,Rate,TheaterCount,Created_time,updated_time,start_date,end_date
25350,2023,24650.0,85.0,5257951.0,19223.0,0.0,1.0,2025-01-31 14:03:53.284,2025-01-31 14:03:53.284,2025-01-13,2025-01-19
24087,2023,819398.0,3194.0,1930715.0,7499.0,-0.2626784257,14.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-04-24,2023-04-30
24087,2023,710437.0,2789.0,2641152.0,10288.0,-0.1329768928,14.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-05-01,2023-05-07
24087,2023,292053.0,1150.0,2933205.0,11438.0,-0.5889107690000001,14.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-05-08,2023-05-14
24087,2023,245254.0,850.0,3178459.0,12288.0,-0.160241463,14.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-05-15,2023-05-21
24087,2023,66973.0,262.0,3245432.0,12550.0,-0.7269239238,13.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-05-22,2023-05-28
24087,2023,129142.0,432.0,3374574.0,12982.0,0.9282696012,10.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-05-29,2023-06-04
24087,2023,21970.0,85.0,3396544.0,13067.0,-0.8298771895,6.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-06-05,2023-06-11
24087,2023,13110.0,50.0,3409654.0,13117.0,-0.4032771962,4.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-06-12,2023-06-18
24087,2023,11710.0,44.0,3421364.0,13161.0,-0.1067887109,2.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-06-19,2023-06-25
24087,2023,4740.0,18.0,3426104.0,13179.0,-0.5952177626,1.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-06-26,2023-07-02
24087,2023,4770.0,18.0,3430874.0,13197.0,0.0063291139,1.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-07-03,2023-07-09
24087,2023,5140.0,19.0,3436014.0,13216.0,0.0775681342,1.0,2025-01-31 14:03:53.329,2025-01-31 14:03:53.330,2023-07-10,2023-07-16
25776,2023,1054546.0,4347.0,2764010.0,11204.0,-0.3831130694,44.0,2025-01-31 14:03:53.257,2025-01-31 14:03:53.257,2023-10-23,2023-10-29
25776,2023,428774.0,1743.0,3192784.0,12947.0,-0.5934041758,44.0,2025-01-31 14:03:53.257,2025-01-31 14:03:53.257,2023-10-30,2023-11-05
25776,2023,143204.0,587.0,3335988.0,13534.0,-0.6660151968,40.0,2025-01-31 14:03:53.257,2025-01-31 14:03:53.257,2023-11-06,2023-11-12
25776,2023,50971.0,202.0,3386959.0,13736.0,-0.6440672048,19.0,2025-01-31 14:03:53.257,2025-01-31 14:03:53.257,2023-11-13,2023-11-19
25776,2023,12269.0,46.0,3399228.0,13782.0,-0.7592945008,4.0,2025-01-31 14:03:53.257,2025-01-31 14:03:53.257,2023-11-20,2023-11-26
25776,2023,2480.0,10.0,3401708.0,13792.0,-0.7978645366,2.0,2025-01-31 14:03:53.257,2025-01-31 14:03:53.257,2023-11-27,2023-12-03
24781,2023,1024441.0,3942.0,2700972.0,10335.0,-0.388951949,11.0,2025-01-31 14:03:53.443,2025-01-31 14:03:53.443,2023-07-03,2023-07-09
24781,2023,292044.0,1132.0,2993016.0,11467.0,-0.7149235534,11.0,2025-01-31 14:03:53.443,2025-01-31 14:03:53.443,2023-07-10,2023-07-16
24781,2023,95352.0,382.0,3088368.0,11849.0,-0.6735012532,7.0,2025-01-31 14:03:53.443,2025-01-31 14:03:53.443,2023-07-17,2023-07-23
24781,2023,37207.0,150.0,3125575.0,11999.0,-0.6097931873,4.0,2025-01-31 14:03:53.443,2025-01-31 14:03:53.443,2023-07-24,2023-07-30
24781,2023,690.0,3.0,3126265.0,12002.0,-0.9814551025,1.0,2025-01-31 14:03:53.443,2025-01-31 14:03:53.443,2023-07-31,2023-08-06
23638,2023,759100.0,3045.0,1877558.0,7523.0,-0.3212977152,27.0,2025-01-31 14:03:53.498,2025-01-31 14:03:53.499,2023-02-13,2023-02-19
23638,2023,459456.0,1830.0,2337014.0,9353.0,-0.3947358714,24.0,2025-01-31 14:03:53.498,2025-01-31 14:03:53.499,2023-02-20,2023-02-26
23638,2023,437296.0,1731.0,2774310.0,11084.0,-0.0482309514,15.0,2025-01-31 14:03:53.498,2025-01-31 14:03:53.499,2023-02-27,2023-03-05
23638,2023,74887.0,302.0,2849197.0,11386.0,-0.8287498628000001,11.0,2025-01-31 14:03:53.498,2025-01-31 14:03:53.499,2023-03-06,2023-03-12
23638,2023,25102.0,109.0,2874299.0,11495.0,-0.6648016345000001,6.0,2025-01-31 14:03:53.498,2025-01-31 14:03:53.499,2023-03-13,2023-03-19
23638,2023,4420.0,19.0,2878719.0,11514.0,-0.8239184129,2.0,2025-01-31 14:03:53.498,2025-01-31 14:03:53.499,2023-03-20,2023-03-26
23948,2023,830009.0,3345.0,858009.0,3457.0,28.6431785714,28.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-04-03,2023-04-09
23948,2023,869773.0,3545.0,1727782.0,7002.0,0.0479079143,28.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-04-10,2023-04-16
23948,2023,509780.0,2022.0,2237562.0,9024.0,-0.4138930503,27.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-04-17,2023-04-23
23948,2023,210260.0,840.0,2447822.0,9864.0,-0.5875475695,22.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-04-24,2023-04-30
23948,2023,103621.0,411.0,2551443.0,10275.0,-0.5071768287,11.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-05-01,2023-05-07
23948,2023,46442.0,173.0,2597885.0,10448.0,-0.5518089962,5.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-05-08,2023-05-14
23948,2023,25282.0,99.0,2623167.0,10547.0,-0.4556220662,3.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-05-15,2023-05-21
23948,2023,134510.0,428.0,2757677.0,10975.0,4.3203860454,3.0,2025-01-31 14:04:27.771,2025-01-31 14:04:27.771,2023-05-22,2023-05-28
23637,2023,763188.0,3056.0,1777874.0,7096.0,-0.247857958,27.0,2025-01-31 14:04:27.801,2025-01-31 14:04:27.801,2023-02-13,2023-02-19
23637,2023,440181.0,1767.0,2218055.0,8863.0,-0.4232338559,24.0,2025-01-31 14:04:27.801,2025-01-31 14:04:27.801,2023-02-20,2023-02-26
23637,2023,411790.0,1623.0,2629845.0,10486.0,-0.0644984677,16.0,2025-01-31 14:04:27.801,2025-01-31 14:04:27.801,2023-02-27,2023-03-05
23637,2023,64173.0,256.0,2694018.0,10742.0,-0.8441608587,11.0,2025-01-31 14:04:27.801,2025-01-31 14:04:27.801,2023-03-06,2023-03-12
23637,2023,26570.0,111.0,2720588.0,10853.0,-0.5859629439,6.0,2025-01-31 14:04:27.801,2025-01-31 14:04:27.801,2023-03-13,2023-03-19
23637,2023,4495.0,18.0,2725083.0,10871.0,-0.8308242379,2.0,2025-01-31 14:04:27.801,2025-01-31 14:04:27.801,2023-03-20,2023-03-26
8693,2023,38885.0,175.0,2346144.0,10659.0,0.0,1.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-04-10,2023-04-16
8693,2023,38675.0,175.0,2384819.0,10834.0,-0.0054005401,1.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-04-17,2023-04-23
8693,2023,9345.0,32.0,2394164.0,10866.0,-0.7583710407,1.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-04-24,2023-04-30
8693,2023,27742.0,94.0,2421906.0,10960.0,1.9686463349,5.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-05-01,2023-05-07
8693,2023,37995.0,157.0,2459901.0,11117.0,0.3695840242,6.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-05-08,2023-05-14
8693,2023,7715.0,32.0,2467616.0,11149.0,-0.7969469667,2.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-05-15,2023-05-21
8693,2023,200.0,1.0,2467816.0,11150.0,0.0,1.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-11-27,2023-12-03
8693,2023,1010.0,4.0,2468826.0,11154.0,4.05,1.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-12-04,2023-12-10
8693,2023,0.0,0.0,2468826.0,11154.0,-1.0,1.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-12-11,2023-12-17
8693,2023,390.0,2.0,2469216.0,11156.0,0.0,1.0,2025-01-31 14:04:31.868,2025-01-31 14:04:31.868,2023-12-18,2023-12-24
18297,2023,11100.0,51.0,2285882.0,9600.0,0.0,1.0,2025-01-31 14:04:34.708,2025-01-31 14:04:34.709,2023-08-21,2023-08-27
24118,2023,656482.0,2660.0,771362.0,3019.0,4.7145020891,27.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-05-08,2023-05-14
24118,2023,765194.0,3139.0,1536556.0,6158.0,0.1655978382,27.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-05-15,2023-05-21
24118,2023,265946.0,1052.0,1802502.0,7210.0,-0.6524463077,25.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-05-22,2023-05-28
24118,2023,111611.0,438.0,1914113.0,7648.0,-0.5803245772,16.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-05-29,2023-06-04
24118,2023,57363.0,223.0,1971476.0,7871.0,-0.4860452823,9.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-06-05,2023-06-11
24118,2023,24160.0,98.0,1995636.0,7969.0,-0.578822586,4.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-06-12,2023-06-18
24118,2023,16780.0,67.0,2012416.0,8036.0,-0.3054635762,3.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-06-19,2023-06-25
24118,2023,14160.0,52.0,2026576.0,8088.0,-0.1561382598,2.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-06-26,2023-07-02
24118,2023,4940.0,21.0,2031516.0,8109.0,-0.6511299435,1.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-07-03,2023-07-09
24118,2023,7510.0,28.0,2039026.0,8137.0,0.5202429150000001,1.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-07-10,2023-07-16
24118,2023,10990.0,42.0,2050016.0,8179.0,0.4633821571,1.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-07-17,2023-07-23
24118,2023,6050.0,23.0,2056066.0,8202.0,-0.449499545,1.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-07-24,2023-07-30
24118,2023,28610.0,132.0,2084676.0,8334.0,3.7289256198,2.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-07-31,2023-08-06
24118,2023,135060.0,539.0,2219736.0,8873.0,3.7207270185,7.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-08-07,2023-08-13
24118,2023,14380.0,64.0,2234116.0,8937.0,-0.8935288020000001,2.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-08-14,2023-08-20
24118,2023,20080.0,87.0,2254196.0,9024.0,0.3963838665,3.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-08-21,2023-08-27
24118,2023,11630.0,66.0,2265826.0,9090.0,-0.4208167331,2.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-08-28,2023-09-03
24118,2023,8280.0,52.0,2274106.0,9142.0,-0.2880481513,1.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-09-04,2023-09-10
24118,2023,3300.0,22.0,2277406.0,9164.0,-0.6014492754,1.0,2025-01-31 14:04:28.085,2025-01-31 14:04:28.085,2023-09-11,2023-09-17
24575,2023,358400.0,1120.0,591680.0,1849.0,0.536351166,2.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-06-26,2023-07-02
24575,2023,652987.0,2591.0,1244667.0,4440.0,0.8219503348,33.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-07-03,2023-07-09
24575,2023,605980.0,2511.0,1850647.0,6951.0,-0.0719876506,33.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-07-10,2023-07-16
24575,2023,329076.0,1252.0,2179723.0,8203.0,-0.4569523747,25.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-07-17,2023-07-23
24575,2023,46790.0,195.0,2226513.0,8398.0,-0.8578140004,11.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-07-24,2023-07-30
24575,2023,13240.0,55.0,2239753.0,8453.0,-0.7170335542,5.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-07-31,2023-08-06
24575,2023,2830.0,11.0,2242583.0,8464.0,-0.7862537764,2.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-08-07,2023-08-13
24575,2023,2120.0,8.0,2244703.0,8472.0,-0.2508833922,2.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-08-14,2023-08-20
24575,2023,1320.0,6.0,2246023.0,8478.0,-0.3773584906,1.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-08-21,2023-08-27
24575,2023,2860.0,52.0,2248883.0,8530.0,0.0,1.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-10-09,2023-10-15
24575,2023,4015.0,73.0,2252898.0,8603.0,0.4038461538,1.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-10-16,2023-10-22
24575,2023,1595.0,29.0,2254493.0,8632.0,-0.602739726,1.0,2025-01-31 14:04:28.174,2025-01-31 14:04:28.175,2023-10-23,2023-10-29
25324,2023,687202.0,2764.0,1489426.0,5998.0,-0.1433789066,42.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-09-11,2023-09-17
25324,2023,315811.0,1241.0,1805237.0,7239.0,-0.5404393468,32.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-09-18,2023-09-24
25324,2023,165430.0,626.0,1970667.0,7865.0,-0.4761740408,15.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-09-25,2023-10-01
25324,2023,36810.0,150.0,2007477.0,8015.0,-0.7774889681,8.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-10-02,2023-10-08
25324,2023,64728.0,305.0,2072205.0,8320.0,0.7584352078000001,3.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-10-09,2023-10-15
25324,2023,74635.0,288.0,2146840.0,8608.0,0.1530558645,2.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-10-16,2023-10-22
25324,2023,32890.0,143.0,2179730.0,8751.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-11-06,2023-11-12
25324,2023,27280.0,124.0,2207010.0,8875.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2023-11-27,2023-12-03
25324,2023,74980.0,326.0,2281990.0,9201.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-01-22,2024-01-28
25324,2023,7770.0,37.0,2289760.0,9238.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-02-05,2024-02-11
25324,2023,85710.0,360.0,2375470.0,9598.0,0.0,2.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-02-26,2024-03-03
25324,2023,11440.0,52.0,2386910.0,9650.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-03-25,2024-03-31
25324,2023,132940.0,391.0,2519850.0,10041.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-04-29,2024-05-05
25324,2023,16800.0,80.0,2536650.0,10121.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-06-10,2024-06-16
25324,2023,17020.0,74.0,2553670.0,10195.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-07-08,2024-07-14
25324,2023,65000.0,250.0,2618670.0,10445.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-07-22,2024-07-28
25324,2023,19800.0,90.0,2638470.0,10535.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2024-09-23,2024-09-29
25324,2023,19800.0,90.0,2658270.0,10625.0,0.0,1.0,2025-01-31 14:04:28.160,2025-01-31 14:04:28.160,2025-01-06,2025-01-12
26242,2023,705897.0,2807.0,1352875.0,5376.0,0.0910680116,30.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2023-12-11,2023-12-17
26242,2023,440866.0,1767.0,1793741.0,7143.0,-0.3754527927,31.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2023-12-18,2023-12-24
26242,2023,215918.0,855.0,2009659.0,7998.0,-0.5102412071,23.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2023-12-25,2023-12-31
26242,2023,79406.0,320.0,2089065.0,8318.0,-0.632240017,13.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2024-01-01,2024-01-07
26242,2023,25056.0,98.0,2114121.0,8416.0,-0.6844570939,6.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2024-01-08,2024-01-14
26242,2023,8670.0,36.0,2122791.0,8452.0,-0.6539750958,3.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2024-01-15,2024-01-21
26242,2023,1740.0,7.0,2124531.0,8459.0,-0.7993079585,1.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2024-01-22,2024-01-28
26242,2023,2010.0,7.0,2126541.0,8466.0,0.1551724138,1.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2024-01-29,2024-02-04
26242,2023,1150.0,4.0,2127691.0,8470.0,-0.4278606965,1.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2024-02-05,2024-02-11
26242,2023,1500.0,5.0,2129191.0,8475.0,0.3043478261,1.0,2025-01-31 14:04:28.256,2025-01-31 14:04:28.256,2024-02-12,2024-02-18
24335,2023,663276.0,2639.0,1002939.0,2982.0,0.0,15.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-06-26,2023-07-02
24335,2023,462790.0,1823.0,1465729.0,4805.0,-0.3022663265,15.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-07-03,2023-07-09
24335,2023,228584.0,922.0,1694313.0,5727.0,-0.5060740293,15.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-07-10,2023-07-16
24335,2023,93979.0,369.0,1788292.0,6096.0,-0.5888644875,15.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-07-17,2023-07-23
24335,2023,91892.0,358.0,1880184.0,6454.0,-0.0222070888,15.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-07-24,2023-07-30
24335,2023,36412.0,139.0,1916596.0,6593.0,-0.6037522309000001,14.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-07-31,2023-08-06
24335,2023,21289.0,83.0,1937885.0,6676.0,-0.415330111,12.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-08-07,2023-08-13
24335,2023,11206.0,44.0,1949091.0,6720.0,-0.4736248767,6.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-08-14,2023-08-20
24335,2023,13232.0,52.0,1962323.0,6772.0,0.1807960021,5.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-08-21,2023-08-27
24335,2023,7380.0,31.0,1969703.0,6803.0,-0.442261185,5.0,2025-01-31 14:04:28.493,2025-01-31 14:04:28.494,2023-08-28,2023-09-03
17242,2023,14000.0,80.0,1964036.0,8612.0,0.0,1.0,2025-01-31 14:04:34.531,2025-01-31 14:04:34.531,2023-06-05,2023-06-11
23923,2023,44000.0,176.0,284250.0,760.0,-0.8168574402000001,1.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-04-24,2023-04-30
23923,2023,721457.0,2791.0,1005707.0,3551.0,15.39675,23.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-05-01,2023-05-07
23923,2023,494250.0,1925.0,1499957.0,5476.0,-0.314927986,23.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-05-08,2023-05-14
23923,2023,190408.0,731.0,1690365.0,6207.0,-0.6147536672,22.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-05-15,2023-05-21
23923,2023,164022.0,565.0,1854387.0,6772.0,-0.1385761102,16.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-05-22,2023-05-28
23923,2023,37840.0,146.0,1892227.0,6918.0,-0.7692992403000001,4.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-05-29,2023-06-04
23923,2023,16060.0,63.0,1908287.0,6981.0,-0.5755813953000001,2.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-06-05,2023-06-11
23923,2023,12470.0,47.0,1920757.0,7028.0,-0.2235367372,1.0,2025-01-31 14:04:28.427,2025-01-31 14:04:28.427,2023-06-12,2023-06-18
25398,2023,575189.0,2326.0,781309.0,3041.0,1.7905540462,33.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-09-18,2023-09-24
25398,2023,559150.0,2304.0,1340459.0,5345.0,-0.0278847474,33.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-09-25,2023-10-01
25398,2023,290839.0,1207.0,1631298.0,6552.0,-0.4798551373,25.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-10-02,2023-10-08
25398,2023,184383.0,769.0,1815681.0,7321.0,-0.3660306905,16.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-10-09,2023-10-15
25398,2023,49150.0,223.0,1864831.0,7544.0,-0.733435295,11.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-10-16,2023-10-22
25398,2023,7560.0,33.0,1872391.0,7577.0,-0.8461851475000001,5.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-10-23,2023-10-29
25398,2023,1350.0,6.0,1873741.0,7583.0,-0.8214285714,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-10-30,2023-11-05
25398,2023,1160.0,4.0,1874901.0,7587.0,-0.1407407407,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-11-06,2023-11-12
25398,2023,27600.0,120.0,1902501.0,7707.0,0.0,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2023-12-04,2023-12-10
25398,2023,3600.0,20.0,1906101.0,7727.0,0.0,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2024-01-01,2024-01-07
25398,2023,4320.0,24.0,1910421.0,7751.0,0.2,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2024-01-08,2024-01-14
25398,2023,5980.0,43.0,1916401.0,7794.0,0.3842592593,2.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2024-01-15,2024-01-21
25398,2023,3930.0,32.0,1920331.0,7826.0,-0.3428093645,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2024-01-22,2024-01-28
25398,2023,1500.0,12.0,1921831.0,7838.0,-0.6183206107,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2024-01-29,2024-02-04
25398,2023,7360.0,32.0,1929191.0,7870.0,0.0,1.0,2025-01-31 14:04:28.289,2025-01-31 14:04:28.289,2024-07-08,2024-07-14
25105,2023,739628.0,3070.0,1665420.0,6848.0,-0.2010862051,54.0,2025-01-31 14:04:28.352,2025-01-31 14:04:28.353,2023-08-14,2023-08-20
25105,2023,144645.0,595.0,1810065.0,7443.0,-0.8044354730000001,24.0,2025-01-31 14:04:28.352,2025-01-31 14:04:28.353,2023-08-21,2023-08-27
25105,2023,12955.0,52.0,1823020.0,7495.0,-0.9104358948,3.0,2025-01-31 14:04:28.352,2025-01-31 14:04:28.353,2023-08-28,2023-09-03
25105,2023,1330.0,6.0,1824350.0,7501.0,-0.8973369355,1.0,2025-01-31 14:04:28.352,2025-01-31 14:04:28.353,2023-09-04,2023-09-10
25341,2023,639579.0,1664.0,1438237.0,3943.0,-0.1991828793,14.0,2025-01-31 14:04:28.889,2025-01-31 14:04:28.890,2023-10-23,2023-10-29
25341,2023,300293.0,635.0,1738530.0,4578.0,-0.5304833336,12.0,2025-01-31 14:04:28.889,2025-01-31 14:04:28.890,2023-10-30,2023-11-05
25341,2023,33849.0,97.0,1772379.0,4675.0,-0.8872800898000001,8.0,2025-01-31 14:04:28.889,2025-01-31 14:04:28.890,2023-11-06,2023-11-12
25341,2023,3040.0,13.0,1775419.0,4688.0,-0.9101893704,3.0,2025-01-31 14:04:28.889,2025-01-31 14:04:28.890,2023-11-13,2023-11-19
25304,2023,511944.0,1423.0,1258071.0,3513.0,-0.3138647978,14.0,2025-01-31 14:04:28.940,2025-01-31 14:04:28.941,2023-10-16,2023-10-22
25304,2023,207644.0,504.0,1465715.0,4017.0,-0.5944009501,13.0,2025-01-31 14:04:28.940,2025-01-31 14:04:28.941,2023-10-23,2023-10-29
25304,2023,211489.0,410.0,1677204.0,4427.0,0.0185172699,9.0,2025-01-31 14:04:28.940,2025-01-31 14:04:28.941,2023-10-30,2023-11-05
25304,2023,7150.0,21.0,1684354.0,4448.0,-0.9661920951,7.0,2025-01-31 14:04:28.940,2025-01-31 14:04:28.941,2023-11-06,2023-11-12
25304,2023,0.0,0.0,1684354.0,4448.0,-1.0,1.0,2025-01-31 14:04:28.940,2025-01-31 14:04:28.941,2023-11-13,2023-11-19
25304,2023,23900.0,50.0,1708254.0,4498.0,0.0,1.0,2025-01-31 14:04:28.940,2025-01-31 14:04:28.941,2023-11-27,2023-12-03
24096,2023,568964.0,2000.0,1267808.0,4482.0,-0.1858497748,26.0,2025-01-31 14:04:28.733,2025-01-31 14:04:28.733,2023-04-24,2023-04-30
24096,2023,262126.0,1014.0,1529934.0,5496.0,-0.5392924684,25.0,2025-01-31 14:04:28.733,2025-01-31 14:04:28.733,2023-05-01,2023-05-07
24096,2023,103270.0,405.0,1633204.0,5901.0,-0.6060291615,14.0,2025-01-31 14:04:28.733,2025-01-31 14:04:28.733,2023-05-08,2023-05-14
24096,2023,4090.0,17.0,1637294.0,5918.0,-0.9603950809,4.0,2025-01-31 14:04:28.733,2025-01-31 14:04:28.733,2023-05-15,2023-05-21
24096,2023,1180.0,5.0,1638474.0,5923.0,-0.7114914425000001,1.0,2025-01-31 14:04:28.733,2025-01-31 14:04:28.733,2023-05-22,2023-05-28
24096,2023,7080.0,32.0,1645554.0,5955.0,0.0,1.0,2025-01-31 14:04:28.733,2025-01-31 14:04:28.733,2023-10-02,2023-10-08
25815,2023,588530.0,2417.0,1290937.0,5202.0,-0.1621239538,56.0,2025-01-31 14:04:28.557,2025-01-31 14:04:28.557,2023-10-23,2023-10-29
25815,2023,218960.0,912.0,1509897.0,6114.0,-0.6279543948,47.0,2025-01-31 14:04:28.557,2025-01-31 14:04:28.557,2023-10-30,2023-11-05
25815,2023,45983.0,181.0,1555880.0,6295.0,-0.7899936061,22.0,2025-01-31 14:04:28.557,2025-01-31 14:04:28.557,2023-11-06,2023-11-12
