tw_id,week_start_date,week_end_date,current_week_amount,current_week_tickets,current_week_theater_count
23385,2023-01-16,2023-01-22,8450.0,35.0,5.0
23385,2023-01-23,2023-01-29,1390.0,5.0,1.0
26510,2024-01-08,2024-01-14,301504.0,843.0,6.0
26510,2024-01-15,2024-01-21,10526874.0,43303.0,95.0
26510,2024-01-22,2024-01-28,9780105.0,39145.0,95.0
26510,2024-01-29,2024-02-04,5270816.0,21088.0,95.0
26510,2024-02-05,2024-02-11,3380953.0,13066.0,95.0
26510,2024-02-12,2024-02-18,2753259.0,10470.0,85.0
26510,2024-02-19,2024-02-25,564072.0,2169.0,56.0
26510,2024-02-26,2024-03-03,284746.0,1107.0,38.0
26510,2024-03-04,2024-03-10,82326.0,292.0,13.0
26510,2024-03-11,2024-03-17,20295.0,77.0,9.0
26510,2024-03-18,2024-03-24,7885.0,32.0,2.0
26510,2024-03-25,2024-03-31,930.0,3.0,1.0
26510,2024-04-01,2024-04-07,14685.0,267.0,1.0
26510,2024-04-08,2024-04-14,40090.0,464.0,2.0
26510,2024-04-15,2024-04-21,54840.0,536.0,2.0
26510,2024-04-22,2024-04-28,42265.0,407.0,4.0
26510,2024-04-29,2024-05-05,45955.0,416.0,4.0
26510,2024-05-06,2024-05-12,13660.0,137.0,3.0
26510,2024-05-13,2024-05-19,7160.0,64.0,4.0
26510,2024-05-20,2024-05-26,5760.0,49.0,1.0
26510,2024-05-27,2024-06-02,3620.0,34.0,1.0
26510,2024-06-03,2024-06-09,2070.0,21.0,1.0
23679,2023-04-10,2023-04-16,56000.0,224.0,1.0
23439,2023-05-29,2023-06-04,34722.0,159.0,10.0
23439,2023-06-05,2023-06-11,5778.0,26.0,6.0
23439,2023-12-04,2023-12-10,180.0,1.0,1.0
23439,2024-01-15,2024-01-21,390.0,2.0,1.0
25984,2023-11-06,2023-11-12,15661.0,60.0,3.0
25984,2023-11-13,2023-11-19,5375.0,20.0,3.0
25984,2023-11-20,2023-11-26,1085.0,4.0,1.0
26034,2023-11-13,2023-11-19,22465.0,103.0,27.0
26034,2023-11-20,2023-11-26,3830.0,16.0,6.0
26397,2023-12-25,2023-12-31,4735.0,20.0,3.0
26397,2024-01-01,2024-01-07,806.0,3.0,1.0
26397,2024-01-08,2024-01-14,0.0,0.0,1.0
24916,2023-09-04,2023-09-10,3460.0,14.0,1.0
24916,2023-09-11,2023-09-17,240.0,1.0,1.0
24106,2023-04-24,2023-04-30,5853365.0,24501.0,71.0
24106,2023-05-01,2023-05-07,3284025.0,13525.0,71.0
24106,2023-05-08,2023-05-14,1441512.0,6007.0,68.0
24106,2023-05-15,2023-05-21,575709.0,2349.0,61.0
24106,2023-05-22,2023-05-28,221292.0,897.0,29.0
24106,2023-05-29,2023-06-04,93281.0,382.0,14.0
24106,2023-06-05,2023-06-11,34366.0,133.0,5.0
24106,2023-06-12,2023-06-18,7393.0,30.0,2.0
24106,2023-06-19,2023-06-25,640.0,3.0,1.0
24106,2023-06-26,2023-07-02,440.0,2.0,1.0
25045,2023-08-14,2023-08-20,2998804.0,11965.0,74.0
25045,2023-08-21,2023-08-27,1110413.0,4420.0,69.0
25045,2023-08-28,2023-09-03,273751.0,1082.0,36.0
25045,2023-09-04,2023-09-10,68011.0,268.0,12.0
25045,2023-09-11,2023-09-17,22649.0,88.0,3.0
25045,2023-09-18,2023-09-24,14000.0,56.0,3.0
25045,2023-09-25,2023-10-01,3430.0,13.0,2.0
25045,2023-11-06,2023-11-12,2695.0,49.0,1.0
25045,2023-11-13,2023-11-19,10785.0,125.0,2.0
25045,2023-11-20,2023-11-26,8650.0,102.0,2.0
25045,2023-11-27,2023-12-03,2525.0,39.0,2.0
23548,2023-02-06,2023-02-12,549690.0,2361.0,16.0
23548,2023-02-13,2023-02-19,1462053.0,6160.0,16.0
23548,2023-02-20,2023-02-26,1139755.0,4754.0,14.0
23548,2023-02-27,2023-03-05,988318.0,4065.0,14.0
23548,2023-03-06,2023-03-12,546563.0,2061.0,13.0
23548,2023-03-13,2023-03-19,262845.0,1089.0,12.0
23548,2023-03-20,2023-03-26,155110.0,662.0,9.0
23548,2023-03-27,2023-04-02,96520.0,403.0,8.0
23548,2023-04-03,2023-04-09,57020.0,228.0,2.0
23548,2023-04-10,2023-04-16,11180.0,45.0,1.0
23548,2023-05-01,2023-05-07,1035.0,5.0,1.0
23548,2023-05-08,2023-05-14,0.0,0.0,1.0
23548,2023-05-22,2023-05-28,2490.0,12.0,1.0
23548,2023-06-19,2023-06-25,8665.0,100.0,2.0
23548,2023-06-26,2023-07-02,8385.0,114.0,2.0
23548,2023-07-03,2023-07-09,1240.0,11.0,1.0
23548,2023-08-07,2023-08-13,24395.0,102.0,1.0
23548,2024-02-05,2024-02-11,29300.0,122.0,1.0
23548,2024-08-05,2024-08-11,30205.0,125.0,1.0
16474,2023-04-24,2023-04-30,64345.0,185.0,1.0
16474,2023-05-01,2023-05-07,47563.0,156.0,5.0
16474,2023-05-08,2023-05-14,65605.0,255.0,8.0
16474,2023-05-15,2023-05-21,40140.0,168.0,4.0
16474,2023-05-22,2023-05-28,5480.0,27.0,2.0
16474,2023-05-29,2023-06-04,4320.0,19.0,1.0
16474,2023-06-12,2023-06-18,750.0,4.0,1.0
16474,2023-06-26,2023-07-02,690.0,3.0,1.0
16474,2023-07-17,2023-07-23,18500.0,74.0,1.0
23665,2023-03-06,2023-03-12,487022.0,2016.0,48.0
23665,2023-03-13,2023-03-19,90195.0,374.0,38.0
23665,2023-03-20,2023-03-26,12510.0,51.0,4.0
23665,2023-03-27,2023-04-02,1740.0,8.0,2.0
23665,2023-05-08,2023-05-14,2970.0,54.0,1.0
23665,2023-05-15,2023-05-21,4290.0,78.0,1.0
23665,2023-05-22,2023-05-28,2585.0,47.0,1.0
23665,2023-05-29,2023-06-04,935.0,17.0,1.0
25102,2023-08-28,2023-09-03,518602.0,2217.0,17.0
25102,2023-09-04,2023-09-10,141923.0,621.0,17.0
25102,2023-09-11,2023-09-17,127450.0,542.0,8.0
25102,2023-09-18,2023-09-24,19040.0,93.0,4.0
25102,2023-09-25,2023-10-01,4740.0,20.0,3.0
25102,2023-10-16,2023-10-22,34650.0,165.0,1.0
16906,2023-02-06,2023-02-12,770.0,5.0,1.0
16906,2023-02-20,2023-02-26,460.0,3.0,1.0
17878,2023-04-24,2023-04-30,5240.0,17.0,1.0
17878,2023-05-01,2023-05-07,2420.0,8.0,1.0
17878,2023-05-08,2023-05-14,3205.0,11.0,1.0
16101,2023-01-30,2023-02-05,115.0,1.0,1.0
16101,2023-02-13,2023-02-19,345.0,3.0,1.0
24703,2023-07-10,2023-07-16,482367.0,2030.0,51.0
24703,2023-07-17,2023-07-23,345884.0,1484.0,51.0
24703,2023-07-24,2023-07-30,56186.0,237.0,19.0
24703,2023-07-31,2023-08-06,4830.0,19.0,2.0
24703,2023-08-07,2023-08-13,1820.0,8.0,1.0
24703,2023-09-04,2023-09-10,5115.0,93.0,1.0
24703,2023-09-11,2023-09-17,7755.0,141.0,1.0
24703,2023-09-18,2023-09-24,4235.0,77.0,1.0
24703,2023-09-25,2023-10-01,1650.0,30.0,1.0
17916,2023-12-18,2023-12-24,74880.0,246.0,4.0
24717,2023-07-10,2023-07-16,190794.0,845.0,11.0
24717,2023-07-17,2023-07-23,40845.0,184.0,5.0
24717,2023-07-24,2023-07-30,54900.0,234.0,5.0
24717,2023-07-31,2023-08-06,3200.0,14.0,1.0
24717,2023-08-07,2023-08-13,3090.0,12.0,1.0
24717,2024-02-26,2024-03-03,2475.0,9.0,2.0
24717,2024-03-04,2024-03-10,1580.0,6.0,3.0
15757,2023-08-14,2023-08-20,29600.0,45.0,1.0
15757,2023-08-21,2023-08-27,28800.0,46.0,5.0
15757,2023-09-04,2023-09-10,28920.0,44.0,3.0
15757,2023-09-25,2023-10-01,13560.0,20.0,3.0
15757,2023-10-09,2023-10-15,42440.0,66.0,1.0
20445,2023-07-17,2023-07-23,118850.0,235.0,6.0
20445,2023-07-24,2023-07-30,47030.0,91.0,4.0
20445,2023-08-14,2023-08-20,16600.0,29.0,1.0
15653,2023-08-07,2023-08-13,14860.0,24.0,1.0
15653,2023-08-14,2023-08-20,21720.0,35.0,5.0
15653,2023-08-28,2023-09-03,36360.0,56.0,1.0
15653,2023-09-11,2023-09-17,3880.0,6.0,2.0
15653,2023-09-18,2023-09-24,11760.0,19.0,1.0
15653,2023-10-02,2023-10-08,26800.0,42.0,1.0
15653,2023-10-09,2023-10-15,11800.0,17.0,2.0
24716,2023-08-07,2023-08-13,18200.0,28.0,3.0
24716,2023-08-21,2023-08-27,45680.0,73.0,2.0
24716,2023-08-28,2023-09-03,7520.0,12.0,1.0
24716,2023-09-11,2023-09-17,64760.0,95.0,3.0
24716,2023-09-25,2023-10-01,65120.0,99.0,1.0
25637,2023-10-16,2023-10-22,82057.0,372.0,11.0
25637,2023-10-23,2023-10-29,17420.0,76.0,5.0
25637,2023-10-30,2023-11-05,11440.0,54.0,2.0
23207,2023-04-24,2023-04-30,6200.0,9.0,2.0
23207,2023-05-08,2023-05-14,72120.0,106.0,6.0
23207,2023-05-29,2023-06-04,19160.0,30.0,1.0
23207,2023-06-12,2023-06-18,47680.0,71.0,5.0
23699,2023-05-29,2023-06-04,68152.0,319.0,13.0
23699,2023-06-05,2023-06-11,12700.0,57.0,5.0
23699,2023-06-12,2023-06-18,2480.0,11.0,1.0
23699,2023-06-19,2023-06-25,1790.0,9.0,1.0
25080,2023-08-28,2023-09-03,10600.0,17.0,1.0
25080,2023-09-04,2023-09-10,13000.0,20.0,2.0
25080,2023-09-11,2023-09-17,12520.0,20.0,1.0
25080,2023-10-02,2023-10-08,13000.0,19.0,3.0
25080,2023-10-09,2023-10-15,45720.0,69.0,3.0
25773,2023-12-04,2023-12-10,29120.0,45.0,4.0
25773,2023-12-25,2023-12-31,64740.0,98.0,2.0
25773,2024-01-01,2024-01-07,30320.0,44.0,2.0
25773,2024-01-08,2024-01-14,109480.0,157.0,4.0
25773,2024-02-05,2024-02-11,34480.0,48.0,4.0
25773,2024-02-12,2024-02-18,970.0,4.0,1.0
25773,2024-02-19,2024-02-25,35280.0,50.0,2.0
23885,2023-03-27,2023-04-02,39850.0,181.0,21.0
23885,2023-04-03,2023-04-09,5281.0,24.0,3.0
26265,2023-12-25,2023-12-31,32520.0,50.0,4.0
26265,2024-01-08,2024-01-14,71520.0,103.0,4.0
26265,2024-01-22,2024-01-28,22200.0,33.0,2.0
26265,2024-01-29,2024-02-04,76360.0,115.0,2.0
26265,2024-02-12,2024-02-18,17360.0,25.0,1.0
26265,2024-02-19,2024-02-25,8080.0,12.0,2.0
26265,2024-03-04,2024-03-10,40640.0,57.0,4.0
24062,2023-05-01,2023-05-07,33425.0,162.0,10.0
24062,2023-05-08,2023-05-14,6735.0,35.0,2.0
24062,2023-05-15,2023-05-21,1780.0,8.0,1.0
25046,2023-07-31,2023-08-06,44044.0,206.0,10.0
25046,2023-08-07,2023-08-13,8900.0,45.0,4.0
26277,2023-12-18,2023-12-24,11880.0,19.0,2.0
26277,2024-01-08,2024-01-14,62840.0,93.0,2.0
26277,2024-01-15,2024-01-21,20040.0,32.0,2.0
26277,2024-01-22,2024-01-28,60700.0,90.0,4.0
26277,2024-02-19,2024-02-25,19240.0,27.0,1.0
26277,2024-03-04,2024-03-10,6080.0,9.0,3.0
26277,2024-03-11,2024-03-17,50440.0,70.0,3.0
24940,2023-07-24,2023-07-30,29975.0,150.0,12.0
24940,2023-07-31,2023-08-06,2640.0,11.0,3.0
24090,2023-04-24,2023-04-30,23785.0,120.0,10.0
24090,2023-05-01,2023-05-07,4870.0,23.0,3.0
24090,2023-05-08,2023-05-14,2160.0,10.0,1.0
25188,2023-08-28,2023-09-03,33185.0,167.0,12.0
25188,2023-09-04,2023-09-10,3850.0,21.0,3.0
25894,2023-12-11,2023-12-17,15840.0,26.0,4.0
25894,2024-01-01,2024-01-07,47240.0,71.0,4.0
25894,2024-01-08,2024-01-14,15240.0,23.0,2.0
25894,2024-01-15,2024-01-21,45740.0,71.0,2.0
25894,2024-02-05,2024-02-11,11240.0,17.0,1.0
25894,2024-02-12,2024-02-18,2080.0,3.0,1.0
25894,2024-02-19,2024-02-25,13480.0,20.0,4.0
25894,2024-03-04,2024-03-10,13000.0,19.0,1.0
25893,2023-11-27,2023-12-03,21096.0,93.0,11.0
25893,2023-12-04,2023-12-10,5653.0,25.0,4.0
26216,2023-11-20,2023-11-26,9285.0,43.0,10.0
26216,2023-11-27,2023-12-03,1150.0,5.0,3.0
26148,2024-01-15,2024-01-21,29260.0,133.0,1.0
26148,2024-01-22,2024-01-28,136881.0,617.0,12.0
26148,2024-01-29,2024-02-04,81155.0,372.0,12.0
26148,2024-02-05,2024-02-11,13945.0,63.0,7.0
26148,2024-02-12,2024-02-18,940.0,4.0,2.0
26148,2024-02-19,2024-02-25,480.0,2.0,2.0
26148,2024-04-15,2024-04-21,24000.0,120.0,1.0
24734,2024-01-01,2024-01-07,29420.0,133.0,1.0
24734,2024-02-19,2024-02-25,60090.0,267.0,1.0
24734,2024-03-11,2024-03-17,-2.0,-2.0,1.0
24734,2024-03-25,2024-03-31,2750.0,10.0,1.0
24734,2024-07-29,2024-08-04,230.0,1.0,1.0
24734,2024-08-05,2024-08-11,490.0,2.0,1.0
24734,2024-09-16,2024-09-22,1370.0,5.0,1.0
24734,2024-09-23,2024-09-29,203.0,1.0,1.0
26361,2023-12-18,2023-12-24,14160.0,71.0,1.0
24868,2023-07-10,2023-07-16,147139959.0,513247.0,100.0
24868,2023-07-17,2023-07-23,94901746.0,334994.0,100.0
24868,2023-07-24,2023-07-30,56602449.0,200232.0,100.0
24868,2023-07-31,2023-08-06,30203592.0,109425.0,100.0
24868,2023-08-07,2023-08-13,17961010.0,65109.0,98.0
24868,2023-08-14,2023-08-20,10443373.0,37766.0,94.0
24868,2023-08-21,2023-08-27,6535616.0,23911.0,85.0
24868,2023-08-28,2023-09-03,3167658.0,11554.0,78.0
24868,2023-09-04,2023-09-10,1660276.0,6127.0,71.0
24868,2023-09-11,2023-09-17,674874.0,2440.0,49.0
24868,2023-09-18,2023-09-24,440728.0,1624.0,32.0
24868,2023-09-25,2023-10-01,167345.0,648.0,18.0
24868,2023-10-02,2023-10-08,177757.0,1369.0,14.0
24868,2023-10-09,2023-10-15,230897.0,2128.0,8.0
24868,2023-10-16,2023-10-22,160176.0,1305.0,9.0
24868,2023-10-23,2023-10-29,92430.0,946.0,6.0
24868,2023-10-30,2023-11-05,67775.0,643.0,6.0
24868,2023-11-06,2023-11-12,40787.0,403.0,5.0
24868,2023-11-13,2023-11-19,12982.0,162.0,3.0
24868,2023-11-20,2023-11-26,5390.0,98.0,1.0
24868,2023-11-27,2023-12-03,6160.0,112.0,1.0
24868,2023-12-04,2023-12-10,2365.0,43.0,1.0
24868,2024-09-16,2024-09-22,58140.0,155.0,4.0
24868,2024-09-23,2024-09-29,45350.0,119.0,4.0
24868,2024-09-30,2024-10-06,2670.0,7.0,3.0
24337,2023-05-22,2023-05-28,102914602.0,384824.0,100.0
24337,2023-05-29,2023-06-04,56687772.0,210068.0,100.0
24337,2023-06-05,2023-06-11,28816435.0,111270.0,100.0
24337,2023-06-12,2023-06-18,16404488.0,64193.0,100.0
24337,2023-06-19,2023-06-25,12490993.0,48431.0,98.0
24337,2023-06-26,2023-07-02,4906331.0,19032.0,94.0
24337,2023-07-03,2023-07-09,1927428.0,7481.0,83.0
24337,2023-07-10,2023-07-16,473462.0,1856.0,25.0
24337,2023-07-17,2023-07-23,224287.0,895.0,15.0
24337,2023-07-24,2023-07-30,145469.0,569.0,7.0
24337,2023-07-31,2023-08-06,31545.0,126.0,4.0
24337,2023-08-07,2023-08-13,96572.0,972.0,8.0
24337,2023-08-14,2023-08-20,115327.0,1302.0,7.0
24337,2023-08-21,2023-08-27,74139.0,836.0,6.0
24337,2023-08-28,2023-09-03,49752.0,557.0,5.0
24337,2023-09-04,2023-09-10,35947.0,426.0,5.0
24337,2023-09-11,2023-09-17,15340.0,216.0,3.0
24337,2023-09-18,2023-09-24,48580.0,343.0,3.0
24337,2023-09-25,2023-10-01,5995.0,105.0,2.0
24337,2023-10-02,2023-10-08,2805.0,51.0,1.0
24337,2025-01-06,2025-01-12,12720.0,31.0,1.0
23924,2023-04-10,2023-04-16,57532275.0,225731.0,101.0
23924,2023-04-17,2023-04-23,51014807.0,200991.0,101.0
23924,2023-04-24,2023-04-30,32155693.0,127903.0,101.0
23924,2023-05-01,2023-05-07,22958162.0,92331.0,101.0
23924,2023-05-08,2023-05-14,11079924.0,44754.0,100.0
23924,2023-05-15,2023-05-21,8450739.0,33826.0,99.0
23924,2023-05-22,2023-05-28,5522081.0,22314.0,95.0
23924,2023-05-29,2023-06-04,4147927.0,16714.0,90.0
23924,2023-06-05,2023-06-11,3060347.0,12358.0,84.0
23924,2023-06-12,2023-06-18,1722491.0,7012.0,72.0
23924,2023-06-19,2023-06-25,2547400.0,10304.0,57.0
23924,2023-06-26,2023-07-02,1023024.0,4163.0,44.0
23924,2023-07-03,2023-07-09,709140.0,2969.0,34.0
23924,2023-07-10,2023-07-16,372961.0,1791.0,18.0
23924,2023-07-17,2023-07-23,309820.0,2063.0,16.0
23924,2023-07-24,2023-07-30,227824.0,1758.0,12.0
23924,2023-07-31,2023-08-06,133944.0,1182.0,9.0
23924,2023-08-07,2023-08-13,146655.0,1113.0,10.0
23924,2023-08-14,2023-08-20,66725.0,596.0,6.0
23924,2023-08-21,2023-08-27,35020.0,400.0,4.0
23924,2023-08-28,2023-09-03,6160.0,76.0,3.0
23924,2023-09-04,2023-09-10,6800.0,31.0,1.0
23924,2023-09-11,2023-09-17,6300.0,30.0,1.0
23924,2023-09-18,2023-09-24,2840.0,13.0,1.0
23924,2023-09-25,2023-10-01,440.0,2.0,1.0
23924,2023-10-09,2023-10-15,66930.0,291.0,1.0
23924,2023-11-20,2023-11-26,42900.0,195.0,1.0
23924,2023-12-18,2023-12-24,2840.0,13.0,1.0
23924,2023-12-25,2023-12-31,2830.0,13.0,1.0
23924,2025-01-06,2025-01-12,0.0,0.0,1.0
23894,2023-03-27,2023-04-02,59962815.0,226844.0,74.0
23894,2023-04-03,2023-04-09,51158672.0,192671.0,74.0
23894,2023-04-10,2023-04-16,17126073.0,64143.0,74.0
23894,2023-04-17,2023-04-23,10473829.0,38970.0,74.0
23894,2023-04-24,2023-04-30,5841409.0,21489.0,73.0
23894,2023-05-01,2023-05-07,3904426.0,14558.0,72.0
23894,2023-05-08,2023-05-14,1605838.0,6125.0,70.0
23894,2023-05-15,2023-05-21,694496.0,2670.0,60.0
23894,2023-05-22,2023-05-28,399513.0,1573.0,39.0
23894,2023-05-29,2023-06-04,144025.0,552.0,13.0
23894,2023-06-05,2023-06-11,64386.0,251.0,9.0
23894,2023-06-12,2023-06-18,39955.0,150.0,5.0
23894,2023-06-19,2023-06-25,7531.0,27.0,2.0
24917,2023-07-24,2023-07-30,59393813.0,188845.0,100.0
24917,2023-07-31,2023-08-06,44331371.0,139717.0,100.0
24917,2023-08-07,2023-08-13,29148483.0,92698.0,100.0
24917,2023-08-14,2023-08-20,17461074.0,57495.0,98.0
24917,2023-08-21,2023-08-27,13281248.0,43004.0,89.0
24917,2023-08-28,2023-09-03,8588239.0,27329.0,81.0
24917,2023-09-04,2023-09-10,4917079.0,15493.0,75.0
24917,2023-09-11,2023-09-17,2658500.0,8223.0,70.0
24917,2023-09-18,2023-09-24,2052134.0,6357.0,55.0
24917,2023-09-25,2023-10-01,1006437.0,3309.0,45.0
24917,2023-10-02,2023-10-08,539964.0,1821.0,25.0
24917,2023-10-09,2023-10-15,394943.0,1360.0,13.0
24917,2023-10-16,2023-10-22,149303.0,943.0,13.0
24917,2023-10-23,2023-10-29,200815.0,1267.0,10.0
24917,2023-10-30,2023-11-05,144407.0,945.0,9.0
24917,2023-11-06,2023-11-12,83487.0,683.0,7.0
24917,2023-11-13,2023-11-19,60927.0,484.0,5.0
24917,2023-11-20,2023-11-26,53600.0,400.0,4.0
24917,2023-11-27,2023-12-03,26180.0,221.0,3.0
24917,2023-12-04,2023-12-10,9285.0,64.0,2.0
24917,2023-12-25,2023-12-31,3410.0,31.0,1.0
24917,2024-01-01,2024-01-07,5530.0,49.0,1.0
24917,2024-01-08,2024-01-14,4940.0,46.0,2.0
24917,2024-01-15,2024-01-21,5720.0,52.0,1.0
24917,2024-01-22,2024-01-28,377261.0,1118.0,29.0
24917,2024-01-29,2024-02-04,224870.0,721.0,29.0
24917,2024-02-05,2024-02-11,47700.0,172.0,8.0
24917,2024-02-12,2024-02-18,57400.0,191.0,6.0
24917,2024-02-19,2024-02-25,65390.0,167.0,4.0
24917,2024-02-26,2024-03-03,34270.0,117.0,8.0
24917,2024-03-04,2024-03-10,26550.0,103.0,8.0
24917,2024-03-11,2024-03-17,130010.0,508.0,9.0
24917,2024-03-18,2024-03-24,177453.0,624.0,22.0
24917,2024-03-25,2024-03-31,87081.0,314.0,22.0
24917,2024-04-01,2024-04-07,4740.0,19.0,1.0
24917,2024-05-20,2024-05-26,10920.0,52.0,1.0
24917,2025-01-06,2025-01-12,11730.0,25.0,1.0
24917,2025-01-13,2025-01-19,23530.0,51.0,1.0
24938,2023-07-24,2023-07-30,45396531.0,175658.0,101.0
24938,2023-07-31,2023-08-06,44075456.0,170554.0,103.0
24938,2023-08-07,2023-08-13,30459344.0,116818.0,103.0
24938,2023-08-14,2023-08-20,18259235.0,70013.0,102.0
24938,2023-08-21,2023-08-27,11621919.0,44462.0,101.0
24938,2023-08-28,2023-09-03,5673421.0,21627.0,93.0
24938,2023-09-04,2023-09-10,2617501.0,10000.0,86.0
24938,2023-09-11,2023-09-17,968888.0,3702.0,62.0
24938,2023-09-18,2023-09-24,732309.0,2676.0,41.0
24938,2023-09-25,2023-10-01,262743.0,890.0,25.0
24938,2023-10-02,2023-10-08,59421.0,232.0,7.0
24938,2023-10-09,2023-10-15,50015.0,194.0,4.0
24938,2023-10-16,2023-10-22,28020.0,119.0,4.0
24938,2023-10-23,2023-10-29,57910.0,268.0,3.0
24938,2023-10-30,2023-11-05,19970.0,131.0,3.0
24938,2023-11-06,2023-11-12,19190.0,153.0,3.0
24938,2023-11-13,2023-11-19,26055.0,378.0,4.0
24938,2023-11-20,2023-11-26,60085.0,666.0,5.0
24938,2023-11-27,2023-12-03,76190.0,714.0,4.0
24938,2023-12-04,2023-12-10,35160.0,352.0,3.0
24938,2023-12-11,2023-12-17,32700.0,320.0,3.0
24938,2023-12-18,2023-12-24,17075.0,179.0,3.0
24938,2023-12-25,2023-12-31,4620.0,84.0,1.0
24938,2024-01-01,2024-01-07,2255.0,41.0,1.0
24938,2024-01-22,2024-01-28,39638.0,141.0,10.0
24938,2024-01-29,2024-02-04,38020.0,149.0,10.0
24938,2024-02-19,2024-02-25,4990.0,22.0,7.0
24938,2024-03-04,2024-03-10,3410.0,15.0,7.0
24938,2024-03-11,2024-03-17,1510.0,6.0,7.0
24532,2023-06-12,2023-06-18,35643237.0,137979.0,100.0
24532,2023-06-19,2023-06-25,28289695.0,111256.0,100.0
24532,2023-06-26,2023-07-02,11405665.0,45158.0,100.0
24532,2023-07-03,2023-07-09,5557746.0,22031.0,97.0
24532,2023-07-10,2023-07-16,1680180.0,6694.0,75.0
24532,2023-07-17,2023-07-23,578808.0,2322.0,49.0
24532,2023-07-24,2023-07-30,161496.0,646.0,14.0
24532,2023-07-31,2023-08-06,115305.0,452.0,8.0
24532,2023-08-07,2023-08-13,6524.0,26.0,3.0
24532,2023-08-14,2023-08-20,0.0,0.0,1.0
24532,2023-08-21,2023-08-27,63960.0,785.0,4.0
24532,2023-08-28,2023-09-03,96547.0,1082.0,4.0
24532,2023-09-04,2023-09-10,67374.0,719.0,4.0
24532,2023-09-11,2023-09-17,52240.0,520.0,4.0
24532,2023-09-18,2023-09-24,29292.0,331.0,4.0
24532,2023-09-25,2023-10-01,15060.0,199.0,4.0
24532,2023-10-02,2023-10-08,9010.0,121.0,2.0
24532,2023-10-09,2023-10-15,5750.0,54.0,1.0
24532,2023-10-16,2023-10-22,3210.0,34.0,1.0
24532,2023-10-23,2023-10-29,1050.0,11.0,1.0
24128,2023-05-08,2023-05-14,41405334.0,154169.0,100.0
24128,2023-05-15,2023-05-21,23708923.0,92602.0,100.0
24128,2023-05-22,2023-05-28,12830486.0,50985.0,100.0
24128,2023-05-29,2023-06-04,7745361.0,30615.0,95.0
24128,2023-06-05,2023-06-11,3724469.0,14503.0,91.0
24128,2023-06-12,2023-06-18,1778849.0,6897.0,78.0
24128,2023-06-19,2023-06-25,833781.0,3203.0,55.0
24128,2023-06-26,2023-07-02,225788.0,878.0,22.0
24128,2023-07-03,2023-07-09,73770.0,291.0,10.0
24128,2023-07-10,2023-07-16,24940.0,99.0,2.0
24128,2023-07-17,2023-07-23,5260.0,21.0,1.0
24128,2023-07-31,2023-08-06,38157.0,488.0,3.0
24128,2023-08-07,2023-08-13,58201.0,719.0,3.0
24128,2023-08-14,2023-08-20,53110.0,580.0,4.0
24128,2023-08-21,2023-08-27,55375.0,556.0,4.0
24128,2023-08-28,2023-09-03,29955.0,325.0,2.0
24128,2023-09-04,2023-09-10,26160.0,282.0,2.0
24128,2023-09-11,2023-09-17,15580.0,176.0,2.0
24128,2023-09-18,2023-09-24,2090.0,38.0,1.0
24540,2023-06-19,2023-06-25,49218258.0,188813.0,101.0
24540,2023-06-26,2023-07-02,19011357.0,73869.0,101.0
24540,2023-07-03,2023-07-09,7494091.0,29326.0,101.0
24540,2023-07-10,2023-07-16,2150682.0,8599.0,88.0
24540,2023-07-17,2023-07-23,568270.0,2290.0,72.0
24540,2023-07-24,2023-07-30,109133.0,431.0,18.0
24540,2023-07-31,2023-08-06,13967.0,58.0,3.0
24540,2023-08-07,2023-08-13,7930.0,33.0,2.0
24540,2023-08-14,2023-08-20,2660.0,12.0,2.0
24540,2023-09-04,2023-09-10,76340.0,734.0,5.0
24540,2023-09-11,2023-09-17,98869.0,1031.0,4.0
24540,2023-09-18,2023-09-24,66427.0,681.0,4.0
24540,2023-09-25,2023-10-01,28847.0,353.0,3.0
24540,2023-10-02,2023-10-08,16732.0,240.0,3.0
24540,2023-10-09,2023-10-15,6435.0,117.0,1.0
24540,2023-10-16,2023-10-22,2750.0,50.0,1.0
24540,2023-10-23,2023-10-29,1595.0,29.0,1.0
26399,2023-12-25,2023-12-31,63246710.0,230823.0,100.0
26399,2024-01-01,2024-01-07,32313950.0,116980.0,98.0
26399,2024-01-08,2024-01-14,13439611.0,49924.0,98.0
26399,2024-01-15,2024-01-21,8867805.0,34072.0,98.0
26399,2024-01-22,2024-01-28,5141919.0,19978.0,95.0
26399,2024-01-29,2024-02-04,2539486.0,10016.0,90.0
26399,2024-02-05,2024-02-11,1595574.0,6146.0,74.0
26399,2024-02-12,2024-02-18,1028042.0,3943.0,45.0
26399,2024-02-19,2024-02-25,146327.0,561.0,23.0
26399,2024-02-26,2024-03-03,70038.0,273.0,13.0
26399,2024-03-04,2024-03-10,20562.0,78.0,3.0
26399,2024-03-11,2024-03-17,12075.0,46.0,3.0
26399,2024-03-18,2024-03-24,250.0,1.0,1.0
26399,2024-03-25,2024-03-31,50190.0,608.0,3.0
26399,2024-04-01,2024-04-07,121815.0,1350.0,4.0
26399,2024-04-08,2024-04-14,77420.0,758.0,5.0
26399,2024-04-15,2024-04-21,48260.0,529.0,4.0
26399,2024-04-22,2024-04-28,31955.0,361.0,4.0
26399,2024-04-29,2024-05-05,12740.0,200.0,2.0
26399,2024-05-06,2024-05-12,8740.0,124.0,2.0
26399,2024-05-13,2024-05-19,6380.0,112.0,2.0
26399,2024-05-20,2024-05-26,4145.0,62.0,2.0
