tmdb_id,tmdb_title,country_name,theater_release,streaming_release
365177,邊緣禁地,台灣,2024-08-09,
365177,邊緣禁地,美國,2024-08-09,2024-08-30
365177,邊緣禁地,韓國,2025-03-05,
365620,法拉利,美國,2023-12-25,2024-01-23
365620,法拉利,台灣,2023-12-29,
365620,法拉利,澳洲,2024-01-04,
365620,法拉利,日本,2024-07-05,
365620,法拉利,韓國,2025-01-08,
37335,戰火浮生錄,法國,1981-05-27,
37335,戰火浮生錄,日本,1981-10-03,
37335,戰火浮生錄,澳洲,1983-07-07,
375281,奼紫嫣紅開遍,台灣,2015-12-18,
37585,銀河鐵道之夜,日本,1985-07-13,
37585,銀河鐵道之夜,澳洲,1985-07-13,
37585,銀河鐵道之夜,台灣,2023-12-22,
37797,心之谷,日本,1995-07-15,
37797,心之谷,美國,1995-12-13,
37797,心之谷,韓國,2007-11-22,
38,王牌冤家,美國,2004-03-19,
38,王牌冤家,澳洲,2004-06-30,
38,王牌冤家,法國,2004-10-06,2012-02-12
38,王牌冤家,日本,2005-03-19,
38,王牌冤家,韓國,2005-11-10,
38142,秒速5公分,日本,2007-03-03,
38142,秒速5公分,韓國,2007-06-21,
38142,秒速5公分,台灣,2007-08-31,
38368,波米叔叔的前世今生,法國,2010-09-01,
38368,波米叔叔的前世今生,韓國,2010-09-16,
38405,怪談比留子,日本,1991-05-11,
396194,配樂大師顏尼歐,法國,2022-07-06,2022-11-09
396194,配樂大師顏尼歐,澳洲,2022-12-08,
396194,配樂大師顏尼歐,台灣,2023-03-17,
396194,配樂大師顏尼歐,韓國,2023-07-05,
398818,以你的名字呼喚我,澳洲,2017-12-26,
398818,以你的名字呼喚我,美國,2018-01-19,2018-02-27
398818,以你的名字呼喚我,法國,2018-02-28,2021-03-03
398818,以你的名字呼喚我,韓國,2018-03-22,
398818,以你的名字呼喚我,日本,2018-04-27,
40167,美麗的聲音,韓國,2010-01-28,
402431,魔法壞女巫,韓國,2024-11-20,
402431,魔法壞女巫,澳洲,2024-11-21,2025-01-06
402431,魔法壞女巫,台灣,2024-11-22,
402431,魔法壞女巫,印度,2024-11-22,
402431,魔法壞女巫,美國,2024-11-22,2024-12-31
402431,魔法壞女巫,法國,2024-12-04,
402431,魔法壞女巫,日本,2025-03-07,
40650,沉默之海,法國,1949-04-22,
406759,月球隕落,台灣,2022-02-03,
406759,月球隕落,澳洲,2022-02-03,2022-05-01
406759,月球隕落,美國,2022-02-04,2022-04-01
406759,月球隕落,法國,2022-02-09,2022-06-09
406759,月球隕落,韓國,2022-03-16,
41245,薄荷糖,韓國,2000-01-01,
41245,薄荷糖,日本,2000-10-21,
41245,薄荷糖,法國,2001-07-18,
414906,蝙蝠俠,韓國,2022-03-01,
414906,蝙蝠俠,台灣,2022-03-02,
414906,蝙蝠俠,法國,2022-03-02,2022-06-30
414906,蝙蝠俠,澳洲,2022-03-03,2022-05-01
414906,蝙蝠俠,印度,2022-03-04,
414906,蝙蝠俠,美國,2022-03-04,2022-04-18
414906,蝙蝠俠,日本,2022-03-11,
41531,聽說,台灣,2009-08-28,
41531,聽說,美國,2009-11-11,
41531,聽說,韓國,2010-06-17,
41962,女稅務員2,日本,1988-01-15,
42011,女稅務員,日本,1987-02-07,
42011,女稅務員,美國,1987-09-26,
42035,毫無意義,美國,1985-08-02,
42035,毫無意義,澳洲,1985-10-04,
42035,毫無意義,法國,1986-02-12,
420634,劊樂小丑,日本,2023-05-05,
42095,葬禮,日本,1984-11-17,
42190,緣起不滅,韓國,2003-01-30,
423,戰地琴人,法國,2002-09-17,2011-08-24
423,戰地琴人,澳洲,2002-12-11,
423,戰地琴人,韓國,2003-01-01,
423,戰地琴人,美國,2003-03-28,
423,戰地琴人,台灣,2003-06-20,
423108,厲陰宅3：是惡魔逼我的,澳洲,2021-06-03,
423108,厲陰宅3：是惡魔逼我的,韓國,2021-06-03,
423108,厲陰宅3：是惡魔逼我的,美國,2021-06-04,2021-06-04
423108,厲陰宅3：是惡魔逼我的,法國,2021-06-09,2021-10-06
42341,破案天才伽利略：嫌疑犯X的獻身,日本,2008-10-04,
42454,熟男不疑惑,法國,1974-10-23,
42454,熟男不疑惑,美國,1974-11-11,
42726,男歡女愛,法國,1966-05-27,
42726,男歡女愛,美國,1966-07-12,
42726,男歡女愛,澳洲,1966-09-01,
42726,男歡女愛,日本,1966-10-15,
42726,男歡女愛,韓國,1979-10-03,
429191,不思議女人,法國,2017-07-12,
429191,不思議女人,美國,2018-02-02,
429191,不思議女人,韓國,2018-04-19,
429191,不思議女人,澳洲,2018-05-17,
436270,黑亞當,台灣,2022-10-19,
436270,黑亞當,韓國,2022-10-19,
436270,黑亞當,法國,2022-10-19,2023-02-16
436270,黑亞當,澳洲,2022-10-20,
436270,黑亞當,美國,2022-10-21,2022-11-22
436270,黑亞當,日本,2022-12-02,
437342,天魔：惡之初,台灣,2024-04-03,2024-05-30
437342,天魔：惡之初,韓國,2024-04-03,2024-05-30
437342,天魔：惡之初,澳洲,2024-04-04,2024-05-30
437342,天魔：惡之初,印度,2024-04-05,
437342,天魔：惡之初,日本,2024-04-05,2024-07-10
437342,天魔：惡之初,美國,2024-04-05,2024-05-28
437342,天魔：惡之初,法國,2024-04-10,
438030,笨鳥,台灣,2017-06-30,
438210,彩雲飛,台灣,1973-06-30,
438631,沙丘,法國,2021-09-15,2022-01-13
438631,沙丘,台灣,2021-09-16,
438631,沙丘,日本,2021-10-15,
438631,沙丘,韓國,2021-10-20,
438631,沙丘,印度,2021-10-22,
438631,沙丘,美國,2021-10-22,2021-10-21
438631,沙丘,澳洲,2021-12-02,2022-02-01
453395,奇異博士2：失控多重宇宙,日本,2022-05-04,2022-06-22
453395,奇異博士2：失控多重宇宙,台灣,2022-05-04,2022-06-22
453395,奇異博士2：失控多重宇宙,法國,2022-05-04,2022-09-01
453395,奇異博士2：失控多重宇宙,韓國,2022-05-04,2022-06-22
453395,奇異博士2：失控多重宇宙,澳洲,2022-05-05,2022-06-22
453395,奇異博士2：失控多重宇宙,印度,2022-05-06,
453395,奇異博士2：失控多重宇宙,美國,2022-05-06,2022-06-22
4550,親切的金子,韓國,2005-07-29,
4550,親切的金子,美國,2005-09-30,2007-01-01
4550,親切的金子,日本,2005-11-12,
4550,親切的金子,法國,2005-11-16,
459151,寶貝老闆：家大業大,美國,2021-07-02,2021-07-01
459151,寶貝老闆：家大業大,韓國,2021-07-21,
459151,寶貝老闆：家大業大,法國,2021-08-18,
459151,寶貝老闆：家大業大,台灣,2021-10-08,
459151,寶貝老闆：家大業大,澳洲,2021-11-25,
459151,寶貝老闆：家大業大,日本,2021-12-17,
4593,中產階級拘謹的魅力,法國,1972-09-15,
45935,海上花,台灣,1998-10-01,
45935,海上花,美國,1998-10-05,
460458,惡靈古堡首部曲：拉昆市,美國,2021-11-24,2021-12-21
460458,惡靈古堡首部曲：拉昆市,法國,2021-11-24,2022-03-24
460458,惡靈古堡首部曲：拉昆市,台灣,2021-11-26,
460458,惡靈古堡首部曲：拉昆市,印度,2021-11-26,
460458,惡靈古堡首部曲：拉昆市,澳洲,2021-12-09,
460458,惡靈古堡首部曲：拉昆市,韓國,2022-01-19,
460458,惡靈古堡首部曲：拉昆市,日本,2022-01-28,
461078,好想傳達你的聲音,日本,2017-08-25,
46361,魔幻時刻,日本,2008-06-07,
46361,魔幻時刻,美國,2009-07-05,
464768,垃圾頭,台灣,2022-02-18,
464768,垃圾頭,法國,2022-05-18,
464768,垃圾頭,韓國,2024-09-01,
466420,花月殺手,法國,2023-10-18,
466420,花月殺手,澳洲,2023-10-19,2024-01-12
466420,花月殺手,韓國,2023-10-19,2024-01-12
466420,花月殺手,台灣,2023-10-20,2024-01-12
466420,花月殺手,印度,2023-10-20,2024-01-12
466420,花月殺手,日本,2023-10-20,2024-01-12
466420,花月殺手,美國,2023-10-20,2023-12-05
467244,夢想集中營,法國,2024-01-31,
467244,夢想集中營,澳洲,2024-02-22,
467244,夢想集中營,台灣,2024-02-23,
467244,夢想集中營,印度,2024-03-01,
467244,夢想集中營,日本,2024-05-24,
467244,夢想集中營,韓國,2024-06-05,
46738,烈火焚身,法國,2011-01-12,
46738,烈火焚身,韓國,2011-07-11,
4689,我要復仇,韓國,2002-03-29,
4689,我要復仇,美國,2002-06-14,
4689,我要復仇,法國,2013-08-25,
470,靈魂的重量,美國,2004-01-16,
470,靈魂的重量,法國,2004-01-21,
470,靈魂的重量,澳洲,2004-01-22,
470,靈魂的重量,台灣,2004-04-16,
470,靈魂的重量,日本,2004-06-05,
470,靈魂的重量,韓國,2004-10-21,
47002,情書,日本,1995-03-25,
47002,情書,美國,1998-06-12,
47002,情書,韓國,1999-11-20,
47060,洞,法國,1999-03-24,
47060,洞,韓國,2000-11-30,
4710,男性，女性,法國,1966-03-22,
4710,男性，女性,美國,1966-09-19,
4710,男性，女性,日本,1968-07-20,
47104,橄欖樹下的情人,美國,1994-09-25,
47104,橄欖樹下的情人,法國,1995-01-25,2016-04-29
47104,橄欖樹下的情人,韓國,1997-08-23,
473888,坂本龍一：終章,日本,2017-11-04,
473888,坂本龍一：終章,韓國,2018-06-14,
475557,小丑,韓國,2019-10-02,
475557,小丑,印度,2019-10-02,
475557,小丑,台灣,2019-10-03,
475557,小丑,澳洲,2019-10-03,2020-01-01
475557,小丑,日本,2019-10-04,
475557,小丑,美國,2019-10-04,2019-12-17
475557,小丑,法國,2019-10-09,
476669,金牌特務：金士曼起源,韓國,2021-12-22,
476669,金牌特務：金士曼起源,美國,2021-12-22,2022-02-18
476669,金牌特務：金士曼起源,日本,2021-12-24,
476669,金牌特務：金士曼起源,法國,2021-12-29,2022-04-28
476669,金牌特務：金士曼起源,台灣,2021-12-30,
476669,金牌特務：金士曼起源,澳洲,2022-01-06,2022-05-01
476669,金牌特務：金士曼起源,印度,2022-01-14,
477018,密室譯戰,日本,2020-01-24,
477018,密室譯戰,法國,2020-01-29,2020-04-29
477018,密室譯戰,美國,2020-01-29,
477018,密室譯戰,澳洲,2020-09-17,
477018,密室譯戰,台灣,2022-02-25,
477018,密室譯戰,韓國,2022-09-14,
477044,柏格曼的島,法國,2021-07-14,2022-01-26
477044,柏格曼的島,美國,2021-10-15,2021-10-22
477044,柏格曼的島,澳洲,2022-03-10,
477044,柏格曼的島,韓國,2022-08-04,
477462,鬼雙胞,韓國,2023-02-08,
47795,霧中風景,法國,1988-09-10,
47795,霧中風景,韓國,1996-09-21,
478376,不完美的愛情革命,日本,2017-09-29,
478376,不完美的愛情革命,台灣,2024-02-02,
478860,星星知我心,法國,2019-11-27,2020-04-01
478860,星星知我心,韓國,2020-10-15,
482150,電影版 吹響吧！上低音號～莉茲與青鳥～,日本,2018-04-21,
482150,電影版 吹響吧！上低音號～莉茲與青鳥～,台灣,2018-10-05,
482150,電影版 吹響吧！上低音號～莉茲與青鳥～,韓國,2018-10-09,
482150,電影版 吹響吧！上低音號～莉茲與青鳥～,法國,2019-04-17,2019-07-31
48231,危險療程,法國,2011-12-21,2012-04-26
48231,危險療程,韓國,2012-05-10,
482321,天兵阿榮,法國,2021-10-20,2022-02-16
482321,天兵阿榮,澳洲,2021-10-21,2022-02-01
482321,天兵阿榮,日本,2021-10-22,
482321,天兵阿榮,美國,2021-10-22,2021-12-15
482321,天兵阿榮,韓國,2021-10-27,
482321,天兵阿榮,台灣,2021-10-29,
482373,暫時停止呼吸2,美國,2021-08-13,2021-09-03
482373,暫時停止呼吸2,法國,2021-08-25,2021-12-23
482373,暫時停止呼吸2,澳洲,2021-08-26,
482373,暫時停止呼吸2,韓國,2021-09-01,
482373,暫時停止呼吸2,印度,2021-09-17,
484574,寶島大夢,台灣,1993-01-01,
484574,寶島大夢,美國,1994-08-19,
485162,全面開戰,法國,2018-05-16,
485162,全面開戰,澳洲,2018-08-03,
485162,全面開戰,台灣,2018-12-07,
485162,全面開戰,印度,2019-02-23,
485162,全面開戰,美國,2019-07-19,
487850,睡著也好醒來也罷,日本,2018-09-01,
487850,睡著也好醒來也罷,美國,2018-10-06,
487850,睡著也好醒來也罷,法國,2019-01-02,
487850,睡著也好醒來也罷,韓國,2019-03-14,
491584,燃燒烈愛,韓國,2018-05-17,
491584,燃燒烈愛,法國,2018-08-29,
4935,霍爾的移動城堡,日本,2004-11-19,
4935,霍爾的移動城堡,韓國,2004-12-24,
4935,霍爾的移動城堡,法國,2005-01-12,
4935,霍爾的移動城堡,台灣,2005-02-04,
4935,霍爾的移動城堡,澳洲,2005-06-09,
4935,霍爾的移動城堡,美國,2005-06-10,2019-12-17
493529,龍與地下城：盜賊榮耀,台灣,2023-03-29,
493529,龍與地下城：盜賊榮耀,韓國,2023-03-29,
493529,龍與地下城：盜賊榮耀,澳洲,2023-03-30,
493529,龍與地下城：盜賊榮耀,日本,2023-03-31,
493529,龍與地下城：盜賊榮耀,美國,2023-03-31,2023-05-02
493529,龍與地下城：盜賊榮耀,法國,2023-04-12,2023-08-10
496243,寄生上流,韓國,2019-05-30,2019-08-06
496243,寄生上流,法國,2019-06-05,2019-11-28
496243,寄生上流,澳洲,2019-06-17,
496243,寄生上流,台灣,2019-06-28,
496243,寄生上流,美國,2019-11-01,2020-01-14
496243,寄生上流,日本,2020-01-10,
496243,寄生上流,印度,2020-01-31,
496331,梵天神器：滅世開端,印度,2022-09-09,
496331,梵天神器：滅世開端,澳洲,2022-09-09,
496331,梵天神器：滅世開端,美國,2022-09-09,2022-11-04
496331,梵天神器：滅世開端,台灣,2022-12-02,
497698,黑寡婦,法國,2021-07-07,2021-11-03
497698,黑寡婦,韓國,2021-07-07,
497698,黑寡婦,澳洲,2021-07-08,2021-07-09
497698,黑寡婦,美國,2021-07-09,2021-07-09
497698,黑寡婦,台灣,2021-07-14,
497828,瘋狂富作用,法國,2022-09-28,2023-01-26
497828,瘋狂富作用,美國,2022-10-28,2022-11-22
497828,瘋狂富作用,台灣,2022-12-09,
497828,瘋狂富作用,澳洲,2022-12-26,
497828,瘋狂富作用,日本,2023-02-23,
497828,瘋狂富作用,韓國,2023-05-17,
497834,于堇：蘭心大劇院,韓國,2021-12-02,
499556,大象席地而坐,法國,2019-01-09,
499556,大象席地而坐,美國,2019-03-08,
499556,大象席地而坐,韓國,2019-11-21,
49964,何處是我朋友的家？,法國,1990-03-21,2020-05-10
49964,何處是我朋友的家？,韓國,1996-08-16,
49982,悲情城市,台灣,1989-10-21,
49982,悲情城市,韓國,1990-01-26,
49982,悲情城市,日本,1990-04-21,
49982,悲情城市,法國,1990-11-28,
501657,未來的回憶,日本,1992-08-29,
502356,超級瑪利歐兄弟電影版,台灣,2023-04-05,
502356,超級瑪利歐兄弟電影版,法國,2023-04-05,2023-08-04
502356,超級瑪利歐兄弟電影版,澳洲,2023-04-05,
502356,超級瑪利歐兄弟電影版,美國,2023-04-05,2023-05-16
502356,超級瑪利歐兄弟電影版,印度,2023-04-07,
502356,超級瑪利歐兄弟電影版,韓國,2023-04-26,
502356,超級瑪利歐兄弟電影版,日本,2023-04-28,
505026,尼羅河謀殺案,法國,2022-02-09,2022-06-08
505026,尼羅河謀殺案,韓國,2022-02-09,
505026,尼羅河謀殺案,澳洲,2022-02-10,
505026,尼羅河謀殺案,美國,2022-02-11,2022-03-29
505026,尼羅河謀殺案,日本,2022-02-25,
507089,佛萊迪餐館之五夜驚魂,澳洲,2023-10-26,
507089,佛萊迪餐館之五夜驚魂,印度,2023-10-27,
507089,佛萊迪餐館之五夜驚魂,台灣,2023-10-27,
507089,佛萊迪餐館之五夜驚魂,美國,2023-10-27,2023-10-26
507089,佛萊迪餐館之五夜驚魂,法國,2023-11-08,
507089,佛萊迪餐館之五夜驚魂,韓國,2023-11-15,
507089,佛萊迪餐館之五夜驚魂,日本,2024-02-09,
508444,愛上費加洛,美國,2021-10-01,
508444,愛上費加洛,韓國,2022-11-10,2022-11-10
508943,路卡的夏天,韓國,2021-06-17,2021-11-12
508943,路卡的夏天,台灣,2021-08-06,2021-11-12
508943,路卡的夏天,澳洲,2024-03-07,2021-06-18
508943,路卡的夏天,美國,2024-03-22,2021-06-18
508947,青春養成記,台灣,2024-02-08,2022-03-11
508947,青春養成記,美國,2024-02-09,2022-03-11
508947,青春養成記,澳洲,2024-02-29,2022-03-11
511809,西城故事,法國,2021-12-08,2022-04-08
511809,西城故事,美國,2021-12-10,2022-03-01
511809,西城故事,澳洲,2021-12-26,
511809,西城故事,韓國,2022-01-12,
511809,西城故事,台灣,2022-01-21,
511809,西城故事,日本,2022-02-11,
511819,記憶,法國,2021-11-17,
511819,記憶,美國,2021-12-26,
511819,記憶,澳洲,2022-04-07,
511819,記憶,韓國,2022-12-29,
513692,怒火,台灣,2021-10-22,
513692,怒火,日本,2021-12-24,
514880,今天也要用便當出擊,日本,2019-06-28,
516329,鹿魔,澳洲,2021-10-28,2022-02-01
516329,鹿魔,美國,2021-10-29,2021-12-21
516329,鹿魔,法國,2021-11-17,2022-03-17
517302,孵魔,美國,2022-04-29,2022-01-22
517302,孵魔,澳洲,2022-05-26,
517302,孵魔,韓國,2023-06-16,
51735,希臘二部曲：時光灰燼,法國,2013-02-13,
517731,三張面孔,法國,2018-06-06,2019-09-27
517731,三張面孔,韓國,2020-09-09,
517815,女孩與蜘蛛,法國,2021-10-20,
517815,女孩與蜘蛛,台灣,2022-12-02,
519141,麥特與麥斯,法國,2019-10-16,
519141,麥特與麥斯,韓國,2020-07-23,
519141,麥特與麥斯,台灣,2021-12-30,
520023,天黑請斃命,美國,2022-08-12,2022-09-27
520023,天黑請斃命,台灣,2022-08-19,
520023,天黑請斃命,澳洲,2022-09-15,
522016,355：諜影特攻,法國,2022-01-05,2022-05-17
522016,355：諜影特攻,美國,2022-01-07,
522016,355：諜影特攻,澳洲,2022-01-13,
522016,355：諜影特攻,韓國,2022-02-09,
522406,藥命回憶,美國,2021-06-04,2021-06-04
522406,藥命回憶,韓國,2021-06-10,
522931,殺手保鑣2,美國,2021-06-16,2021-07-22
522931,殺手保鑣2,澳洲,2021-06-24,2021-07-23
522931,殺手保鑣2,法國,2021-06-30,2021-11-01
522931,殺手保鑣2,韓國,2021-08-04,
522931,殺手保鑣2,台灣,2021-10-08,
524434,永恆族,法國,2021-11-03,2022-03-02
524434,永恆族,韓國,2021-11-03,
524434,永恆族,台灣,2021-11-03,
524434,永恆族,澳洲,2021-11-04,2022-01-12
524434,永恆族,日本,2021-11-05,
524434,永恆族,美國,2021-11-05,2022-01-12
526811,情慾告白,日本,2021-07-02,
526811,情慾告白,法國,2021-08-11,
526811,情慾告白,美國,2022-01-21,
526811,情慾告白,澳洲,2022-02-10,
526811,情慾告白,韓國,2023-02-01,
526896,魔比斯,韓國,2022-03-30,
526896,魔比斯,法國,2022-03-30,2022-07-28
526896,魔比斯,澳洲,2022-03-31,
526896,魔比斯,台灣,2022-04-01,
526896,魔比斯,日本,2022-04-01,
526896,魔比斯,印度,2022-04-01,
526896,魔比斯,美國,2022-04-01,2022-05-17
5279,謎霧莊園,美國,2002-01-18,
5279,謎霧莊園,澳洲,2002-01-24,
5279,謎霧莊園,法國,2002-03-20,
5279,謎霧莊園,韓國,2002-04-12,
531379,風再起時,台灣,2023-02-24,
531379,風再起時,韓國,2023-07-05,
531428,燃燒女子的畫像,法國,2019-09-18,
531428,燃燒女子的畫像,澳洲,2019-12-26,
531428,燃燒女子的畫像,韓國,2020-01-16,
531428,燃燒女子的畫像,美國,2020-02-14,2020-03-27
531428,燃燒女子的畫像,日本,2020-12-04,
532408,鬼出櫃,法國,2023-05-31,2023-09-28
532408,鬼出櫃,澳洲,2023-06-01,2023-10-05
532408,鬼出櫃,台灣,2023-06-02,2023-10-05
532408,鬼出櫃,美國,2023-06-02,2023-08-29
532408,鬼出櫃,韓國,2023-06-06,2023-10-05
532408,鬼出櫃,日本,2023-08-18,2023-10-05
533535,死侍與金鋼狼,韓國,2024-07-24,2024-11-12
533535,死侍與金鋼狼,台灣,2024-07-24,2024-11-12
533535,死侍與金鋼狼,日本,2024-07-24,2024-10-01
533535,死侍與金鋼狼,法國,2024-07-24,
533535,死侍與金鋼狼,澳洲,2024-07-25,2024-10-01
533535,死侍與金鋼狼,印度,2024-07-26,
533535,死侍與金鋼狼,美國,2024-07-26,2024-10-01
536396,說不出的告別,法國,2020-09-23,
536396,說不出的告別,台灣,2020-11-27,
536396,說不出的告別,韓國,2021-01-06,
536396,說不出的告別,澳洲,2021-02-25,
536437,催眠狙擊,澳洲,2023-05-11,
536437,催眠狙擊,美國,2023-05-12,2023-05-30
536437,催眠狙擊,台灣,2023-06-02,
536437,催眠狙擊,法國,2023-08-23,
536437,催眠狙擊,韓國,2023-09-20,
536437,催眠狙擊,日本,2023-10-27,2024-01-17
536554,窒友梅根,法國,2022-12-28,2023-04-27
536554,窒友梅根,美國,2023-01-06,2023-01-24
536554,窒友梅根,澳洲,2023-01-12,
536554,窒友梅根,印度,2023-01-13,
536554,窒友梅根,韓國,2023-01-25,
536554,窒友梅根,日本,2023-06-09,
537761,七人樂隊,台灣,2022-07-22,
537761,七人樂隊,日本,2022-10-07,
537761,七人樂隊,韓國,2023-05-11,
537867,郊區的鳥,台灣,2022-01-14,
539972,獵人克萊文,澳洲,2024-12-12,
539972,獵人克萊文,日本,2024-12-13,
539972,獵人克萊文,台灣,2024-12-13,
539972,獵人克萊文,美國,2024-12-13,2025-01-14
539972,獵人克萊文,法國,2024-12-18,
539972,獵人克萊文,印度,2025-01-01,
54186,告白,日本,2010-06-05,
54186,告白,韓國,2011-03-31,
54201,廚房,韓國,2009-02-05,
542178,法蘭西特派週報,法國,2021-10-27,2022-02-23
542178,法蘭西特派週報,美國,2021-10-29,2021-12-14
542178,法蘭西特派週報,韓國,2021-11-18,
542178,法蘭西特派週報,澳洲,2021-12-09,2022-02-02
542178,法蘭西特派週報,台灣,2021-12-10,
542178,法蘭西特派週報,日本,2022-01-28,
542917,雙子謀殺案：白城之寂,韓國,2020-05-28,
543504,神探大戰,台灣,2022-08-19,
545611,媽的多重宇宙,美國,2022-04-08,2022-06-06
545611,媽的多重宇宙,澳洲,2022-04-14,
545611,媽的多重宇宙,台灣,2022-04-22,
545611,媽的多重宇宙,法國,2022-08-31,2023-01-03
545611,媽的多重宇宙,印度,2022-09-16,
545611,媽的多重宇宙,韓國,2022-10-12,
545611,媽的多重宇宙,日本,2023-03-03,
546630,型男斷捨離,韓國,2019-09-12,
550988,脫稿玩家,韓國,2021-08-11,
550988,脫稿玩家,法國,2021-08-11,2021-12-08
550988,脫稿玩家,台灣,2021-08-12,
550988,脫稿玩家,美國,2021-08-13,2021-09-28
550988,脫稿玩家,澳洲,2021-09-09,2021-12-01
550988,脫稿玩家,印度,2021-09-17,
553147,大愚樂家,美國,2023-05-12,
553600,普羅米亞,日本,2019-05-24,
553600,普羅米亞,法國,2019-07-31,
553600,普羅米亞,澳洲,2019-10-24,
553600,普羅米亞,韓國,2022-10-20,
5544,廣島之戀,法國,1959-06-10,
5544,廣島之戀,日本,1959-06-10,
5544,廣島之戀,美國,1959-06-10,
5544,廣島之戀,韓國,2001-04-23,
554761,親情解鎖,法國,2021-05-19,2021-09-20
5558,自由的幻影,法國,1974-09-10,
5558,自由的幻影,美國,1974-10-26,
556694,三千年的渴望,法國,2022-08-24,2022-12-24
556694,三千年的渴望,美國,2022-08-31,2022-09-14
556694,三千年的渴望,澳洲,2022-09-01,2022-09-29
556694,三千年的渴望,台灣,2022-09-02,
556694,三千年的渴望,韓國,2023-01-04,
556694,三千年的渴望,日本,2023-02-23,
560008,惡水真相,澳洲,2021-06-03,
560008,惡水真相,日本,2021-09-23,
560016,怒火狂猴,澳洲,2024-04-04,
560016,怒火狂猴,印度,2024-04-05,
560016,怒火狂猴,美國,2024-04-05,2024-04-23
560016,怒火狂猴,法國,2024-04-17,
560016,怒火狂猴,台灣,2024-05-31,
560016,怒火狂猴,韓國,2024-06-19,
560016,怒火狂猴,日本,2024-08-23,
565770,藍甲蟲,法國,2023-08-16,
565770,藍甲蟲,台灣,2023-08-17,
565770,藍甲蟲,印度,2023-08-18,
565770,藍甲蟲,美國,2023-08-18,2023-09-26
565770,藍甲蟲,澳洲,2023-09-14,
566525,尚氣與十環傳奇,法國,2021-09-01,2022-01-06
566525,尚氣與十環傳奇,韓國,2021-09-01,
566525,尚氣與十環傳奇,澳洲,2021-09-02,
566525,尚氣與十環傳奇,台灣,2021-09-02,2021-11-12
566525,尚氣與十環傳奇,日本,2021-09-03,
566525,尚氣與十環傳奇,印度,2021-09-03,
566525,尚氣與十環傳奇,美國,2021-09-03,2021-11-12
567811,九命貓的奇幻旅程,韓國,2024-08-15,
567811,九命貓的奇幻旅程,美國,2024-10-11,
567811,九命貓的奇幻旅程,法國,2024-10-16,
567811,九命貓的奇幻旅程,澳洲,2025-01-16,
568124,魔法滿屋,韓國,2021-11-24,
568124,魔法滿屋,法國,2021-11-24,2022-03-24
568124,魔法滿屋,美國,2021-11-24,2021-12-24
568124,魔法滿屋,台灣,2021-11-26,
568124,魔法滿屋,澳洲,2021-12-02,2022-03-01
569094,蜘蛛人：穿越新宇宙,法國,2023-05-31,2023-09-28
569094,蜘蛛人：穿越新宇宙,澳洲,2023-06-01,
569094,蜘蛛人：穿越新宇宙,印度,2023-06-01,
569094,蜘蛛人：穿越新宇宙,美國,2023-06-02,2023-08-08
569094,蜘蛛人：穿越新宇宙,日本,2023-06-16,
569094,蜘蛛人：穿越新宇宙,韓國,2023-06-21,
569094,蜘蛛人：穿越新宇宙,台灣,2023-06-21,
571,鳥,美國,1963-03-29,
571,鳥,日本,1963-07-20,
571,鳥,法國,1963-09-06,2018-11-30
571,鳥,韓國,1966-07-20,
57118,這就是我,美國,2011-04-29,
57118,這就是我,法國,2011-09-07,
571468,蓋世怪胎,法國,2022-03-30,2022-07-21
571468,蓋世怪胎,台灣,2024-03-01,
572154,青春豬頭少年不會夢到懷夢美少女,日本,2019-06-15,
572154,青春豬頭少年不會夢到懷夢美少女,法國,2019-07-30,
572154,青春豬頭少年不會夢到懷夢美少女,韓國,2019-08-22,
572154,青春豬頭少年不會夢到懷夢美少女,台灣,2019-09-27,
572154,青春豬頭少年不會夢到懷夢美少女,澳洲,2019-10-10,
573435,絕地戰警：生死與共,台灣,2024-06-05,
573435,絕地戰警：生死與共,法國,2024-06-05,
573435,絕地戰警：生死與共,澳洲,2024-06-06,
573435,絕地戰警：生死與共,韓國,2024-06-06,
573435,絕地戰警：生死與共,美國,2024-06-07,2024-07-23
573435,絕地戰警：生死與共,印度,2024-06-14,
573435,絕地戰警：生死與共,日本,2024-06-21,
573787,王者製造,韓國,2022-01-26,
573787,王者製造,台灣,2022-12-02,
574078,忌妒的藍圖,日本,2021-08-12,
574078,忌妒的藍圖,法國,2022-03-16,
574078,忌妒的藍圖,韓國,2023-05-24,
575264,不可能的任務：致命清算 第一章,澳洲,2023-07-08,
575264,不可能的任務：致命清算 第一章,台灣,2023-07-08,
575264,不可能的任務：致命清算 第一章,韓國,2023-07-12,
575264,不可能的任務：致命清算 第一章,法國,2023-07-12,
575264,不可能的任務：致命清算 第一章,美國,2023-07-12,2023-10-10
575264,不可能的任務：致命清算 第一章,日本,2023-07-14,2023-10-18
575764,聽見心嘻望,法國,2021-11-17,2022-02-15
576845,迷離夜蘇活,法國,2021-10-27,2022-02-26
576845,迷離夜蘇活,美國,2021-10-29,2021-11-19
576845,迷離夜蘇活,印度,2021-11-12,
576845,迷離夜蘇活,台灣,2021-11-12,
576845,迷離夜蘇活,澳洲,2021-11-18,2022-05-01
576845,迷離夜蘇活,韓國,2021-12-01,
576845,迷離夜蘇活,日本,2021-12-10,
576925,公主與野獸,澳洲,2022-06-23,
576925,公主與野獸,韓國,2023-02-22,
5781,朦朧的慾望,法國,1977-08-17,
