movie_id,id
566466,1168909
566466,1491333
566466,235262
566466,1492982
820067,233590
820067,119143
820067,1072776
820067,1530921
820067,992869
977871,2320112
977871,2053795
977871,2187869
977871,1925752
977871,1405926
956564,127891
956564,58593
956564,2542
956564,63696
956564,127220
829920,1210634
829920,1492982
829920,151183
829920,9726
829920,9711
925492,68470
925492,87582
925492,237076
925492,40325
925492,122501
820530,219752
820530,1206317
820530,122647
820530,221772
820530,1253431
795811,2187869
795811,1505062
795811,1324449
795811,58611
795811,2975325
824202,12670
824202,87637
824202,58449
824202,72764
824202,27788
783675,2369258
783675,1971814
783675,225603
783675,2748780
783675,1142780
642538,3174052
642538,87657
642538,111639
642538,135524
642538,27782
824362,13250
824362,999725
824362,133944
824362,1502230
824362,1133061
741335,1076363
741335,1423159
741335,1496231
741335,1254260
741335,1281498
808667,585211
808667,3019104
808667,1369137
808667,72202
808667,46364
983866,1168934
983866,1745973
983866,97320
983866,1367226
983866,1738735
896499,1835721
896499,186341
896499,1210634
896499,1253008
896499,1492992
854006,3171312
854006,1668193
854006,2389740
854006,1696207
854006,2524580
698215,25648
698215,136191
698215,66155
698215,117975
698215,117974
978039,1613352
978039,1252731
978039,1828041
978039,1249235
978039,1562140
695932,585211
695932,1039305
695932,1671407
695932,2236358
695932,63694
966709,1452028
966709,2407989
966709,1790286
966709,1563442
966709,1366247
1081641,1613352
1081641,1252731
1081641,1246422
1081641,1324468
1081641,1388751
1081640,1252731
1081640,1613352
1081640,122647
1081640,1324472
1081640,1647556
899743,2203003
899743,1641492
899743,142673
899743,2043861
899743,1897436
874476,133699
874476,1700138
874476,1405981
874476,2460109
874476,3435897
264718,63584
264718,1011654
264718,1310154
853731,1115068
853731,130656
853731,224664
853731,58604
853731,2151537
726894,119241
726894,58593
726894,1693
726894,1247874
726894,2720368
930432,87637
930432,58449
930432,1185386
930432,1064143
930432,27782
120811,235262
120811,1072774
120811,1241611
120811,1249310
120811,1072776
915295,148287
915295,130656
915295,1741323
915295,1321982
915295,1343678
794719,230659
794719,66155
794719,1671407
794719,72605
794719,111691
959439,1412420
959439,146869
959439,1182806
959439,3060622
959439,3179061
76826,1119730
76826,1677375
76826,70124
76826,13280
76826,27776
633844,58596
633844,1384646
633844,572020
633844,3033085
633844,1154449
792678,585211
792678,572020
792678,124402
792678,1906684
792678,115700
781816,545825
781816,3015905
781816,1256603
781816,135200
781816,3045939
514880,1039343
514880,1599983
514880,1395507
514880,1680187
514880,96563
846993,1256603
846993,149894
846993,1325230
846993,119143
846993,1255101
996499,1419890
996499,3046087
996499,2031915
996499,2193164
996499,2222684
798544,2279389
798544,2256610
798544,1255096
798544,1210634
901410,225730
901410,58593
901410,1256882
901410,1615061
901410,3340013
853821,3119799
853821,1745973
853821,2054290
853821,1034362
853821,2167981
996666,74861
996666,1547747
996666,1784542
996666,133944
996666,584143
912632,1039343
912632,587655
912632,2236357
912632,1384549
912632,230658
958487,533325
958487,1502230
958487,2748110
958487,2797433
958487,2720366
487850,1822694
487850,1185386
487850,1127076
487850,1732483
487850,1112526
831920,1247874
831920,1076363
831920,1968291
831920,105403
831920,63694
1037696,127220
1037696,1081482
1037696,3584218
1037696,1480297
1037696,990589
844225,31078
844225,1076363
844225,1124535
844225,1741323
844225,132133
938133,1762667
938133,2647155
938133,1195944
938133,1117063
938133,20327
3176,31078
3176,31079
3176,3317
3176,31080
3176,74862
963131,70627
963131,559416
963131,2187869
963131,2010193
963131,3602929
42095,70626
42095,70627
42095,110300
42095,237157
42095,320709
11830,70626
11830,70627
11830,3899
11830,18056
11830,136879
749927,79037
749927,124963
749927,100765
749927,83528
749927,111691
863857,1087773
863857,72494
863857,1509675
863857,1466336
863857,1127066
849786,1454976
849786,1105808
849786,1321982
849786,230119
849786,1401654
354759,1618436
354759,1618434
354759,1618435
354759,1618433
354759,1618430
464768,1285000
464768,3229780
464768,3229781
77248,146785
77248,1909329
77248,237319
77248,555104
1015361,65510
1015361,81859
1015361,40325
1015361,121628
1015361,1681
804593,3006073
804593,3006074
956450,1098600
956450,83526
956450,20332
956450,1417328
956450,27788
354759,1618436
354759,1618434
354759,1618435
354759,1618433
354759,1618430
742396,1516266
742396,1760946
742396,1318732
742396,1373212
742396,1691461
958017,1960999
958017,117974
958017,2636409
958017,1493394
958017,1267370
735409,120923
735409,587655
735409,1599983
735409,84755
735409,52809
927594,1255308
927594,237363
927594,1564005
927594,1276842
927594,1502396
987573,1502230
987573,1398752
987573,1951647
987573,1762312
987573,1717583
794721,66155
794721,1388624
794721,572020
794721,1029718
794721,27788
961266,1321982
961266,1671407
961266,2236358
961266,2797433
961266,55784
756198,130656
756198,27778
756198,79461
756198,1496231
756198,1488361
149871,1115687
149871,227629
149871,70627
149871,120690
149871,90570
810587,1054260
810587,111639
810587,1762674
810587,2301723
810587,119244
15080,1253807
15080,234645
15080,119263
15080,65426
15080,239830
848298,31078
848298,79037
848298,225730
848298,1054260
848298,68973
961381,66155
961381,1393772
961381,1502230
961381,1318732
961381,1845477
760758,559416
760758,2212256
760758,545825
760758,3078341
760758,2281921
15283,86857
15283,86859
15283,123856
15283,86858
15283,20330
847335,1287268
847335,1923037
847335,3065215
847335,3319303
847335,1301834
46361,58662
46361,80108
46361,110058
46361,83526
46361,233695
809695,3851207
952438,1405924
952438,25648
952438,228079
952438,1502230
952438,1177946
954094,238498
954094,27782
954094,560189
954094,2157994
954094,83528
744714,40450
744714,1130611
744714,58662
744714,1923037
744714,1691461
461078,2414914
461078,2414908
461078,2414910
461078,2414911
461078,2414912
960312,130656
960312,1960999
960312,2797433
960312,3060622
960312,2997056
54186,111690
54186,124402
54186,72764
54186,559411
54186,559412
993782,2014560
993782,1741323
993782,1269294
993782,1409121
993782,1700138
810674,2428704
810674,1320679
810674,586791
810674,2151547
810674,2647155
859798,1953860
859798,2269331
859798,82540
859798,107708
859798,114916
890326,1039220
890326,131191
890326,2126460
890326,123002
890326,1405927
93013,592810
93013,225730
93013,1241498
93013,1377715
93013,1309252
16198,120801
16198,120802
16198,120803
16198,120804
16198,81242
130023,110058
130023,233695
130023,66155
130023,27779
130023,76931
845611,228072
845611,122468
845611,1693
845611,58596
845611,1257364
995387,1668610
995387,1029275
995387,1179321
995387,2349205
995387,128481
1011873,2504721
1011873,3661194
1011873,3101663
112903,18056
112903,111690
112903,58662
112903,110057
112903,1039343
18148,33135
18148,134307
18148,95504
18148,131013
18148,68411
1003706,3652266
1003706,3652269
1003706,3089421
1003706,3079321
146126,92487
146126,550949
146126,1123730
146126,1016271
146126,96960
782648,1079533
782648,762
782648,1105143
782648,1187039
782648,3622186
598,8595
598,8596
598,8597
598,8598
598,8599
680813,3439290
680813,3268863
680813,3268864
680813,3268865
680813,3268867
783740,1012320
783740,1354895
783740,2270252
783740,1017332
783740,1662729
864370,1749592
864370,38286
864370,3497796
864370,2956372
864370,3413896
793392,1017332
793392,1018399
793392,1749240
793392,1072267
793392,1402818
839294,3121495
839294,2843063
839294,3353540
839294,1833062
839294,3353541
601434,2199023
601434,1453008
601434,1522429
601434,1798976
601434,2323525
1005555,1344776
1005555,1765235
1005555,2402806
1005555,1834633
1005555,3659736
852355,1251592
852355,2270252
852355,150165
852355,2155170
852355,1977515
943737,81174
943737,1630180
943737,1580564
943737,1907472
943737,69827
931894,1247111
931894,3402181
931894,127691
931894,1300132
931894,2417487
918035,1970003
918035,3190733
918035,1191364
918035,3081029
918035,150165
804725,1356718
804725,1868413
804725,1990192
804725,1480174
804725,2238406
925725,2779025
878987,3282533
878987,126345
878987,1179172
878987,3299524
878987,1429696
1007962,126717
1007962,1834631
1007962,3282533
1007962,1552828
1007962,2877243
917717,3356313
917717,3356314
917717,3356317
917717,3280172
917717,3412148
1025086,1587299
1025086,2547327
1025086,131290
1025086,2397971
1025086,2874730
975812,3549561
975812,3549562
975812,3736013
975812,3758594
975812,2244312
205464,81174
205464,1554174
205464,1174366
205464,551669
205464,228914
876648,2613084
876648,2106893
876648,3242463
876648,2060773
876648,2836726
957112,231259
957112,1742837
957112,2463030
957112,932691
957112,3558395
933785,1012320
933785,70706
933785,581886
933785,1990190
933785,1631788
846517,1794453
846517,1179171
846517,1609470
846517,3404656
846517,1715264
764425,2860036
764425,2860039
1006694,1624469
1006694,1746243
1006694,1743150
1006694,3339137
1006694,3742856
899460,1559780
899460,136891
899460,3373856
899460,3677659
899460,1970145
796155,1266721
796155,2843063
796155,1258375
796155,1907471
796155,1375776
880156,2042179
880156,2836726
880156,2882651
880156,2864025
880156,1145385
232468,617505
232468,1798978
232468,548053
232468,1447086
232468,1255141
942953,2033784
942953,1256560
942953,932692
942953,1514559
942953,2769638
769802,1035980
769802,2197808
769802,1356718
769802,103648
769802,543138
975575,2882651
975575,1531489
975575,2836728
975575,2064375
975575,581897
860887,1012320
860887,65261
860887,71171
860887,1200923
860887,1260978
984997,1966252
931885,1018399
931885,1170661
931885,150165
931885,1257652
931885,3648909
890538,1990190
890538,1697975
890538,1356719
890538,1191364
890538,150165
740823,66762
740823,1748260
740823,2155170
740823,1630056
740823,1258444
939287,1597754
939287,2984519
939287,3429280
939287,3429282
939287,3430335
767246,126717
767246,1580562
767246,85962
767246,1174366
767246,1186305
936286,2463037
936286,3505739
936286,3353540
936286,3505738
936286,3780833
810020,2298208
810020,2407367
810020,1609496
810020,1081519
810020,2687762
899387,1719971
899387,3193525
899387,1186306
899387,2843204
899387,3587930
829584,2859560
829584,3129624
829584,1982329
829584,1609496
829584,4513323
893252,3229052
893252,1190970
893252,65354
893252,2889663
893252,2058777
660001,1552828
660001,1279249
660001,1592018
660001,2963307
660001,2963308
816752,1675334
816752,3045534
816752,69831
816752,3045535
816752,3045536
1003994,3217936
1003994,2055629
1003994,3663044
1003994,3663045
1003994,3663046
874781,3236477
302528,290
302528,2310
302528,920
302528,559490
302528,15319
877246,71395
877246,150165
877246,3193525
877246,1375776
877246,1624255
814174,3549591
814174,2405532
814174,3749473
814174,3749423
814174,3749495
1009977,3711189
1050665,2040556
1050665,2211714
1050665,1522614
1050665,1240438
1050665,555384
1200506,4356449
24614,2779025
27101,96958
27101,96959
27101,96960
27101,96961
27101,96962
975681,126735
975681,2469527
1032330,3861870
1032330,2355524
1039769,2629589
1039769,3756673
1039769,3756674
1039769,4383289
1039769,4891794
798092,1697975
798092,1297558
798092,1546735
798092,2351942
798092,1371299
741329,1794453
741329,2407771
741329,1833062
741329,1133858
741329,1576769
900062,3315989
900062,2086014
900062,1719815
316569,1592889
316569,150165
316569,1592892
316569,1592893
74107,31712
74107,171401
74107,4756
74107,180518
74107,338123
484574,2504487
484574,2504488
484574,2504489
484574,2504490
484574,2504491
278445,1375776
278445,129266
278445,2504492
278445,3588053
256133,1043245
256133,545292
256133,1782648
256133,617505
256133,1627950
262831,69830
262831,228914
262831,617505
262831,1015038
262831,1735839
356701,1193308
356701,126716
356701,96958
356701,1233857
356701,543138
262828,3325085
262828,1172051
262828,228914
262828,1613912
262828,126735
660002,1476994
660002,39831
660002,126778
660002,564891
660002,134029
27062,96862
27062,20654
27062,74023
27062,1362651
27062,1362654
758891,1627287
758891,1993057
758891,1519026
758891,1397016
758891,3043697
497834,643
497834,993943
497834,63694
497834,16923
497834,52639
712164,1800556
712164,2984591
712164,4027757
712164,3268493
712164,1626640
638032,643
638032,128026
638032,1086844
638032,1897274
638032,2873063
827689,1573819
827689,2682877
827689,132739
827689,1519030
827689,1519026
537867,543138
537867,131246
537867,2593895
537867,2844013
537867,2739233
923192,1519027
923192,2093326
923192,1519031
923192,124993
923192,2140106
903125,1519027
903125,1985025
903125,1519031
903125,2093326
903125,2029011
627087,3008716
627087,3008717
627087,3008718
627087,3008724
627087,3008726
499556,1897274
499556,1836775
499556,2074441
499556,1090108
499556,2167715
436792,1672870
436792,116636
436792,27084
436792,1174685
436792,146098
919570,1681281
919570,1617045
919570,3507781
919570,1913574
919570,558003
496243,20738
496243,115290
496243,556435
496243,1255881
496243,1442583
955555,1024395
955555,1254630
955555,111640
955555,86330
955555,573792
729854,25002
729854,1347525
729854,83036
729854,1352930
729854,2125084
1063453,1544084
1063453,1544088
1063453,1544086
1063453,1544090
1063453,1544092
844386,1200384
844386,2144177
844386,1029157
844386,3979702
844386,1674539
1057001,1863349
1057001,3053741
1057001,84751
1057001,1091050
1057001,3595106
753091,85008
753091,1470219
753091,1304595
753091,564844
753091,1203792
1148154,1557700
1148154,1620765
1148154,1256325
1148154,1547192
1148154,1620766
606400,68903
606400,544107
606400,1648169
606400,2887189
606400,3005649
919207,68903
919207,17120
919207,141548
919207,1292971
919207,1024396
581395,75913
581395,150125
581395,125732
581395,147852
581395,1295417
1137172,1539326
1137172,1662816
1137172,1662817
1137172,2332076
813079,1523579
813079,1024396
813079,1565392
813079,2042978
813079,2240033
617882,2053219
617882,2104287
617882,2117890
617882,2158882
617882,129973
1052433,1257899
1052433,1252017
1052433,1294946
1052433,1311150
1052433,4181100
977155,1591370
977155,2053095
977155,3216021
977155,1696022
977155,2888653
1168166,3610727
1168166,3610726
1168166,2864457
1168166,1576065
1168166,126741
581394,75913
581394,1296713
581394,573794
581394,123820
581394,1134684
1357982,4387692
1357982,1112259
1357982,4947769
1357982,1504346
1357982,217240
1028684,3715923
1028684,150698
1028684,2956895
1028684,2298157
1028684,2221392
166271,17140
166271,230
166271,5892
166271,1043834
166271,12978
783110,146245
783110,37939
783110,127564
783110,571172
783110,1295417
941045,121149
941045,1299516
941045,1206961
941045,1123145
941045,42799
987540,1473879
987540,1256251
987540,1407750
987540,1496577
987540,1362362
656156,17120
656156,110388
656156,139493
656156,2054220
656156,2175208
957154,1793046
957154,1467384
957154,1348586
957154,1966747
957154,1654414
714651,85008
714651,80461
714651,560070
714651,1388365
714651,2084416
848198,150125
848198,139493
848198,2483538
848198,2791229
848198,1863422
964592,127720
964592,115290
964592,2003804
964592,1876417
964592,560081
715253,85008
715253,1364528
715253,1442583
715253,1593672
715253,1591370
936243,1164507
936243,2526745
936243,1347519
936243,3643833
936243,2333292
952476,1713025
952476,1856377
952476,223323
952476,1418581
952476,1333030
995063,139493
995063,1330446
995063,2084416
995063,77188
995063,127798
610249,587675
610249,63442
610249,1254390
610249,2097275
610249,2391356
640327,138336
640327,141548
640327,84788
640327,2240619
640327,573792
901121,20738
901121,37940
901121,998412
901121,2067860
901121,1330917
773910,1233094
773910,998412
773910,150242
773910,2644771
773910,2943957
41245,85008
41245,83122
41245,87553
41245,69698
41245,1299348
979688,1272718
979688,1272717
979688,3279380
979688,1577669
979688,1577670
670,64880
670,10112
670,1299317
670,77182
670,77180
1106528,2453132
1106528,3610503
1106528,3289678
1106528,3155113
51550,12670
51550,111690
51550,135374
51550,66155
51550,52710
1166425,1718841
1166425,1499985
1166425,1757798
1166425,2158732
978202,84996
978202,70688
978202,142425
978202,1989290
978202,1258626
4550,25001
4550,64880
4550,1117876
4550,1255409
4550,1299277
923344,21688
923344,3516395
923344,3902711
923344,3914126
923344,3914149
30018,126478
30018,70336
30018,1299287
30018,141541
30018,994248
636283,2088068
636283,2088072
1189165,1272718
1189165,1272717
1189165,1272714
1189165,1577669
1189165,1577670
4689,20738
4689,25004
4689,21688
4689,39256
4689,39257
817485,1299287
817485,2625507
817485,109060
817485,2158882
817485,3762395
1106732,1544086
1106732,1997030
1106732,1101349
1106732,1708542
1106732,1252318
42190,86889
42190,126495
42190,127564
42190,127566
42190,75914
956759,123808
956759,3105281
956759,3410741
956759,3138765
956759,2931936
1076443,1544090
1076443,1544092
1076443,1544095
1076443,1544084
1076443,1544088
831480,1155298
831480,3044449
831480,2608906
831480,3180424
1156807,1886337
1002470,554945
1002470,588209
1002470,102269
1002470,1887586
1002470,2973301
682109,2646484
682109,2646485
165213,73249
165213,64880
165213,68903
165213,139493
165213,85174
242452,20738
242452,496937
242452,77188
242452,1296713
242452,1155298
797787,1240922
797787,1245709
797787,131290
797787,2238411
797787,2298208
1077647,2288848
1077647,2549743
1077647,3888432
1077647,123664
1077647,4517634
22536,20738
22536,1059584
22536,93252
22536,25004
22536,1277308
62439,63442
62439,235338
62439,1296101
62439,150697
62439,93996
717908,139493
717908,2156750
717908,2239782
717908,79578
717908,3723672
637920,1163030
637920,1985311
637920,556113
637920,935344
637920,1948853
128246,150698
128246,83036
128246,587675
128246,1432841
128246,93996
973778,1388593
973778,77795
973778,54811
973778,2983
973778,18022
938250,76070
938250,32683
938250,1739403
938250,39195
938250,64751
1075010,2052200
1075010,1554519
1075010,3876844
1075010,187100
1075010,3876846
958279,77498
958279,42442
958279,3492164
958279,2215967
958279,3088307
582,678
582,8196
582,8197
582,8198
582,8199
910365,7824
910365,71597
910365,21748
910365,18935
910365,17543
925341,1956224
925341,3376219
925341,23182
925341,1743949
925341,55882
928709,15122
928709,3389379
928709,1646
928709,931398
928709,1372896
748787,213581
748787,1111158
748787,8800
748787,32684
748787,78233
976893,18056
976893,1015822
976893,4011271
976893,3086230
976893,79457
842424,1561755
842424,3128905
842424,683
842424,33040
842424,1874
912726,1209579
912726,2141745
912726,1203440
912726,2195354
912726,1495356
586813,1207245
586813,1160724
586813,6263
586813,7830
586813,4619
9343,14277
9343,4959
9343,57379
9343,57380
9343,57381
1033176,1988887
1033176,3732653
1033176,3733525
1033176,3112997
1033176,54265
1061648,2553658
1061648,2623200
1061648,3831906
1061648,3831907
1061648,3831908
1017063,3677275
1017063,2546848
1017063,2909886
1017063,2186384
1017063,3677276
396194,1259
396194,1002674
396194,30657
396194,1661161
396194,4955
11010,67792
11010,24366
11010,10777
11010,14149
11010,538696
803700,509344
803700,1395660
803700,3527074
803700,3527075
803700,3527073
693349,59270
693349,16269
693349,17882
693349,131624
693349,56242
852758,105871
852758,2197426
852758,2328786
852758,2711790
852758,126988
743173,88710
743173,47827
743173,124623
743173,8776
743173,47828
1091360,116488
1091360,1804873
795254,128224
795254,2971578
795254,2971580
795254,2601334
1090024,1881471
1090024,2228194
1090024,3933236
1090024,1859256
1090024,3933237
794234,1165384
794234,1252846
794234,1167055
794234,1036879
794234,85226
794246,80589
794246,1413811
794246,1107182
794246,7707
794246,1138749
788977,1260004
788977,57012
788977,24289
788977,52685
788977,146358
1058078,2269613
1058078,1866755
1058078,2837254
1058078,1959159
1058078,3355329
1015936,1512920
1015936,2280178
1015936,1297930
1015936,1055225
1015936,3673989
915939,1011904
915939,1187355
915939,3665015
915939,3665020
915939,3665018
584242,130761
584242,1186919
584242,112477
584242,2445117
584242,2561794
1029178,570522
1029178,1377817
1029178,1694311
1029178,1833067
1029178,1900107
782936,10912
782936,2983
782936,1494902
782936,2607591
782936,4856396
916405,3421869
916405,1296186
916405,995518
916405,1368268
916405,1836704
888321,1080195
888321,586677
888321,33989
888321,1694291
888321,1156221
997777,144344
997777,1818017
997777,136800
997777,1576708
997777,20021
1073449,3081582
1073449,1260215
1073449,1259603
1073449,3129553
1073449,3896167
1057919,1259233
1057919,3677079
1057919,2957465
1057919,2413163
1057919,2040630
959558,544096
959558,135944
959558,1276019
959558,28896
959558,43716
296271,1467145
296271,2320395
296271,232205
296271,68278
296271,29234
835362,1358185
835362,2138302
835362,1833672
835362,4730762
835362,543889
993234,1283520
993234,2153405
993234,1078302
993234,1244677
993234,2053430
1027982,1251223
1027982,2023016
1027982,1981305
1027982,4621425
1027982,562217
759524,1281010
759524,3117916
759524,4793661
759524,4793662
759524,1752375
973587,2508555
973587,71396
973587,1630179
973587,1671142
973587,2104461
1015079,562217
1015079,3331363
1015079,1109288
1015079,1284772
1015079,1179474
1077693,3887377
1077693,3887380
1077693,3887379
1077693,544531
1077693,1605823
1005141,3639049
1005141,3639050
1005141,3958645
1005141,3639051
1005141,3958646
1058616,3820182
1058616,3895248
1058616,4590144
1058616,4590146
1058616,4590149
977177,1259381
977177,1259384
977177,3988623
977177,1256326
977177,1656869
709631,51988
709631,60373
709631,217055
709631,1945369
709631,3351429
1113119,1839889
1113119,3685470
1113119,4309726
1113119,4166261
1113119,1839886
976125,1872288
976125,2729031
976125,1752096
976125,1872292
976125,2668721
1113085,2417467
1113085,3321239
1113085,1991010
1113085,4194613
1113085,1340824
1031388,2108778
1031388,2279092
1031388,1336819
1031388,1343666
1031388,3115096
842607,2500600
842607,2702016
842607,83172
842607,1102621
842607,3299569
937753,1342161
937753,1070805
937753,2247745
937753,1353678
937753,3168351
1076011,3030320
1076011,3030319
1076011,3329513
1076011,3029776
1076011,49610
952127,2162309
952127,1279571
952127,1354321
952127,1809206
952127,1536086
977179,3831524
977179,3831527
977179,111981
977179,3597581
977179,1284731
804868,2525655
804868,3007017
804868,3007021
804868,240522
804868,3007025
788734,2079854
788734,3507183
788734,3507185
788734,1107287
788734,2571053
823598,1337
823598,25246
823598,64434
823598,20519
823598,1450373
1093485,21908
1093485,78875
1093485,940339
1093485,1276628
1093485,1223043
990140,1341
990140,2085448
990140,1397017
990140,84205
990140,1800792
531379,1337
531379,21908
531379,80374
531379,230776
531379,1374141
957863,2007875
957863,78257
957863,3270592
957863,1879409
957863,3454936
741602,21908
741602,83820
741602,20519
741602,96908
741602,70108
990326,110847
990326,3164683
990326,931254
990326,2595841
990326,3421219
969050,83820
969050,1735398
969050,1139045
969050,2862160
969050,2557400
1172012,1183233
1172012,63584
1172012,72732
1172012,938251
1172012,2304947
824742,26739
824742,20519
824742,1529401
824742,3074807
824742,4289877
902533,78875
902533,144860
902533,63584
902533,938251
902533,556829
1029168,66717
1029168,3717584
1029168,232770
1029168,3885183
1029168,4461013
1099217,2067022
1099217,65986
1099217,102883
1099217,552084
1099217,1310288
957861,1202564
957861,1813253
957861,2829889
957861,2684219
957861,3454929
1002317,3631818
1002317,3730443
1002317,3730445
1002317,1541087
1002317,3730449
1027944,86318
1027944,1745006
1027944,1674433
1027944,3270592
1027944,4566291
1005259,70590
1005259,105422
1005259,2067022
1005259,3202177
1005259,78257
898009,1266156
898009,1536911
898009,2067022
898009,1879409
898009,1992420
999056,25246
999056,83820
999056,126778
999056,1397017
999056,20519
1002318,224928
1002318,244866
1002318,1586518
1002318,3058593
1002318,1586516
72445,26744
72445,566033
72445,262128
72445,25246
72445,1922168
1147689,3140190
1147689,2684219
1147689,937493
1147689,3562054
1147689,65986
1063554,231723
1063554,26729
1063554,3439869
1063554,3838522
1063554,3838524
1177518,4099179
1177518,1976503
1177518,1536913
1177518,68561
1177518,64441
988900,126345
988900,1005911
988900,2217481
988900,1529401
988900,105422
882569,131
882569,234907
882569,2380399
882569,1033691
882569,1896053
1008042,3115932
1008042,2644232
1008042,3047804
1008042,1822223
1008042,502
965150,2326151
965150,3515419
965150,3635399
965150,1290029
965150,1514178
11948,7487
11948,71010
11948,11382
11948,3317
11948,12536
980078,3564234
980078,3254445
980078,3629486
980078,2449994
980078,3105028
676710,41419
676710,1223786
676710,11207
676710,1227717
676710,20049
11416,380
11416,16940
11416,40008
11416,18992
11416,3896
560008,85
560008,1104911
560008,9195
560008,2440
560008,2541
11012,16940
11012,1137
11012,8436
11012,11278
11012,53
1104840,1221217
1104840,1228056
1104840,491
1104840,142592
1104840,5805
261832,40633
261832,42601
261832,1657669
261832,82183
261832,937120
953233,1637039
953233,1515488
953233,1041803
953233,935612
953233,1277548
591538,5292
591538,3910
591538,178634
591538,216425
591538,2039
4348,116
4348,15576
4348,4154
4348,55636
4348,2441
89455,3293
89455,9642
89455,11107
89455,4173
89455,677
87827,933160
87827,76793
87827,935504
87827,1133846
87827,227849
787791,221581
787791,4273
787791,4460
787791,206161
787791,182327
48231,116
48231,110
48231,17288
48231,190895
48231,1925
10435,3223
10435,400
10435,80365
10435,137924
10435,20005
11889,204
11889,5309
11889,388
11889,19923
11889,1249
46992,1639
46992,3052
46992,22063
46992,18616
46992,4391
3635,1245
3635,5472
3635,207
3635,2037
3635,33448
71,478
71,480
71,477
71,481
71,479
971699,2648396
971699,570323
971699,3536817
971699,2664861
971699,3163376
28468,34027
28468,6637
28468,137354
28468,101130
28468,128075
935,12446
935,862
935,3088
935,4966
935,14253
575264,500
575264,39459
575264,10182
575264,11108
575264,933238
385687,12835
385687,17647
385687,8169
385687,8171
385687,56446
502356,73457
502356,1397778
502356,95101
502356,70851
502356,298410
603692,6384
603692,1341
603692,137905
603692,6972
603692,2975
872585,2037
872585,5081
872585,1892
872585,3223
872585,1373737
346698,234352
346698,30614
346698,59174
346698,1767250
346698,1455336
667538,1560244
667538,1676520
667538,19540
667538,2372
667538,22970
447365,73457
447365,8691
447365,543530
447365,543261
447365,139820
298618,132157
298618,2542319
298618,2232
298618,335
298618,17402
572802,117642
572802,17178
572802,1639847
572802,79082
572802,55085
569094,587506
569094,130640
569094,226366
569094,141610
569094,543505
976573,1087262
976573,1639848
976573,1236458
976573,2073564
976573,63234
493529,62064
493529,17647
493529,1029934
493529,1481238
493529,3291
609681,60073
609681,970219
609681,2798462
609681,2231
609681,118034
787699,1190668
787699,1939373
787699,298410
787699,3291
787699,19868
695721,1524100
695721,2217977
695721,22970
695721,17881
695721,2340180
926393,5292
926393,501
926393,1147420
926393,62562
926393,1636737
980489,2249745
980489,35029
980489,114
980489,938
980489,2000335
968051,527313
968051,566080
968051,1344344
968051,5529
968051,87287
447277,1735828
447277,1599391
447277,55536
447277,3810
447277,517103
335977,3
335977,1023483
335977,1019
335977,467645
335977,2074238
893723,1172108
893723,1721268
893723,40036
893723,40462
893723,1488961
536554,1255540
536554,2131391
536554,1319469
536554,3444018
536554,2043430
753342,73421
753342,556356
753342,81051
753342,4757
753342,1231402
739405,976
739405,119592
739405,2299
739405,3291
739405,2130
670292,1117313
670292,4068148
670292,97576
670292,19
670292,3899
565770,1185997
565770,1622590
565770,4038
565770,17688
565770,2381442
594767,69899
594767,1768966
594767,1774679
594767,2217977
594767,11702
646389,17276
646389,450
646389,3417
646389,1305610
646389,1365981
299054,976
299054,62644
299054,19537
299054,16644
299054,57207
945729,11181
945729,1562074
945729,1348474
945729,1254583
945729,56323
951491,2144
951491,2138
951491,559207
951491,57340
951491,2153290
614479,17181
614479,17178
614479,9827
614479,7401
614479,3704264
466420,6193
466420,380
466420,1183917
466420,88124
466420,7863
45464,64496
45464,20652
45464,26724
45464,1173597
45464,997296
1050035,100766
1050035,117975
1050035,3860313
1050035,3661746
1050035,20331
713704,1186659
713704,220620
713704,144080
713704,3128781
713704,3128782
507089,27972
507089,2283930
507089,1368507
507089,26457
507089,31140
616747,5916
616747,2461073
616747,1200864
616747,887
616747,1230868
758323,934
758323,1172147
758323,210454
758323,4041888
758323,202032
937278,31
937278,1309844
937278,1286537
937278,2797317
937278,1168097
785084,18269
785084,1590797
785084,17181
785084,1360317
785084,2206
890771,6164
890771,955954
890771,36634
890771,1568025
890771,3710822
762430,3896
762430,1829985
762430,1895760
762430,8654
762430,517103
678512,8767
678512,23931
678512,121718
678512,17689
678512,29685
897087,56446
897087,88029
897087,937009
897087,2224
897087,59860
884605,72129
884605,2914688
884605,60034
884605,118752
884605,4756
615777,287
615777,234352
615777,1413390
615777,5376
615777,1237
717930,17276
717930,103330
717930,77700
717930,492791
717930,1437659
700391,1023139
700391,1767250
700391,1696016
700391,98415
700391,1450385
532408,1981044
532408,1813472
532408,61659
532408,83854
532408,164094
614930,2343267
614930,3127719
614930,1696351
614930,2239159
614930,2195140
666277,1260481
666277,1387126
666277,37154
666277,2309873
666277,3888559
649609,3292
649609,2963
649609,1625558
649609,222121
649609,21041
155,3894
155,1810
155,6383
155,3895
155,1579
768362,1344344
768362,22462
768362,2131
768362,357551
768362,82093
901362,84223
901362,12111
901362,1911673
901362,934159
901362,440414
934433,1373659
934433,974169
934433,1508653
934433,2174509
934433,1895760
1040148,1452046
1040148,3051
1040148,1392140
1040148,1429453
1040148,1700631
891699,92404
891699,484359
891699,234070
891699,5887
891699,3670024
747188,17881
747188,1245
747188,31
747188,2954
747188,3063
