MovieId,Publisher_name,PublisherId
22378,FUJI CREATIVE CORPORATION,257
20865,FUJI CREATIVE CORPORATION,257
28271,FUNNY FLUX CO. LTD.,259
19357,G.H.Y. CULTURE ,261
24112,GAGA CORPORATION,262
27375,GAGA CORPORATION,262
23700,GAGA CORPORATION,262
21624,GAGA CORPORATION,262
22503,GAGA CORPORATION,262
28356,GAGA CORPORATION,262
21382,GAGA CORPORATION,262
21354,GAGA CORPORATION,262
20529,GAGA CORPORATION,262
29623,GAGA CORPORATION ,263
28178,GAGA CORPORATION.,264
27938,GAGA CORPORSTION,265
27958,GAGA CORPORSTION 	 	 ,266
26656,GAUMONT,267
20485,GAUMONT S.A,268
21809,GAUMONT S.A.,269
27964,GAUMONT S.A.,269
20399,GAUMONT S.A.,269
6210,GAUMONT S.A.,269
27654,GDH 559 CO. LTD.,270
24311,GDH 559 COMPANY LIMITED,271
29063,GDH 559 COMPANY LIMITED,271
25777,GDH 559 COMPANY LIMITED,271
29610,GDH 559 COMPANY LIMITED,271
22115,GEM ENTERTAINMENT KFT.,272
29716,GEM ENTERTAINMENT KFT.,272
24189,GEM ENTERTAINMENT KFT.,272
18014,GEM ENTERTAINMENT KFT.,272
22963,GEM ENTERTAINMENT KFT.,272
20929,GEM ENTERTAINMENT KFT.,272
27813,GEM ENTERTAINMENT KFT.,272
23861,GEM ENTERTAINMENT KFT.,272
25349,GEM ENTERTAINMENT KFT.,272
27045,GEM ENTERTAINMENT KFT.,272
26842,GEM ENTERTAINMENT KFT.,272
23888,GEM ENTERTAINMENT KFT. ,273
28527,GFM ANIMATION,274
28213,GFM ANIMATION,274
28176,GFM ANIMATION LIMITED,275
20693,GFM FILMS LLP,276
26368,GLADYS GLOVER,278
20265,GMM TV COMPANY LIMITED,279
24915,GMM TV COMPANY LIMITED,279
27736,GMM TV COMPANY LIMITED,279
16906,GOLDCREST FILMS INTERNATIONAL LIMITED,282
26690,GOLDEN SCENE COMPANY LIMITED,283
23385,GOLDEN SCENE COMPANY LIMITED,283
27002,GOLDEN SCENE COMPANY LIMITED,283
26804,GOODFELAS,286
24573,GOODFELLAS,287
27483,GOODFELLAS,287
29527,GOODFELLAS SAS,288
26242,GAGA CORPORATION,262
26351,GAUMONT,267
21355,GAUMONT,267
23957,GAUMONT S.A.,269
24095,GAUMONT S.A.,269
15271,GIRAFFE PICTURES PTE LTD. ,277
5511,GOETHE-INSTITUT KOREA,280
26398,GOLD VIEW CO. LTD.,281
27506,GOLDEN SCENE COMPANY LIMITED,283
17126,GOLDEN SCENE COMPANY LIMITED,283
21626,GOOD MOVE MEDIA,284
19908,GOOD MOVE MEDIA,284
20952,GOOD VIBE MEDIA,285
20714,GOOD VIBE MEDIA,285
25993,GRAVITAS VENTURES LLC,289
21758,GREAT POINT MEDIA LIMITED,290
26606,GREEN LIGHT LCC.,291
22350,GREEN LIGHT LLC.,292
27735,H264,293
27647,H264 ,294
26630,HAKUHODO DY MUSIC ,295
26741,HAKUHODO DY MUSIC ,295
14480,HANWAY FILMS LIMITED,296
22611,HANWAY FILMS LIMITED,296
19272,HANWAY FILMS LIMITED,296
19092,HANWAY FILMS LIMITED,296
16474,HANWAY FILMS LIMITED,296
21265,HANWAY FILMS LIMITED,296
20445,HANWAY FILMS LIMITED,296
22407,HANWAY FILMS LIMITED,296
2858,HANWAY FILMS LIMITED,296
17878,HANWAY FILMS LIMITED,296
14021,HANWAY FILMS LIMITED,296
16101,HANWAY FILMS LIMITED,296
24703,HANWAY FILMS LIMITED,296
26881,HANWAY FILMS LIMITED ,297
28493,HI-AX LLP,306
19269,HIVE FILMWORKS INC.,308
25168,HOUSE OF FILM,312
26368,HOUSE ON FIRE,314
16189,HX INVESTMENT (HK) LIMITED,315
24496,HYPNOTIC FILM HOLDINGS LLC,316
27379,HAKUHODO DY MUSIC ,295
21780,HAKUHODO DY MUSIC ,295
29237,HAKUHODO DY MUSIC ,295
17129,HAKUHODO DY MUSIC ,295
28099,HAKUHODO DY MUSIC ,295
27966,HAKUHODO DY MUSIC ,295
19000,HAKUHODO DY MUSIC ,295
27029,HAKUHODO DY MUSIC ,295
27445,HAKUHODO DY MUSIC ,295
27648,HAKUHODO DY MUSIC ,295
21350,HAKUHODO DY MUSIC ,295
15965,HANWAY FILMS LIMITED,296
20290,HANWAY FILMS LIMITED,296
24734,HANWAY FILMS LIMITED,296
20292,HANWAY FILMS LIMITED,296
26389,HANWAY FILMS LIMITED,296
20293,HANWAY FILMS LIMITED,296
18530,HANWAY FILMS LIMITED,296
26345,HANWAY FILMS LIMITED,296
20291,HANWAY FILMS LIMITED,296
26882,HANWAY FILMS LIMITED ,297
24876,HAPPINET PHANTOAL STUDIOS,298
29441,HAPPINET PHANTOM STUDIOS CORPORATION,299
26751,HAPPINET PHANTOM STUDIOS CORPORATION,299
27666,HAPPINET PHANTOM STUDIOS CORPORATION,299
22421,HAPPINET PHANTOM STUDIOS CORPORATION ,300
27873,HARINE FILMS,301
24728,HARVEST FILM,302
20515,HAVEN PRODUCTIONS LTD.,303
