person_id,gender_id,person_name,person_original_name,known_for_department,data_created_time,data_updated_time
4150979,2,Kenneth Lin,林子璿,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1145385,2,Mo Tzu-Yi,莫子儀,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
73427,2,Ken Takakura,高倉健,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3467560,2,Witthawat Rattanaboonbaramee,Witthawat Rattanaboonbaramee,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2981292,2,Oleg Zagorodnii,Олег Загородній,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
240081,2,Choi Moo-seong,최무성,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
198150,2,Ike Barinholtz,Ike Barinholtz,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1157417,2,Christian Sugiono,Christian Sugiono,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
970993,2,Zorion Eguileor,Zorion Eguileor,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
7077,2,Scatman Crothers,Scatman Crothers,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3918497,2,Dominic Sessa,Dominic Sessa,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3439869,2,Manson Cheung,Manson Cheung,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
110129,2,Jose Coronado,Jose Coronado,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1366128,2,Tou Tsung-Hua,庹宗華,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1508677,2,Léo Lorléac'h,Léo Lorléac'h,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
38459,2,Karl Markovics,Karl Markovics,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
67765,2,Lü Qi,陸奇,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
76913,2,Ge You,葛优,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
128963,2,Dave Rowntree,Dave Rowntree,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3425159,2,Jarreau Benjamin,Jarreau Benjamin,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1398032,2,Jin Xin,Xin Jin,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
12267,2,Paul Meurisse,Paul Meurisse,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1206337,2,Hugh Skinner,Hugh Skinner,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3879333,2,Kenzy Chou,小春,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1653,2,Jean-Pierre Léaud,Jean-Pierre Léaud,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3483786,2,Yann Mendy,Yann Mendy,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
225996,2,Hiroyuki Yoshino,吉野裕行,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
118350,2,Cheung Tat-Ming,張達明,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1247874,2,Ryosuke Yamada,山田涼介,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
40535,2,Philippe de Chérisey,Philippe de Chérisey,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
81144,2,Micha Lescot,Micha Lescot,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
80365,2,Paul Rhys,Paul Rhys,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1437659,2,Bahador Foladi,Bahador Foladi,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
227,2,William Hurt,William Hurt,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2779025,2,Vincent Huang,黃文擇,Creator,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3162624,0,Coba Cheng,Coba Cheng,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2654953,0,Kim Hyun-tak,Kim Hyun-tak,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4203491,0,Chen Yao-Hsing,Chen Yao-Hsing,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1392433,1,Julia Ducournau,Julia Ducournau,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1272145,1,Weawwan Hongvivatana,แวววรรณ หงษ์วิวัฒน์,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1040793,1,Maryna Er Gorbach,Maryna Er Gorbach,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1092607,2,Benjamin Renner,Benjamin Renner,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3070248,2,Xiang Liu,Xiang Liu,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1145841,2,Ramon Zürcher,Ramon Zürcher,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1427205,2,Alexandre Koberidze,Alexandre Koberidze,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
96690,2,Rodrigo Sorogoyen,Rodrigo Sorogoyen,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3695242,2,Jia-kai Wu,Jia-kai Wu,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1129908,2,Rob Savage,Rob Savage,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
95501,2,Yasujirō Ozu,小津安二郎,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1966272,2,Lin Hao-shen,Lin Hao-shen,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
25645,2,Hirokazu Kore-eda,是枝裕和,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
126784,2,Izuru Narushima,成島出,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
130367,2,Raymond Lee Wai-Man,李惠民,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
92071,2,Chris Huang,黃強華,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1309565,2,Kevin Ko,Kevin Ko,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
20640,2,Chen Kaige,陈凯歌,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
114540,2,Martin Zandvliet,Martin Zandvliet,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1247708,2,Tatsuya Ishihara,石原立也,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1306608,2,Adam Robitel,Adam Robitel,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2045568,2,Olivier Lemaire,Olivier Lemaire,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1006872,2,Chang Tso-chi,Chang Tso-chi,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
366,2,James Mangold,James Mangold,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
146865,2,Kwon Hyeok-jae,권혁재,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
582504,2,Georgy Gitis,Georgy Gitis,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2276604,2,Kethsvin Chee,Kethsvin Chee,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2430413,0,Ryan Graff,Ryan Graff,Sound,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
11382,2,Ryuichi Sakamoto,坂本龍一,Sound,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3593579,0,Kang Seung-hun,Kang Seung-hun,Visual Effects,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1833672,2,Milan Uhde,Milan Uhde,Writing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1697401,2,Jeo Baby,Jeo Baby,Writing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4042892,0,Chutiya Jiarakul,Chutiya Jiarakul,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3131643,0,Sirani Yankittikan,ศิราณี ญาณกิตติกานต์,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
150570,0,Michalis Zeke,Michalis Zeke,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3984266,0,Huang Xiaoxiong,Huang Xiaoxiong,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3887380,0,Deena Ezral,Deena Ezral,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3252055,0,Avin Poor Raoufi,Avin Poor Raoufi,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
5166334,0,Parfait Vaiayinon,Parfait Vaiayinon,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2552367,0,Richa Meena,Richa Meena,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
17486,1,Alison Pill,Alison Pill,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1127076,1,Rio Yamashita,山下リオ,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3888432,1,Kim Seung-yun,김승윤,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3536817,1,Lucy Halliday,Lucy Halliday,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2848176,1,Yuzumi Shintani,新谷ゆづみ,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1724253,1,Diana Pozharskaya,Диана Пожарская,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1676771,1,Samantha Scaffidi,Samantha Scaffidi,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
11084,1,Kelly McGillis,Kelly McGillis,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1545693,1,Zazie Beetz,Zazie Beetz,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
72605,1,Mitsuko Baisho,倍賞美津子,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4287,1,Aurélia Petit,Aurélia Petit,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1256560,1,Joanne Tseng,曾之喬,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3363274,1,Tamao Hirai,Tamao Hirai,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1448396,1,Louise Coldefy,Louise Coldefy,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1135332,1,Pornchita Na Songkhla,พรชิตา ณ สงขลา,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
54154,1,Anna Lizaran,Anna Lizaran,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3515419,1,Frankie Corio,Frankie Corio,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2042978,1,Lee Joo-young,이주영,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1822117,1,Hikaru Takahashi,髙橋ひかる,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
18200,1,Guylaine Schlumberger,Guylaine Schlumberger,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4615239,1,Namisa Mdalose,Namisa Mdalose,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
584544,1,Valérie Dréville,Valérie Dréville,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3577758,1,Hong Ye-ji,Hong Ye-ji,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2521631,1,María Cecilia Botero,María Cecilia Botero,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
932887,1,Mairi Hronopoulou,Μαίρη Χρονοπούλου,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
5588,1,Alicia Silverstone,Alicia Silverstone,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
35028,1,Zoe Kazan,Zoe Kazan,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3046087,1,Meru Nukumi,生見愛瑠,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1314561,1,Snježana Sinovčić,Snježana Sinovčić,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
229606,1,Monica Dolan,Monica Dolan,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2447100,1,Alicia Hava,Alicia Hava,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
236639,1,Françoise Lebrun,Françoise Lebrun,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
19,1,Allison Janney,Allison Janney,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
6161,1,Jennifer Connelly,Jennifer Connelly,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2131509,1,Cherprang Areekul,เฌอปราง อารีย์กุล,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2326723,1,Oona Roche,Oona Roche,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
5034304,1,Son Eun-ho,손은호,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2817795,1,Shanna Keil,Shanna Keil,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
16173,1,Belinda Balaski,Belinda Balaski,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2328786,1,Sara Ciocca,Sara Ciocca,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
9711,1,Maaya Sakamoto,坂本真綾,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1247771,1,Yuka Terasaki,寺崎裕香,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2230932,1,Passaranan Ussadamongkol,ภัสรนันท์ อัษฎมงคล,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1330917,1,Krystal Jung,정수정,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3279626,1,Haruna Mikawa,三川華月,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
114254,1,Verónica Echegui,Verónica Echegui,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1376104,1,Chen Xiaoyi,陳小藝,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
102222,1,Carmen Machi,Carmen Machi,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2010193,1,Tomoko Ikuta,生田智子,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2866582,1,DaYuan Lin,林艾璇,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3144130,1,Akari Takaishi,髙石あかり,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
586757,1,Adèle Exarchopoulos,Adèle Exarchopoulos,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2201315,1,Emma Mackey,Emma Mackey,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3944990,1,Yui Tsukada,塚田悠衣,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
74421,1,Song Hye-kyo,송혜교,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2051447,1,Nimura Sawa,仁村紗和,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3322369,1,Sophie Kauer,Sophie Kauer,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1221217,1,Anne-Sophie Mutter,Anne-Sophie Mutter,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2405,1,Audrey Tautou,Audrey Tautou,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
145245,1,Caitlin Stasey,Caitlin Stasey,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1697975,1,Christina Mok,Christina Mok,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1756186,1,Yoon Ah-young,윤아영,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2791233,1,Go Youn-jung,고윤정,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1683343,1,Cailee Spaeny,Cailee Spaeny,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
119592,1,Aubrey Plaza,Aubrey Plaza,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
291263,2,Jordan Peele,Jordan Peele,Acting,2025-03-02 09:35:42.269341+00:00,2025-03-04 07:00:03.914845+00:00
148370,2,Reino Nordin,Reino Nordin,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4324062,2,José Luis Mediavilla,José Luis Mediavilla,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2174509,2,Mason Gooding,Mason Gooding,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
973651,2,Billy Eichner,Billy Eichner,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
233590,2,Yoshitsugu Matsuoka,松岡禎丞,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1959159,2,Emil Algpeus,Emil Algpeus,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
52374,2,Bruce Davison,Bruce Davison,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1868413,2,Greg Hsu,許光漢,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1897260,2,Hoshi,호시,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3898096,2,Hong-Chih Kuo,郭泓志,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3663044,2,Fio Wang,Fio Wang,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
36632,2,Juan Diego Botto,Juan Diego Botto,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2167715,2,Zhenghui Ling,Zhenghui Ling,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
128075,2,Armando Marra,Armando Marra,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1024395,2,Don Lee,마동석,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2865949,2,Sam Tseng,曾國城,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1167055,2,Makita Samba,Makita Samba,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1136406,2,Tom Holland,Tom Holland,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
9705,2,Takahiro Sakurai,櫻井孝宏,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
13242,2,Paul Giamatti,Paul Giamatti,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
90161,2,Tomomitsu Yamaguchi,山口智充,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
58873,2,Dan Fogler,Dan Fogler,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3003147,2,Moon You-kang,문유강,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2167981,2,Ryota Bando,坂東龍汰,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
6807,2,Sam Rockwell,Sam Rockwell,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1760946,2,Ryusei Fujii,藤井流星,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2240033,2,Im Sung-jae,임성재,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
13548,2,James Spader,James Spader,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2886522,2,Jatuporn Dangurai,Jay Jatuporn Dangurai,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
112477,2,Christopher Lee Ming-Shun,李銘順,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
862,2,George C. Scott,George C. Scott,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
25147,2,Tony Hale,Tony Hale,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3653832,2,Hideyoshi Kan,簡秀吉,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3351429,2,Luke Busey,Luke Busey,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
558003,2,András Hatházi,András Hatházi,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3033369,2,Damien Teo,Damien Teo,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3896219,2,Dong Baoshi,Dong BaoShi,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3933497,2,Han Do-woo,한도우,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1333031,2,Gong Myeong,공명,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
68562,2,Jan Lam Hoi-Fung,Jan Lam Hoi-Fung,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2095812,2,Muhammad Khan,Muhammad Khan,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2318361,2,Takuya Matsunaga,Takuya Matsunaga,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
20442,2,Roschdy Zem,Roschdy Zem,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1341458,2,Zhan Huai-yun,詹懷雲,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
129419,2,Richard Zeman,Richard Zeman,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1254583,2,Jamie Dornan,Jamie Dornan,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
7830,2,Heiner Lauterbach,Heiner Lauterbach,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
572182,2,Jeon No-min,전노민,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1152019,2,Ashton Sanders,Ashton Sanders,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3663046,2,Angus Hsieh,Angus Hsieh,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
584143,2,Yukiyoshi Ozawa,小澤征悦,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2326151,2,Paul Mescal,Paul Mescal,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
20654,2,Liu Ye,刘烨,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3843319,2,Jun Saitō,齋藤潤,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
17497,2,Romain Duris,Romain Duris,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2955382,2,Hsiu-Fu Liu,Hsiu-Fu Liu,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1554174,2,Tan Chih-Kang,譚至剛,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2532098,2,Javon Walton,Javon Walton,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
21246,2,Corbin Bernsen,Corbin Bernsen,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
65986,2,David Chiang Da-Wei,姜大衛,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1127066,2,Mantaro Koichi,小市慢太郎,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1779883,0,Noel Cleary,Noel Cleary,Crew,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
