tw_id,tw_title,tmdb_id,imdb_id,production_country,tw_first_release_date,budget,global_revenue,movie_runtime,data_created_time,data_updated_time
21707,太陽與波麗露,1037696,,日本,2022-07-08 00:00:00,0,0,133,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26492,魔法公主,128,tt0119698,日本,2023-12-30 00:00:00,23500000,169000000,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26949,孤島診療所2022,1019421,tt24067424,日本,2024-04-19 00:00:00,0,0,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20541,那些得不到保護的人,794719,tt14423692,日本,2022-04-08 00:00:00,0,0,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25117,來自雪國的遺書,1030205,tt22037646,日本,2023-08-18 00:00:00,0,0,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25649,宛如阿修羅,110852,tt0397317,日本,2024-08-31 00:00:00,0,0,135,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23264,魔幻時刻,46361,tt1077089,日本,2008-12-31 00:00:00,0,0,136,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21973,劇場版 五等分的新娘,820067,tt15721650,日本,2022-08-26 00:00:00,0,17288993,136,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23222,有頂天大飯店,112903,tt0498587,日本,2009-01-16 00:00:00,0,0,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20715,接棒家族,853731,tt14605210,日本,2022-03-11 00:00:00,0,0,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26279,花腐,1115167,tt28756694,日本,2023-12-01 00:00:00,0,0,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20653,輝耀姬物語(日文版),149871,tt2576852,日本,2014-06-13 00:00:00,49300000,24366656,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29389,福田村事件,1155235,tt28433392,日本,2024-11-15 00:00:00,0,0,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
6711,東京物語,18148,tt0046438,日本,2016-11-12 00:00:00,0,0,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22532,魚之子,952438,tt18952724,日本,2022-12-09 00:00:00,0,0,139,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27648,異國日記,1163269,tt27957454,日本,2024-07-03 00:00:00,0,0,139,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23639,愛情失格,1009447,tt22467872,日本,2023-02-10 00:00:00,0,0,139,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20983,鳶,794721,tt19632774,日本,2022-04-29 00:00:00,0,0,139,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26580,愛在閃電下,1140221,tt27916137,日本,2023-12-20 00:00:00,0,0,140,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
8878,無人知曉的夏日清晨,2517,tt0408664,日本,2018-06-08 00:00:00,0,0,141,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21058,輪到你了 劇場版 ,915295,tt15034594,日本,2022-05-13 00:00:00,0,0,142,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23262,鬼壓床了沒,130023,tt1677603,日本,2022-12-23 00:00:00,0,0,142,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28178,最後一擊,921,tt0352248,日本,2024-08-16 00:00:00,88000000,108539911,144,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26388,月,1145026,tt28803702,日本,2024-01-05 00:00:00,0,0,144,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29653,劇場版「進擊的巨人」完結篇THE LAST ATTACK,1333100,tt33175825,日本,2025-01-03 00:00:00,0,12755520,145,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20631,燃燒的劍,726894,tt11487698,日本,2022-04-29 00:00:00,0,0,148,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21537,螢火蟲之墓,76826,tt0491652,日本,2022-07-08 00:00:00,0,0,148,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29514,八犬傳,1276242,,日本,2024-12-07 00:00:00,0,3652816,149,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22474,流浪之月,849786,tt15150608,日本,2022-10-28 00:00:00,0,0,150,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23473,新世紀福音戰士新劇場版：終,283566,tt2458948,日本,2023-02-03 00:00:00,29700000,93882453,155,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24086,Fishmans,800151,tt14141970,日本,2023-04-21 00:00:00,0,0,172,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20279,在車上,758866,tt14039582,日本,2021-12-24 00:00:00,1300000,15356046,179,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18228,歡樂時光（上）,354759,tt4780662,日本,2021-02-26 00:00:00,0,0,317,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24488,盛開紫羅蘭：西蒙波娃與薇奧麗賴朵絲,,,法國,2014-07-04 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26367,也許是因為美的決心,,,法國,2023-12-10 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18898,藍色情挑 經典數位修復,,,法國,2023-09-30 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27603,明天我就不幹了！,,,法國,2024-06-03 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21356,蓋爾芒特家情事,,,法國,2022-06-01 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28069,熱血搜救隊：翻轉世界,,,法國,2024-08-02 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18815,紅色情深 經典數位修復,,,法國,2023-10-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28776,手榴彈‧革命‧還有愛與詩,,,法國,2024-12-20 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29593,響亮心重奏,,,法國,2024-12-18 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
10331,影像之書,,,法國,2018-12-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25343,神父李昂莫罕,,,法國,2023-09-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22356,消失的達文西,,,法國,2022-09-23 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
14845,妙想天開,,,法國,2024-01-09 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25342,賭徒鮑伯,,,法國,2023-09-17 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21363,鸛鳥踟躕,,,法國,2022-06-01 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27416,瑪麗亞‧蒙特梭利,,,法國,2024-06-28 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
4395,紅圈,,,法國,2016-05-20 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23897,玫瑰母親,,,法國,2023-04-02 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24254,不思議女人,,,法國,2024-09-03 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
6581,她與他們的愛情,,,法國,2017-09-08 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
3955,珍妮德爾曼,,,法國,2024-12-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29620,惡狼年代,,,法國,2024-12-13 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18751,四百擊,,,法國,2023-04-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24484,莒哈絲最後的情人,,,法國,2023-05-27 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17254,追憶似水年華 數位修復版,,,法國,2022-05-28 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25763, 小嫉妒,,,法國,2023-11-03 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24483,留愛在蔚藍海岸,,,法國,2023-05-31 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24871,我們的最強暑假,,,法國,2023-07-28 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19224,狂人皮耶洛,,,法國,1965-11-05 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18848,白色情迷 經典數位修復,,,法國,2023-10-07 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
938,衡量一個人,,,法國,2015-11-20 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23275,芳名卡門,,,法國,2022-12-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21355,往事追憶錄,,,法國,2022-05-28 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29471,艾曼紐1974 4K修復版導演版,,,法國,2024-11-29 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19204,花神咖啡館,,,法國,2021-09-10 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27555,女僕日記,,,法國,2024-05-26 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18814,雙面薇若妮卡 經典數位修復,,,法國,2024-03-01 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21019,好好說再見,,,法國,2022-05-27 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21809,席琳狄翁外傳：愛的力量,,,法國,2022-07-29 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24490,馬克斯，我的愛,,,法國,2023-06-01 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23274,我所知道她的二三事,,,法國,2022-12-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21399,安達魯之犬,626,tt0020530,法國,2024-05-29 00:00:00,0,0,16,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24313,安妮艾諾 超八時光,964681,tt19758084,法國,2023-06-02 00:00:00,0,14632,63,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28488,達荷美：祖靈回家,1101256,tt31015216,法國,2025-01-17 00:00:00,0,506090,68,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20943,親愛的童伴,749004,tt13204490,法國,2022-05-13 00:00:00,3100000,1024575,72,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26317,魔籽公主,970867,tt23327624,法國,2024-01-05 00:00:00,0,0,72,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21866,春日小戀曲,712134,tt12444426,法國,2022-08-12 00:00:00,0,0,73,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25983,琳達想吃雞!(中文版),589026,tt21042126,法國,2023-11-10 00:00:00,0,685093,73,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29189,噠噠噠達利,1045770,tt23476446,法國,2024-11-15 00:00:00,6700000,3829263,77,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20124,喀布爾之燕,582881,tt7534102,法國,2022-08-05 00:00:00,0,0,81,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20489,今敏：造夢魔術師,809488,tt12998510,法國,2022-03-18 00:00:00,0,0,81,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21920,蝙狐俠：英雄覺醒,746333,tt13774454,法國,2022-08-26 00:00:00,0,7375119,82,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25042,我和喵喵的冒險旅行  ,977337,tt15097144,法國,2023-08-18 00:00:00,0,0,83,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23550,不離職冒險王,745608,tt13639204,法國,2023-02-24 00:00:00,0,0,83,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22756,賴活,1626,tt0056663,法國,2022-10-26 00:00:00,64000,24517,84,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25745,小嫉妒,803688,tt26255358,法國,2023-11-03 00:00:00,0,456632,84,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20399,我的神秘狼朋友,754067,tt10945274,法國,2022-01-21 00:00:00,6500000,4181043,84,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28310,鄰家密友,961082,tt26760867,法國,2024-10-18 00:00:00,0,0,85,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24486,長別離,131836,tt0054426,法國,2023-05-30 00:00:00,0,0,85,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24522,烈火浩劫,944306,tt15385664,法國,2023-06-02 00:00:00,0,0,85,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28505,喵的奇幻漂流,823219,tt4772188,法國,2025-01-21 00:00:00,3700000,0,85,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22901,索蘭琪的少女心事,749107,tt10376800,法國,2022-11-04 00:00:00,0,0,86,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20406,豪門媳婦日記,660955,tt11006570,法國,2022-01-14 00:00:00,0,0,86,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23872,小淘氣尼古拉：快樂的源頭,893366,tt10290244,法國,2023-03-24 00:00:00,0,3813788,86,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21046,失速母親,833417,tt13269580,法國,2022-06-02 00:00:00,3000000,42566,87,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22349,死噬,955569,tt19783626,法國,2022-09-23 00:00:00,2400000,0,87,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
7635,沉默之海,40650,tt0039822,法國,2023-09-15 00:00:00,0,0,87,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23265,有你就是家,914203,tt18317064,法國,2022-12-16 00:00:00,0,575385,88,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20928,築愛巴黎,582886,tt9431080,法國,2022-04-15 00:00:00,4360174,0,89,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23859,我的2年妓女生涯,960139,tt17505492,法國,2023-05-19 00:00:00,2600000,0,89,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27949,巴黎頌紐約情,1004840,tt16062876,法國,2024-09-06 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24063,詭樓,852432,tt15152316,法國,2023-04-21 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21311,來自巴黎的情書,833428,tt14039392,法國,2022-05-27 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22183,拆彈倒數30分鐘,827887,tt11906086,法國,2022-09-23 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27492,再見哥雅：卡葉爾與布紐爾的最後巡禮 ,970398,tt14018794,法國,2024-05-24 00:00:00,0,19870,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19736,廣島之戀,5544,tt0052893,法國,2023-05-29 00:00:00,0,3193,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
6630,斷了氣,269,tt0053472,法國,2017-10-23 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20862,屠女養成記,757341,tt13353386,法國,2022-04-15 00:00:00,5000000,1085112,91,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26957,愛離巢,989238,tt26256216,法國,2024-04-24 00:00:00,0,579413,91,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20803,破膽三次,11298,tt0082533,法國,2022-04-15 00:00:00,1000000,17985893,91,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29786,師控風暴,1000862,tt26060006,法國,2025-02-07 00:00:00,0,0,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27156,大發明家,676727,tt5822848,法國,2024-04-30 00:00:00,10000000,2037563,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26382,愛情轉移,898673,tt16252698,法國,2023-12-29 00:00:00,0,1103374,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
2814,白色情迷 經典數位修復,109,tt0111507,法國,2016-07-22 00:00:00,0,1273525,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20873,友你才精彩,757999,tt13553662,法國,2022-04-15 00:00:00,0,3358402,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21796,烈火少女（英文版）,778810,tt8354218,法國,2022-07-23 00:00:00,0,0,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23785,尋找第5味,788030,tt6993614,法國,2023-03-10 00:00:00,0,0,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20177,幸福知音,809733,tt14371818,法國,2022-02-11 00:00:00,0,0,93,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26967,日安，朵朵,1004555,tt26254622,法國,2024-04-19 00:00:00,0,0,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29842,兄妹之地,1214485,tt30141676,法國,2025-02-07 00:00:00,0,0,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29787,末日小隊請登入,1108371,tt27489748,法國,2025-01-24 00:00:00,0,0,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21993,夜色中的她,810677,tt14429000,法國,2022-08-26 00:00:00,0,0,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19952,尋子風暴,750253,tt13234058,法國,2022-04-15 00:00:00,0,962689,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22650,真實世界,664506,tt15115102,法國,2022-10-14 00:00:00,4900000,0,96,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20454,最後一件晚禮服的秘密,719463,tt11610804,法國,2022-02-04 00:00:00,0,0,96,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23666,揮灑心篇章,960275,tt14335980,法國,2023-05-05 00:00:00,0,0,96,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23932,五個惡魔,820697,tt13391708,法國,2023-08-04 00:00:00,3370000,46666,96,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19731,仰望星空的少年,712178,tt12444424,法國,2021-12-03 00:00:00,0,0,97,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22173,她和她的小主廚們,845140,tt14280366,法國,2022-09-16 00:00:00,0,3285760,97,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22740,抓狂養老院,736500,tt12847680,法國,2022-11-11 00:00:00,0,0,97,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20712,安妮詩快跑,781453,tt13142240,法國,2022-05-20 00:00:00,0,41356,98,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
2813,藍色情挑 經典數位修復,108,tt0108394,法國,2016-07-22 00:00:00,0,1527572,98,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
2224,雙面薇若妮卡 經典數位修復,1600,tt0101765,法國,2016-07-16 00:00:00,0,1999955,98,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27463,日落喜劇,995808,tt21962898,法國,2024-05-17 00:00:00,3100000,0,98,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
4469,阿爾發城,8072,tt0058898,法國,2016-12-05 00:00:00,220000,46585,99,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20395,情慾告白,526811,tt10023172,法國,2022-01-21 00:00:00,0,75167,99,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23392,地下疑雲,925459,tt12819094,法國,2023-01-06 00:00:00,0,0,99,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
4575,四百擊,147,tt0053198,法國,2016-12-23 00:00:00,0,0,99,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24032,中國女人,1629,tt0061473,法國,2023-12-09 00:00:00,0,30857,99,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21660,一路上有妳,589985,tt10533078,法國,2022-07-01 00:00:00,0,0,100,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27483,宮殿大飯店,824016,tt14549270,法國,2024-06-14 00:00:00,18700000,420350,100,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
2815,紅色情深 經典數位修復,110,tt0111495,法國,2016-07-22 00:00:00,0,4127033,100,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21995,正發生,793998,tt13880104,法國,2022-09-30 00:00:00,0,171765,100,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29764,誘見巴黎最後探戈,971968,tt19995770,法國,2025-01-10 00:00:00,0,0,100,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23827,爛人,962543,tt19719862,法國,2023-06-02 00:00:00,2600000,19833,100,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17412,85年的夏天,659959,tt10457128,法國,2020-12-18 00:00:00,6900000,3600000,101,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27558,中產階級拘謹的魅力,4593,tt0068361,法國,2024-06-01 00:00:00,800000,103230,101,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27556,青樓怨婦,649,tt0061395,法國,2024-05-26 00:00:00,0,0,101,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26247,像高達一樣寂寞,1005409,tt21382354,法國,2023-12-15 00:00:00,0,19000,101,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26430,再見機器人,838240,tt13429870,法國,2024-02-14 00:00:00,5300000,4656348,102,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27643,萬事通大全,888003,tt15732890,法國,2024-06-21 00:00:00,0,3557686,102,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20451,執愛不悔,594691,tt9800670,法國,2022-02-18 00:00:00,0,0,102,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21440,越界分身,659988,tt11310670,法國,2022-06-24 00:00:00,0,0,102,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29481,男歡女愛,42726,tt0061138,法國,2024-12-21 00:00:00,0,0,102,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27560,朦朧的慾望,5781,tt0075824,法國,2024-05-26 00:00:00,0,2864,103,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29427,絕命樂透彩,1216452,tt28444113,法國,2024-11-29 00:00:00,0,0,103,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24573,她和他的女兒,803694,tt15403712,法國,2023-07-21 00:00:00,0,84178,104,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29702,殘夏,812037,tt14550346,法國,2025-01-03 00:00:00,0,1022551,104,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21810,降臨節日曆,762079,tt12496706,法國,2022-08-12 00:00:00,0,456555,104,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23376,親密,901563,tt9660502,法國,2022-12-30 00:00:00,0,3129968,104,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
7310,不思議女人,429191,tt5639354,法國,2017-11-24 00:00:00,0,1880736,104,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27559,自由的幻影,5558,tt0071487,法國,2024-05-30 00:00:00,0,6749,104,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29527,艾曼紐2024,976576,tt20247888,法國,2024-12-13 00:00:00,19000000,578924,105,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23660,盲柳與沉睡的女人,678299,tt9320184,法國,2023-02-24 00:00:00,6900000,0,105,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
10963,全面開戰,485162,tt7555774,法國,2018-12-02 00:00:00,0,0,105,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19858,密室譯戰,477018,tt6270534,法國,2022-02-25 00:00:00,0,0,105,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22741,書情話慾,774343,tt13613056,法國,2022-11-18 00:00:00,0,0,105,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
