imdb_id,imdb_rating,data_created_time,data_update_time
tt20215670,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15575176,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7693316,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0119485,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1606180,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11006950,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10954600,6.0,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt28756694,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt20215968,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19811466,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19632878,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt3811906,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14614892,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt2403439,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0115832,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15721650,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16606592,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10640346,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19719904,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7599146,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0176331,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14489118,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14824600,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28449053,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22037646,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5693182,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26679073,5.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0335119,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22205036,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21647658,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12443220,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15213704,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32881486,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1160629,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7322224,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21618732,4.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8613070,8.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13833688,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15743072,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt2458948,8.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21692408,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11636880,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32175399,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt23736044,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13521006,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt20114686,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19891500,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14895216,6.0,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt24354288,5.1,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt22697846,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16254308,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11773484,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14407336,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27481259,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9800670,5.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0439572,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt29031126,5.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18550182,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30287778,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt2397461,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13167612,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1605717,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31939660,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31987050,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8790086,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0117509,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9686790,5.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6856242,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8767908,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0111495,8.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26254622,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33034308,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9256012,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13968380,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21807222,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt3291150,4.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15041866,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18235146,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31145295,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32938930,8.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16428256,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14097206,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19770238,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28293875,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14134154,4.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0102587,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt23118352,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12818328,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15239678,8.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21047870,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14941348,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8393332,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1516552,5.9,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt8649252,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14379088,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21632892,5.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0120120,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6443330,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15314262,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10533078,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24161580,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11291274,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0093058,8.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9013340,4.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22498834,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28594068,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0414387,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32252612,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22191360,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13234058,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26255358,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0096908,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15732890,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt29486219,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15448352,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14311250,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21199996,4.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14759062,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30648377,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt25406060,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22488024,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27957454,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16103266,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6506264,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21374850,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15386680,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt2247566,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22757470,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30460383,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7326608,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13582738,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0156794,7.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14526682,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16366836,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33368329,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30400536,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14351082,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6051260,4.5,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt0206216,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24067424,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15422224,4.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1630029,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7374926,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17164334,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6910282,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18039808,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33290581,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26473516,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21404804,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12444426,5.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0330373,7.7,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt6264654,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0347618,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11700260,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0498587,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18280126,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0441909,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15737898,7.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28355655,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14948432,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0073166,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21962086,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13880104,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9054192,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14036276,4.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11773810,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0185125,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6533000,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0451094,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11152168,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8892064,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0105382,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt3463938,4.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24464438,2.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0102511,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15837338,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21111120,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26448350,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8649344,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8338762,6.3,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt17079606,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0118308,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11409736,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30227076,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19845370,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10803634,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14275050,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12981702,4.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32195076,0.0,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt14018794,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15467380,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33477753,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14577300,3.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11388416,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15009428,5.6,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt3031654,8.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19820538,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0249462,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12390572,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt23476446,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14577304,3.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0046438,8.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17785786,4.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21387514,5.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14406178,5.1,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt8356942,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16529222,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10279472,3.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt29602209,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31218239,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8165192,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32086082,4.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11310670,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0283283,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22776798,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0209463,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33079438,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0106332,8.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17336922,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26594061,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10648342,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0089343,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0097814,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10968602,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt3915174,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21867370,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9271672,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28607487,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0056663,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14215690,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5822848,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19623240,2.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11188624,5.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27881474,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8373206,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11563598,7.7,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt7738330,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22746776,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21435436,3.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26929966,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15439344,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0060675,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9320184,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13328800,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11897340,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15740800,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14412366,3.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14534796,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21867590,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12500804,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24082438,8.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15128358,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8129794,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27510170,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt4431104,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28813819,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0093389,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10400026,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28818363,4.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0765120,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6263850,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10945274,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1571222,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5639354,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14412446,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24069962,4.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0058898,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17146978,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26736481,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11813216,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1517268,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21111352,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14140954,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13496236,3.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19623228,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21154728,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10984580,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8542964,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0180093,8.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
