Year,MovieId,Name,id,imdb_id,runtime,budget,revenue,production_country,tw_first_release_date
2022,20986,你好，李煥英,758891,tt13364790,128,59000000,822049668,中國,2022-05-06
2022,21616,于堇：蘭心大劇院,497834,tt8499638,127,0,0,中國,2022-07-22
2022,22630,野馬分鬃,712164,tt11090178,134,0,0,中國,2022-10-14
2022,20396,奪冠,638032,tt10670442,135,0,0,中國,2022-04-22
2022,22926,四海,827689,tt14509614,129,0,85365990,中國,2022-12-02
2022,20154,郊區的鳥,537867,tt8747304,118,0,0,中國,2021-12-25
2022,23190,這個殺手不太冷靜,923192,tt16254308,109,0,393014816,中國,2022-12-09
2022,21423,李茂扮太子,903125,tt17005404,0,0,72760000,中國,2022-07-22
2022,16189,不丹是教室,627087,tt10189300,109,0,0,不丹,2020-07-10
2022,11237,大象席地而坐,499556,tt8020896,234,2500000,0,中國,2019-01-11
2022,6215,少年,436792,tt6419442,0,0,0,中國,2017-07-28
2022,6215,少年,436792,tt6419442,0,0,0,中國,2017-07-28
2023,22707,仇恨謎林,919570,tt18550182,127,0,450255,羅馬尼亞,2023-02-10
2023,13290,寄生上流,496243,tt6751668,132,11363000,257591776,韓國,2019-06-28
2023,24516,犯罪都市3,955555,tt21364552,105,0,83410298,韓國,2023-06-02
2023,25092,水泥烏托邦：末日浩劫,729854,tt13086266,130,0,28900000,韓國,2023-08-10
2023,23589,BTS: YET TO COME IN CINEMAS,1063453,tt24807190,103,0,29291883,韓國,2023-02-01
2023,26037,鬼車站,844386,tt22505124,80,0,2305305,韓國,2023-11-03
2023,24714,貴公子,1057001,tt27534328,117,0,0,韓國,2023-06-21
2023,25160,逃出寧靜海,753091,tt27688034,129,20000000,92718,韓國,2023-08-18
2023,26045,My SHINee World,1148154,,112,0,0,韓國,2023-11-10
2023,23615,火線交涉,606400,tt21111120,108,0,13325763,韓國,2023-02-03
2023,26405,12.12：首爾之春,919207,tt22507524,142,0,0,韓國,2023-12-15
2023,25311,贖命救援,581395,tt27795356,132,0,0,韓國,2023-09-01
2023,25179,MAMAMOO：MY CON THE MOVIE,1137172,tt28230511,124,0,0,韓國,2023-08-25
2023,25407,千萬別開門,813079,tt22507484,101,0,0,韓國,2023-09-15
2023,23960,靈魂伴侶,617882,tt13086130,124,0,2471778,韓國,2023-03-31
2023,26219,30日,1052433,tt29031019,119,0,0,韓國,2023-11-14
2023,23796,8釐米：詛咒影帶,977155,tt26679073,87,23316420,0,韓國,2023-03-10
2023,26381,鬼6怨,1168166,tt28995831,117,0,0,韓國,2023-12-15
2023,25736,沒有國家的冠軍,581394,tt11692284,108,0,0,韓國,2023-10-06
2023,25351,ASTRO,1357982,,17,0,0,韓國,2009-10-23
2023,26026,禍亂：地下秩序,1028684,tt27502351,123,0,0,韓國,2023-11-03
2023,25638,附身,166271,tt2345567,97,0,0,韓國,2023-09-28
2023,25024,神鬼海底撈,783110,tt28106766,129,0,0,韓國,2023-07-28
2023,25803,詐騙女王,941045,tt29259250,0,0,0,韓國,2023-10-20
2023,25588,雉岳山怪談,987540,tt29031126,85,0,0,韓國,2023-10-20
2023,25322,保護者,656156,tt21387514,99,0,0,韓國,2023-09-08
2023,23383,首爾怪談,957154,tt20039176,122,0,0,韓國,2022-07-08
2023,26260,全羅道少年殺人事件,714651,tt22298582,124,0,0,韓國,2023-12-01
2023,23486,紳探追緝令,848198,tt24670346,123,0,0,韓國,2023-01-06
2023,25494,鬼夢遊,964592,tt8209702,95,0,11033636,韓國,2023-09-22
2023,26353,水鬼,848145,,5,0,0,韓國,2023-12-08
2023,23587,幻影,715253,tt25503544,132,0,0,韓國,2023-02-03
2023,24206,魯蛇大翻身,936243,tt27002199,122,0,0,韓國,2023-04-28
2023,25710,極惡變身,952476,tt27801630,105,0,0,韓國,2023-10-13
2023,24037,熊男,995063,tt26599543,98,0,0,韓國,2023-04-07
2023,23786,超完美狗保姆,610249,tt24218390,114,0,0,韓國,2023-03-10
2023,23856,闇黑對決,640327,tt15089904,116,0,0,韓國,2023-03-17
2023,25829,誆世巨作：蜘蛛窩新宇宙,901121,tt21254598,135,0,0,韓國,2023-10-20
2023,23586,大明星多重宇宙,773910,tt24076346,113,112,0,韓國,2023-01-27
2023,18516,薄荷糖,41245,tt0247613,131,0,0,韓國,2021-05-14
2023,23547,淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險(國語版),979688,,69,0,0,韓國,2023-01-20
2023,7777,原罪犯,670,tt0364569,120,3000000,17500000,韓國,2005-10-14
2023,25425,新進社員：電影版,1106528,tt28681454,115,0,0,韓國,2023-10-06
2023,23507,HERO,51550,tt0997157,130,0,0,韓國,2023-01-13
2023,23882,WINNER 2022 CONCERT THE CIRCLE : THE MOVIE,1166425,tt26569437,191,0,0,韓國,2023-03-16
2023,25212,絕對味覺情人,978202,tt28625660,118,4862154,0,韓國,2023-08-25
2023,8031,親切的金子,4550,tt0451094,115,0,23803308,韓國,2018-06-15
2023,24201,陰影下的她,923344,tt19820538,138,0,1350266,韓國,2023-05-12
2023,16076,非常母親,30018,tt1216496,129,5000000,17112713,韓國,2020-06-12
2023,25148,劇場版 衝鋒戰士：搶救月球大作戰,636283,tt10925772,76,0,0,韓國,2023-08-15
2023,26496,電影版 淘氣小企鵝啵樂樂 超級明星大冒險(國語版),1189165,,78,0,0,韓國,2023-12-29
2023,8074,我要復仇,4689,tt0310775,122,4000000,1954937,韓國,2018-06-15
2023,23508,對我而言，你是珍貴的,817485,tt14739128,100,0,0,韓國,2023-02-03
2023,24639,SUGA: Road to D-DAY,1106732,tt27410896,81,0,0,韓國,2023-06-17
2023,19240,緣起不滅,42190,tt0348568,133,0,0,韓國,2021-09-03
2023,25242,花漾奶奶金難搞,956759,tt21190408,93,0,0,韓國,2023-09-29
2023,24640,j-hope IN THE BOX,1076443,tt26425683,85,0,0,韓國,2023-06-17
2023,23366,監弒器,831480,tt15209608,0,0,0,韓國,2023-01-06
2023,25268,KANGDANIEL: MY PARADE,1156807,tt28544219,102,0,0,韓國,2023-08-30
2023,24542,四層公寓,1002470,tt21404804,97,0,0,韓國,2023-07-07
2023,25167,朝聖之路：一路平安,682109,,98,0,0,韓國,2023-10-13
2023,25361,闇黑新世界,165213,tt2625030,134,0,0,韓國,2023-09-15
2023,25318,正義辯護人,242452,tt3404140,127,0,0,韓國,2023-09-08
2023,23645,當男人戀愛時,797787,tt14428606,115,0,0,韓國,2023-05-26
2023,24842,在水中,1077647,tt26448971,61,0,0,韓國,2023-08-01
2023,24492,蝙蝠：血色情慾 數位修復版,22536,tt0762073,134,5000000,13085023,韓國,2023-06-21
2023,24312,開心鬼上身,62439,tt1848926,111,0,0,韓國,2023-05-12
2023,23474,巫師靈不靈！？,717908,tt22774776,108,0,0,韓國,2023-02-24
2023,25592,7號房的禮物,637920,tt10431500,132,10000000,28000000,韓國,2023-09-28
2023,25535,狼少年：不朽的愛,128246,tt2315152,122,0,0,韓國,2023-09-22
2023,26212,我們從末日開始,973778,tt21810682,101,10000000,604830,盧森堡,2023-12-08
2023,26127,餓之必要,938250,tt18235146,110,0,0,澳洲,2023-12-22
2023,26208,夢想紅舞鞋,1075010,tt14838460,111,0,0,澳大利亞,2023-11-24
2023,23887,雙手的溫柔,958279,tt17679584,122,0,0,摩洛哥,2023-06-16
2023,18110,竊聽風暴,582,tt0405094,137,2000000,77672685,德國,2021-02-26
2023,24552,淨化論,910365,tt14321668,107,0,0,德國,2023-06-21
2023,25631,五月的35日,925341,tt13453138,99,0,0,德國,2023-12-01
2023,23511,拼音戀習曲,928709,tt17154094,104,0,0,德國,2023-01-19
2023,23825,蓋世棋蹟,748787,tt12058584,112,0,0,德國,2023-03-10
2023,25771,我的完美日常,976893,tt27503384,124,14000000,24094016,德國,2023-12-24
2023,25284,飛舞人生,842424,tt11155784,107,0,0,德國,2023-09-01
2023,24010,萊茵金,912726,tt15536668,138,0,9598008,德國,2023-06-02
2023,23489,沒有你的旅程,586813,tt9256012,91,0,0,德國,2023-01-13
2023,20204,陸上行舟,9343,tt0083946,157,7362000,0,德國,2023-12-10
2023,25305,愛在滿格時,1033176,tt22059648,90,0,0,蒙古,2023-09-22
2023,24951,腹荷,1061648,tt16611924,91,0,0,葉門,2023-07-20
2023,24351,收陰機,1017063,tt19363554,93,0,0,義大利,2023-05-19
2023,23727,配樂大師顏尼歐,396194,tt3031654,156,0,4332386,義大利,2023-02-27
2023,18356,郵差,11010,tt0110877,109,3000000,33000000,義大利,2021-04-09
2023,24638,回不去的那座山,803700,tt14641542,147,0,9494985,義大利,2023-07-15
2023,24255,禁忌的畫像：卡拉瓦喬之影,693349,tt11877386,120,5000000,0,義大利,2023-05-26
2023,24883,屍發現場,852758,tt15823126,126,0,0,義大利,2023-08-11
2023,23487,若愛重來,743173,tt12989910,101,0,0,義大利,2023-03-17
2023,25285,AI時代,1091360,tt10400026,81,0,0,義大利,2023-09-08
2023,24927,絕美波麗露,795254,tt11773446,90,0,0,義大利,2023-08-25
2023,25537,男人最壞女人最愛,1090024,tt16008564,90,0,0,義大利,2023-09-28
2023,24107,惡靈地堡,794234,tt13893190,92,0,0,義大利,2023-04-21
2023,23946,愛情停損點,794246,tt14508984,110,0,0,義大利,2023-06-09
2023,23565,開羅謀殺案,788977,tt15452062,121,7047000,3646605,瑞典,2023-01-07
2023,25827,萬聖劫,1058078,tt24017902,93,2250000,633385,瑞典,2023-10-27
2023,26481,巫術,1015936,tt20782072,100,2200000,0,瑞典,2023-12-22
2023,24729,尋愛小說家：海史密斯,915939,tt15239466,84,0,46172,瑞士,2023-08-25
2023,15271,熱帶雨,584242,tt9822706,103,0,0,新加坡,2020-01-31
2023,24786,芽籠,1029178,tt16715436,87,0,0,新加坡,2023-09-22
2023,23721,巫母,782936,tt11212572,96,0,0,愛爾蘭,2023-02-24
2023,23888,夏日悄悄話,916405,tt15109082,94,1,6,愛爾蘭,2023-03-31
2023,23516,束縛,888321,tt11992694,114,7580600,3092534,奧地利,2023-02-10
2023,25163,愛爾瑪的情與慾,997777,tt15157318,88,0,0,奧地利,2023-09-15
2023,24417,厲嬰魂,1073449,tt26473516,117,1000000,1050490,越南,2023-05-26
2023,24074,涅槃咒,1057919,tt23747380,110,0,0,越南,2023-04-14
2023,25862,折翼姊妹,1030991,tt22489308,120,0,0,菲律賓,2023-11-03
2023,24551,惡靈魔洛剋,959558,tt14412446,99,0,558917,荷蘭,2023-06-16
2023,24105,神鬼聖戰,296271,tt9663168,111,0,0,捷克,2023-05-12
2023,24348,米蘭昆德拉：從玩笑到無謂的盛宴,835362,tt13875550,95,0,0,捷克,2023-06-02
2023,23221,色界,993234,tt21111352,95,0,0,捷克,2023-02-17
2023,26140,富都青年,1027982,tt27445004,115,653000,1363827,馬來西亞,2023-12-01
2023,18318,南巫,759524,tt13212046,105,0,0,馬來西亞,2021-04-01
2023,25182,五月雪,973587,tt28449053,116,0,0,馬來西亞,2023-11-11
2023,24061,血忌,1015079,tt22205036,102,0,0,馬來西亞,2023-04-14
2023,25414,虎紋少女,1077693,tt10803634,95,0,0,馬來西亞,2023-10-27
2023,25359,尋父冒險記,1005141,tt19783714,106,750000,904000,烏克蘭,2023-11-10
2023,25990,戰場日記,1058616,tt24082438,94,0,21000,烏克蘭,2023-11-05
2023,25630,戰火邊緣的青春,853084,tt11389212,100,0,0,烏克蘭,2023-10-13
2023,24311,邪厄,977177,tt26547790,124,0,0,泰國,2023-05-12
2023,3142,鬼打牆,709631,tt9100018,88,0,5569593,泰國,2016-09-09
2023,26441,送葬人,1113119,tt29633446,125,0,20000000,泰國,2023-12-22
2023,24915,My Precious初戀,976125,tt14326000,120,0,0,泰國,2023-07-14
2023,26126,日暮生死戀,1113085,tt28654867,106,0,0,泰國,2023-11-10
2023,24833,鬼偶,1031388,tt27999306,107,0,0,泰國,2023-09-15
2023,26022,凱蒂超殺女,842607,tt24787556,120,0,0,泰國,2023-11-03
2023,23576,天生一對2 大電影：再續前緣,937753,tt13446128,166,0,0,泰國,2023-03-10
2023,26501,情牽浮生戲,1076011,tt28686328,128,0,0,泰國,2023-12-29
2023,24309,Anne的多重恐懼,952127,tt10235670,116,0,0,泰國,2023-05-12
2023,25777,初戀你我他,977179,tt25406060,121,0,0,泰國,2023-12-26
2023,24350,為你鍾琴,804868,tt14526682,83,0,0,挪威,2023-06-09
2023,24840,我恨我自己,788734,tt18816518,97,0,1051375,挪威,2023-07-07
2023,26471,金手指,823598,tt14099796,125,45000000,6136329,香港,2023-12-29
2023,24981,掃毒3：人在天涯,1093485,tt26929966,125,0,0,香港,2023-07-28
2023,23440,天龍八部之喬峰傳,990140,tt22488024,130,0,159959,香港,2023-01-17
2023,23688,風再起時,531379,tt6902394,144,38000000,0,香港,2023-02-21
2023,26033,年少日記,957863,tt27881474,95,415000,0,香港,2023-12-08
2023,23702,斷網,741602,tt20204936,111,0,9605591,香港,2023-03-08
2023,23635,毒舌大狀,990326,tt25377462,133,2800000,10000000,香港,2023-02-17
2023,24731,命案,969050,tt19856688,108,0,0,香港,2023-06-26
2023,26077,困獸,1172012,tt29571399,97,0,0,香港,2023-11-03
2023,23964,燈火闌珊,824742,tt14071600,103,0,0,香港,2023-04-14
2023,25150,暗殺風暴,902533,tt17005282,100,16000000,0,香港,2023-08-25
2023,23927,白日青春,1029168,tt18280126,111,0,0,香港,2023-03-31
2023,26234,白日之下,1099217,tt27881515,106,650000,2000000,香港,2023-11-17
2023,23965,窄路微塵,957861,tt22398026,113,0,0,香港,2023-04-28
2023,23623,屍房菜,1002317,tt20603692,89,0,0,香港,2023-04-06
2023,23873,流水落花,1027944,tt22397894,93,0,0,香港,2023-03-17
2023,24595,死屍死時四十四,1005259,tt26493446,119,0,0,香港,2023-07-07
2023,23385,緣路山旮旯,898009,tt15618938,96,0,0,香港,2023-01-06
2023,26510,潛行,999056,tt21330770,115,0,76000,香港,2023-12-30
2023,23679,十三門徒,1002318,tt20603604,82,0,0,香港,2023-04-07
2023,23439,投奔怒海,72445,tt0084807,109,0,1988145,香港,2023-03-03
2023,25984,釀魂,1147689,tt28818363,100,0,0,香港,2023-10-27
2023,26034,4拍4家族,1063554,tt29602209,107,0,0,香港,2023-11-03
2023,26397,夜校,1177518,tt29244335,109,0,0,香港,2023-12-15
2023,24916,失衡凶間之罪與殺,988900,tt27903398,0,0,0,香港,2023-09-01
2023,24106,絕地營救,882569,tt4873118,123,55000000,20000000,英國,2023-04-21
2023,25045,鬼手鬼手 請開口,1008042,tt10638522,95,4500000,92000000,英國,2023-08-11
2023,23548,日麗,965150,tt19770238,102,0,7834405,英國,2023-01-25
2023,16474,俘虜,11948,tt0085933,124,0,2306560,英國,2020-12-15
2023,23665,小熊維尼：血與蜜,980078,tt19623240,84,50000,7717044,英國,2023-03-03
2023,25102,喵的詐騙集團(英文版),676710,tt10473036,93,17000000,21110363,英國,2023-08-22
2023,16906,教會,11416,tt0091530,126,24500000,17200000,英國,1986-12-20
2023,17878,惡水真相,560008,tt9179096,115,0,1623809,英國,2021-05-07
2023,16101,烈火情人,11012,tt0104237,111,11000000,31000000,英國,1993-04-03
2023,24717,小提琴天后慕特：愛樂一生,1104840,,0,0,0,英國,2023-06-30
2023,15757,亨利五世（莎翁經典劇集）,261832,,164,0,0,英國,2020-04-01
2023,15653,馴悍記（莎翁經典劇集）,953233,tt18970380,112,0,0,英國,2020-04-08
2023,24716,馬克白（莎翁經典劇集）,591538,tt10095582,105,0,176248,英國,2023-08-03
2023,24716,馬克白（莎翁經典劇集）,591538,tt10095582,105,0,176248,英國,2023-08-03
2023,23207,傲慢與偏見（音樂劇）,4348,tt0414387,129,28000000,121600000,英國,2023-04-22
2023,23699,色局追兇,89455,tt1680045,110,0,1663931,英國,2023-05-26
2023,25773,少年Pi的奇幻漂流（英國國家劇院現場）,87827,tt0454876,127,120000000,609016565,英國,2023-10-13
2023,23885,杏仁與海馬,787791,tt7326608,95,0,790,英國,2023-03-24
2023,24062,危險療程,48231,tt1571222,99,15000000,27462041,英國,2023-04-28
2023,25046,卓別林與他的情人,10435,tt0103939,143,31000000,9493259,英國,2023-07-28
2023,24940,長路將盡,11889,tt0280778,91,5500000,16153953,英國,2023-07-21
2023,25188,無情荒地有琴天,46992,tt0150915,121,0,0,英國,2023-08-25
2023,25893,戴珍珠耳環的少女,3635,tt0335119,100,10500000,31500000,英國,2023-11-24
2023,26216,舞動人生,71,tt0249462,110,5000000,109280263,英國,2023-11-17
2023,26148,藍色的你,971699,tt8649344,97,0,110722,英國,2023-12-29
2023,24734,慾望之翼,28468,tt0085328,110,0,0,英國,2023-12-26
2023,26361,奇愛博士,935,tt0057012,93,1800000,9500000,美國,2023-12-10
2023,24868,不可能的任務：致命清算 第一章,575264,tt9603212,164,291000000,567535383,美國,2023-07-06
2023,24337,玩命關頭 X,385687,tt5433140,142,340000000,704709660,美國,2023-05-15
2023,23924,超級瑪利歐兄弟電影版,502356,tt6718170,93,100000000,1362000000,美國,2023-04-05
2023,23894,捍衛任務4,603692,tt10366206,170,90000000,440157245,美國,2023-03-22
2023,24917,奧本海默,872585,tt15398776,181,100000000,952000000,美國,2023-07-21
2023,24938,Barbie芭比,346698,tt1517268,114,145000000,1445638421,美國,2023-07-20
2023,24532,變形金剛：萬獸崛起,667538,tt5090568,127,195000000,441381193,美國,2023-06-07
2023,24128,星際異攻隊3 ,447365,tt6791350,150,250000000,845600000,美國,2023-05-03
2023,24540,閃電俠,298618,tt0439572,144,220000000,271333313,美國,2023-06-14
2023,26399,水行俠 失落王國 ,572802,tt9663764,124,205000000,439381226,美國,2023-12-20
2023,24499,蜘蛛人：穿越新宇宙,569094,tt9362722,140,100000000,690897910,美國,2023-06-21
2023,24784,元素方城市(英文版),976573,tt15789038,102,200000000,496444308,美國,2023-06-30
2023,23736,龍與地下城：盜賊榮耀,493529,tt2906216,134,151000000,208200000,美國,2023-03-29
2023,26066,驚奇隊長 2 ,609681,tt10676048,105,274800000,207089999,美國,2023-11-08
2023,26269,旺卡(英文版),787699,tt6166392,117,125000000,632302312,美國,2023-12-05
2023,26218,飢餓遊戲：鳴鳥與游蛇之歌,695721,tt10545296,157,100000000,337371917,美國,2023-11-17
2023,25279,私刑教育3,926393,tt17024450,109,70000000,191067560,美國,2023-08-31
2023,24998,GT：跨界玩家,980489,tt4495098,135,60000000,121700000,美國,2023-08-03
2023,25278,鬼修女II,968051,tt10160976,110,38500000,269670590,美國,2023-09-07
2023,5887,小美人魚(數位2D版),447277,tt5971474,135,297000000,569626289,美國,2023-05-24
2023,24787,印第安納瓊斯：命運輪盤 ,335977,tt1462764,155,294700000,383963057,美國,2023-06-29
2023,25460,汪汪隊立大功：超級大電影（國語版）,893723,tt15837338,92,30000000,202231360,美國,2023-09-29
2023,23393,窒友梅根,536554,tt8760708,102,12000000,181796517,美國,2023-01-13
2023,26210,拿破崙 ,753342,tt13287846,158,165000000,220597098,美國,2023-11-24
2023,23564,玩命特攻：武演行動,739405,tt7985704,113,50000000,37800000,美國,2023-01-19
2023,25524,A.I.創世者,670292,tt11858890,134,80000000,104272136,美國,2023-09-29
2023,25090,藍甲蟲,565770,tt9362930,128,104000000,130788072,美國,2023-08-17
2023,23772,沙贊！眾神之怒,594767,tt10151854,130,125000000,134038006,美國,2023-03-16
2023,23590,迫降危機,646389,tt5884796,107,25000000,74515586,美國,2023-01-25
2023,25428,浴血任務4,299054,tt3291150,103,100000000,37917985,美國,2023-09-22
2023,25408,威尼斯魅影謀殺案,945729,tt22687790,104,60000000,121400000,美國,2023-09-15
2023,25536,奪魂鋸X,951491,tt21807222,118,13000000,125319714,美國,2023-09-28
2023,24857,陰兒房：鬼門陰深處,614479,tt13405778,107,16000000,189086877,美國,2023-07-13
2023,25816,花月殺手,466420,tt5537002,206,200000000,156922344,美國,2023-10-20
2023,26318,星願(英文版),45464,tt0213314,93,0,2189278,美國,2023-12-26
2023,616,怪物,1050035,tt23736044,125,0,0,美國,2023-07-07
2023,24064,鬼玩人：復活 ,713704,tt13345606,96,15000000,146700000,美國,2023-04-20
2023,25892,佛萊迪餐館之五夜驚魂,507089,tt4589218,110,20000000,297144130,美國,2023-10-27
2023,25060,幽靈公館,616747,tt1695843,123,157800000,117449790,美國,2023-08-10
2023,24097,梵蒂岡驅魔士,758323,tt13375076,103,18000000,76987621,美國,2023-04-28
2023,23399,超難搞先生,937278,tt7405458,126,50000000,108961677,美國,2023-01-23
2023,23889,AIR,507684,,91,0,0,美國,2023-04-05
2023,23614,我的鯨魚老爸,785084,tt13833688,117,3000000,55101305,美國,2023-02-02
2023,24286,正宗巨齒鯊,890771,tt10279472,101,0,0,美國,2023-05-12
2023,25186,爆復,762430,tt6906292,91,20000000,18685751,美國,2023-08-25
2023,25429,自由之聲,678512,tt7599146,131,14500000,250600000,美國,2023-09-19
2023,25933,超危險保鑣,897087,tt15744298,108,40000000,9112817,美國,2023-10-27
2023,24866,珍愛硬起來,884605,tt15671028,104,45000000,83000000,美國,2023-07-28
2023,23517,巴比倫,615777,tt10640346,189,78000000,63363579,美國,2023-01-20
2023,24414,坎達哈行動,717930,tt5761544,119,30000000,9400000,美國,2023-05-26
2023,23855,65：恐怖行星,700391,tt12261776,93,45000000,60730568,美國,2023-03-31
2023,24416,鬼出櫃,532408,tt3427252,99,41900000,66978229,美國,2023-06-02
2023,25061,忍者龜：變種大亂鬥,614930,tt8589698,100,75000000,180513586,美國,2023-08-04
2023,25044,之前的我們,666277,tt13238346,106,12000000,28126646,美國,2023-07-28
2023,23959,吸血鬼特助：雷菲爾,649609,tt11358390,93,65000000,26874347,美國,2023-04-14
2023,16091,黑暗騎士,155,tt0468569,152,185000000,1004558444,美國,2008-07-16
2023,23629,人肉搜索2：失蹤搜救,768362,tt10855768,111,7000000,45100756,美國,2023-02-24
2023,26241,魔髮精靈：樂團在一起 (國語版),901362,tt14362112,91,95000000,207318137,美國,2023-12-08
2023,23794,驚聲尖叫 6,934433,tt17663992,123,35000000,168961389,美國,2023-03-10
2023,24782,變身少女露比,1040148,tt27155038,91,70000000,46247409,美國,2023-06-30
2023,26278,無聲夜,891699,tt15799866,104,0,0,美國,2023-12-01
2023,24493,小行星城,747188,tt14230388,105,25000000,47281670,美國,2023-06-23
2023,26075,恐怖感恩劫,1071215,tt1448754,106,15000000,46553280,美國,2023-11-17
2023,25493,笨錢效應 ,792293,tt13957560,105,30000000,20703794,美國,2023-10-20
2023,24597,復仇狗聯盟,912908,tt15153532,93,46000000,32000000,美國,2023-08-18
2023,23588,敲敲門,631842,tt15679400,100,20000000,54700000,美國,2023-02-03
2023,23400,TÁR 塔爾,817758,tt14444726,158,35000000,29048571,美國,2023-02-25
2023,26513,法拉利,365620,tt3758542,131,95000000,39220516,美國,2023-12-22
2023,23426,劫婚大作戰,758009,tt9686790,101,0,4495365,美國,2023-01-06
2023,24496,催眠狙擊,536437,tt8080204,93,70000000,16014123,美國,2023-06-02
2023,22649,伊尼舍林的女妖,674324,tt11813216,114,20000000,49300000,美國,2023-01-27
2023,26229,下一球，勝利,621587,tt10767052,104,14000000,18062279,美國,2023-11-24
2023,26305,夢行者保羅,823482,tt21942866,102,10000000,14114415,美國,2023-12-04
2023,23613,熊蓋毒,804150,tt14209916,95,32500000,88314672,美國,2023-03-17
2023,24189,限時追捕,605886,tt10275534,119,0,3138750,美國,2023-04-28
2023,25800,親愛的大衛,609768,tt9288740,94,0,0,美國,2023-10-13
2023,24467,一個人的朝聖,844409,tt14097206,108,0,0,美國,2023-08-04
2023,23711,殺手迴戰,876969,tt7720142,113,0,188292,美國,2023-02-24
2023,24870,電梯遊戲,1015303,tt14013772,94,0,302271,美國,2023-07-14
2023,23536,法貝爾曼,804095,tt14208870,151,40000000,45629909,美國,2023-02-24
2023,24970,鬼郵輪：瑪麗皇后號,977013,tt3463938,124,0,0,美國,2023-07-21
2023,24046,寶可噩夢,798286,tt13521006,179,35000000,12337378,美國,2023-04-21
2023,25141,喜幹會,864168,tt15268244,94,20000000,15800000,美國,2023-08-18
2023,23651,鬼臥床,917007,tt4896168,90,0,0,美國,2022-07-29
2023,26192,五月的你，十二月的她,839369,tt13651794,117,20000000,4232370,美國,2023-11-24
2023,22709,愛．子,806368,tt14458442,123,0,3564844,美國,2023-01-13
2023,24637,義美超級爸,829051,tt8373206,90,29100000,18167819,美國,2023-06-16
2023,25985,新核能時代,1004685,tt21376908,106,0,0,美國,2023-10-27
2023,26267,沼澤王的女兒,798362,tt8002382,109,0,0,美國,2023-10-27
2023,25349,印咒：畢舍遮,1024773,tt15683734,99,0,4800000,美國,2023-09-22
2023,24252,追殺代理人,942199,tt13130024,95,0,53095,美國,2023-05-05
2023,25340,地獄來的乘客,1030987,tt21991654,90,0,0,美國,2023-09-15
2023,26339,贖罪日之戰,899524,tt14454876,101,0,7039677,美國,2023-12-22
2023,23771,屍蹤天使,1043565,tt14147224,97,0,0,美國,2023-03-10
2023,23752,火線埋伏,1074034,tt8270664,104,0,0,美國,2023-03-03
2023,24259,上流謀殺案,989473,tt11773810,93,0,0,美國,2023-05-05
2023,23687,所有的美麗與血淚,1004663,tt21374850,122,0,1483975,美國,2023-02-24
2023,26038,劊樂時光,1113278,tt27619382,87,0,970781,美國,2023-11-10
2023,23861,致蕾絲莉,823147,tt8129806,119,0,27322,美國,2023-03-17
2023,23661,俠探特攻：驚爆獨立日,1035806,tt22394702,92,2000000,36171,美國,2023-03-10
2023,22678,光影帝國,814757,tt14402146,119,13500000,11395604,美國,2023-03-03
2023,23947,深夜加油站遇見蘇格拉底,13689,tt0438315,118,0,0,美國,2023-06-09
2023,24034,穆荷蘭大道 4K數位修復版,1018,tt0166924,146,15000000,20289986,美國,2023-04-14
2023,25321,限時引爆,1156255,tt26450742,93,0,0,美國,2023-08-21
2023,25178,奪魂鋸,176,tt0387564,103,1200000,104004218,美國,2023-09-01
2023,24662,大愚樂家,553147,tt9013340,99,0,0,美國,2023-06-16
2023,23713,噩夢輓歌 4K數位修復版,641,tt0180093,102,4500000,7390108,美國,2023-03-17
2023,23787,鬼玩人 4K數位修復版,765,tt0092991,84,3500000,10900000,美國,2023-04-07
2023,25772,飢餓遊戲：自由幻夢 終結戰,131634,tt1951266,137,160000000,653428261,美國,2023-11-10
2023,23234,過去那五年（音樂劇）,769850,tt13589412,90,0,0,美國,2023-04-06
2023,25993,樹懶殺三小,1040892,tt15422224,93,350000,123000,美國,2023-11-03
2023,23437,日出日落：屋頂上的提琴手,927263,tt13660266,88,0,6318,美國,2023-01-27
2023,23572,BILLIE EILISH: LIVE AT THE O2 （戲院加長版）,1058923,tt26348071,70,0,0,美國,2023-01-27
2023,23415,血仇生死鬥,894169,tt14849038,96,0,0,美國,2023-03-03
2023,26213,闇之祭,853387,tt11893676,104,0,0,美國,2023-12-01
2023,23797,愛瑪（音樂劇）,12254,tt0118308,107,0,0,美國,2023-04-21
2023,25729,飢餓遊戲：星火燎原,101299,tt1951264,146,130000000,865011746,美國,2023-10-20
2023,24881,我的左派老師,7859,tt0468489,107,700000,4911725,美國,2023-07-14
2023,25086,與狼共舞,581,tt0099348,181,22000000,424208848,美國,2023-08-04
2023,24841,謎霧莊園,5279,tt0280707,137,19800000,87754044,美國,2023-07-07
2023,25187,我的藍莓夜,1989,tt0765120,95,10000000,21800000,美國,2023-08-18
2023,26324,壁花男孩,84892,tt1659337,103,13000000,33384127,美國,2023-12-01
2023,24661,飢餓遊戲,70160,tt1392170,142,75000000,694394724,美國,2023-11-03
2023,20138,驚爆點,1089,tt0102685,122,24000000,83531958,美國,2023-03-03
2023,25070,冰風暴,68924,tt0119349,112,18000000,8038061,美國,2023-08-11
2023,23892,捍衛任務,245891,tt2911666,101,20000000,88761661,美國,2014-10-31
2023,24377,非關男孩,245,tt0276751,101,27000000,129000000,美國,2023-05-19
