Date,Amount,Tickets,TotalAmount,TotalTickets,Rate,TheaterCount,MovieId
2022-10-03~2022-10-09,164044.0,652.0,302259,1206,0.29418168910000003,23,22372
2022-10-10~2022-10-16,57342.0,220.0,359601,1426,-0.6504474409000001,20,22372
2022-10-17~2022-10-23,12515.0,42.0,372116,1468,-0.7817481078,4,22372
2022-10-24~2022-10-30,30450.0,136.0,402566,1604,1.4330803036,2,22372
2022-10-31~2022-11-06,850.0,3.0,403416,1607,-0.9720853859,1,22372
2022-11-07~2022-11-13,700.0,2.0,404116,1609,-0.1764705882,1,22372
2022-06-13~2022-06-19,78931.0,339.0,78931,339,0.0,13,19921
2022-06-20~2022-06-26,93682.0,410.0,172613,749,0.1868847474,13,19921
2022-06-27~2022-07-03,26940.0,118.0,199553,867,-0.7124314169,7,19921
2022-07-04~2022-07-10,5550.0,24.0,205103,891,-0.793986637,2,19921
2022-07-11~2022-07-17,3230.0,14.0,208333,905,-0.41801801800000005,1,19921
2022-07-18~2022-07-24,,,208333,905,-1.0,0,19921
2022-07-25~2022-07-31,,,208333,905,0.0,0,19921
2022-08-01~2022-08-07,,,208333,905,0.0,0,19921
2022-08-08~2022-08-14,,,208333,905,0.0,0,19921
2022-08-15~2022-08-21,,,208333,905,0.0,0,19921
2022-08-22~2022-08-28,,,208333,905,0.0,0,19921
2022-08-29~2022-09-04,,,208333,905,0.0,0,19921
2022-09-05~2022-09-11,,,208333,905,0.0,0,19921
2022-09-12~2022-09-18,,,208333,905,0.0,0,19921
2022-09-19~2022-09-25,,,208333,905,0.0,0,19921
2022-09-26~2022-10-02,,,208333,905,0.0,0,19921
2022-10-03~2022-10-09,,,208333,905,0.0,0,19921
2022-10-10~2022-10-16,,,208333,905,0.0,0,19921
2022-10-17~2022-10-23,,,208333,905,0.0,0,19921
2022-10-24~2022-10-30,,,208333,905,0.0,0,19921
2022-10-31~2022-11-06,,,208333,905,0.0,0,19921
2022-11-07~2022-11-13,,,208333,905,0.0,0,19921
2022-11-14~2022-11-20,,,208333,905,0.0,0,19921
2022-11-21~2022-11-27,220.0,1.0,208553,906,0.0,1,19921
2022-11-28~2022-12-04,220.0,1.0,208773,907,0.0,1,19921
2022-12-05~2022-12-11,,,208773,907,-1.0,0,19921
2022-12-12~2022-12-18,678.0,3.0,209451,910,0.0,1,19921
2022-12-19~2022-12-25,0.0,0.0,209451,910,-1.0,1,19921
2024-02-26~2024-03-03,265529.0,1093.0,397749,1694,1.0082362729,44,26761
2024-03-04~2024-03-10,92382.0,391.0,490131,2085,-0.6520832,44,26761
2024-03-11~2024-03-17,11345.0,47.0,501476,2132,-0.8771946916000001,19,26761
2024-03-18~2024-03-24,2385.0,10.0,503861,2142,-0.7897752314,3,26761
2023-04-10~2023-04-16,396735.0,1757.0,930371,4126,-0.25654378640000003,50,24033
2023-04-17~2023-04-23,77286.0,342.0,1007657,4468,-0.8051949034,17,24033
2023-04-24~2023-04-30,5230.0,21.0,1012887,4489,-0.9323292705,3,24033
2023-05-01~2023-05-07,2330.0,9.0,1015217,4498,-0.5544933078000001,1,24033
2023-05-08~2023-05-14,800.0,3.0,1016017,4501,-0.6566523605,1,24033
2022-03-14~2022-03-20,3705.0,20.0,3705,20,0.0,1,1394
2022-03-21~2022-03-27,7885.0,42.0,11590,62,1.1282051282,1,1394
2024-07-22~2024-07-28,4030836.0,16051.0,10607902,42115,-0.387137669,84,28010
2024-07-29~2024-08-04,1364093.0,5561.0,11971995,47676,-0.6615855867,84,28010
2024-08-05~2024-08-11,356783.0,1464.0,12328778,49140,-0.7384467188,48,28010
2024-08-12~2024-08-18,91100.0,364.0,12419878,49504,-0.7446627222000001,16,28010
2024-08-19~2024-08-25,17600.0,74.0,12437478,49578,-0.8068057080000001,8,28010
2024-08-26~2024-09-01,1590.0,7.0,12439068,49585,-0.9096590909000001,2,28010
2024-09-02~2024-09-08,880.0,4.0,12439948,49589,-0.4465408805,1,28010
2022-08-29~2022-09-04,127020.0,556.0,127020,556,0.0,4,22108
2022-09-05~2022-09-11,,,127020,556,-1.0,0,22108
2022-09-12~2022-09-18,142220.0,676.0,269240,1232,0.0,5,22108
2022-09-19~2022-09-25,136920.0,654.0,406160,1886,-0.0372662073,4,22108
2022-09-26~2022-10-02,12540.0,60.0,418700,1946,-0.9084136722,1,22108
2022-10-03~2022-10-09,,,418700,1946,-1.0,0,22108
2022-10-10~2022-10-16,53020.0,241.0,471720,2187,0.0,2,22108
2022-10-17~2022-10-23,273853.0,1111.0,745573,3298,4.1650886458,23,22108
2022-10-24~2022-10-30,147027.0,702.0,892600,4000,-0.4631170738,25,22108
2022-10-31~2022-11-06,61947.0,296.0,954547,4296,-0.578669224,24,22108
2022-11-07~2022-11-13,246715.0,1431.0,1201262,5727,2.9826787415,18,22108
2022-11-14~2022-11-20,15420.0,70.0,1216682,5797,-0.9374987334,9,22108
2022-11-21~2022-11-27,41170.0,186.0,1257852,5983,1.6699092088,7,22108
2022-11-28~2022-12-04,30800.0,138.0,1288652,6121,-0.2518824387,1,22108
2022-12-05~2022-12-11,,,1288652,6121,-1.0,0,22108
2022-12-12~2022-12-18,,,1288652,6121,0.0,0,22108
2022-12-19~2022-12-25,,,1288652,6121,0.0,0,22108
2022-12-26~2023-01-01,50000.0,200.0,1338652,6321,0.0,1,22108
2025-01-27~2025-02-02,47795.0,193.0,107830,452,-0.2038810694,2,28505
2025-02-03~2025-02-09,0.0,0.0,107830,452,-1.0,1,28505
2025-02-10~2025-02-16,226459.0,506.0,334289,958,0.0,3,28505
2025-02-17~2025-02-23,3552973.0,13865.0,3887262,14823,14.6892550086,68,28505
2025-02-24~2025-03-02,7157066.0,27994.0,11044328,42817,1.0143879506,69,28505
2025-03-03~2025-03-09,375477.0,1482.0,11419805,44299,-0.9475375803,69,28505
2022-04-04~2022-04-10,376665.0,1741.0,376665,1741,0.0,24,20565
2022-04-11~2022-04-17,246205.0,1039.0,622870,2780,-0.3463555148,25,20565
2022-04-18~2022-04-24,162385.0,710.0,785255,3490,-0.3404480006,20,20565
2022-04-25~2022-05-01,91980.0,449.0,877235,3939,-0.4335683715,10,20565
2022-05-02~2022-05-08,45675.0,224.0,922910,4163,-0.5034246575,8,20565
2022-05-09~2022-05-15,6770.0,25.0,929680,4188,-0.8517788725000001,1,20565
2022-05-16~2022-05-22,3350.0,12.0,933030,4200,-0.5051698671,1,20565
2022-05-23~2022-05-29,31785.0,158.0,964815,4358,8.4880597015,2,20565
2022-05-30~2022-06-05,590.0,2.0,965405,4360,-0.9814377851,1,20565
2022-06-06~2022-06-12,3210.0,12.0,968615,4372,4.4406779661,1,20565
2022-06-13~2022-06-19,3980.0,14.0,972595,4386,0.2398753894,1,20565
2022-06-20~2022-06-26,,,972595,4386,-1.0,0,20565
2022-06-27~2022-07-03,,,972595,4386,0.0,0,20565
2022-07-04~2022-07-10,,,972595,4386,0.0,0,20565
2022-07-11~2022-07-17,,,972595,4386,0.0,0,20565
2022-07-18~2022-07-24,,,972595,4386,0.0,0,20565
2022-07-25~2022-07-31,,,972595,4386,0.0,0,20565
2022-08-01~2022-08-07,,,972595,4386,0.0,0,20565
2022-08-08~2022-08-14,,,972595,4386,0.0,0,20565
2022-08-15~2022-08-21,,,972595,4386,0.0,0,20565
2022-08-22~2022-08-28,,,972595,4386,0.0,0,20565
2022-08-29~2022-09-04,,,972595,4386,0.0,0,20565
2022-09-05~2022-09-11,,,972595,4386,0.0,0,20565
2022-09-12~2022-09-18,,,972595,4386,0.0,0,20565
2022-09-19~2022-09-25,,,972595,4386,0.0,0,20565
2022-09-26~2022-10-02,,,972595,4386,0.0,0,20565
2022-10-03~2022-10-09,,,972595,4386,0.0,0,20565
2022-10-10~2022-10-16,,,972595,4386,0.0,0,20565
2022-10-17~2022-10-23,,,972595,4386,0.0,0,20565
2022-10-24~2022-10-30,,,972595,4386,0.0,0,20565
2022-10-31~2022-11-06,,,972595,4386,0.0,0,20565
2022-11-07~2022-11-13,,,972595,4386,0.0,0,20565
2022-11-14~2022-11-20,,,972595,4386,0.0,0,20565
2022-11-21~2022-11-27,,,972595,4386,0.0,0,20565
2022-11-28~2022-12-04,,,972595,4386,0.0,0,20565
2022-12-05~2022-12-11,,,972595,4386,0.0,0,20565
2022-12-12~2022-12-18,,,972595,4386,0.0,0,20565
2022-12-19~2022-12-25,,,972595,4386,0.0,0,20565
2022-12-26~2023-01-01,,,972595,4386,0.0,0,20565
2023-01-02~2023-01-08,,,972595,4386,0.0,0,20565
2023-01-09~2023-01-15,,,972595,4386,0.0,0,20565
2023-01-16~2023-01-22,,,972595,4386,0.0,0,20565
2023-01-23~2023-01-29,,,972595,4386,0.0,0,20565
2023-01-30~2023-02-05,,,972595,4386,0.0,0,20565
2023-02-06~2023-02-12,,,972595,4386,0.0,0,20565
2023-02-13~2023-02-19,,,972595,4386,0.0,0,20565
2023-02-20~2023-02-26,,,972595,4386,0.0,0,20565
2023-02-27~2023-03-05,,,972595,4386,0.0,0,20565
2023-03-06~2023-03-12,,,972595,4386,0.0,0,20565
2023-03-13~2023-03-19,,,972595,4386,0.0,0,20565
2023-03-20~2023-03-26,,,972595,4386,0.0,0,20565
2023-03-27~2023-04-02,,,972595,4386,0.0,0,20565
2023-04-03~2023-04-09,,,972595,4386,0.0,0,20565
2023-04-10~2023-04-16,,,972595,4386,0.0,0,20565
2023-04-17~2023-04-23,,,972595,4386,0.0,0,20565
2023-04-24~2023-04-30,,,972595,4386,0.0,0,20565
2023-05-01~2023-05-07,,,972595,4386,0.0,0,20565
2023-05-08~2023-05-14,,,972595,4386,0.0,0,20565
2023-05-15~2023-05-21,,,972595,4386,0.0,0,20565
2023-05-22~2023-05-28,,,972595,4386,0.0,0,20565
2023-05-29~2023-06-04,27560.0,161.0,1000155,4547,0.0,1,20565
2023-06-05~2023-06-11,13020.0,80.0,1013175,4627,-0.5275761974000001,1,20565
2022-12-26~2023-01-01,28099.0,127.0,28099,127,0.0,11,23349
2023-01-02~2023-01-08,44300.0,196.0,72399,323,0.5765685612,12,23349
2023-01-09~2023-01-15,12230.0,55.0,84629,378,-0.7239277652,10,23349
2023-01-16~2023-01-22,,,84629,378,-1.0,0,23349
2023-01-23~2023-01-29,,,84629,378,0.0,0,23349
2023-01-30~2023-02-05,,,84629,378,0.0,0,23349
2023-02-06~2023-02-12,,,84629,378,0.0,0,23349
2023-02-13~2023-02-19,,,84629,378,0.0,0,23349
2023-02-20~2023-02-26,,,84629,378,0.0,0,23349
2023-02-27~2023-03-05,,,84629,378,0.0,0,23349
2023-03-06~2023-03-12,,,84629,378,0.0,0,23349
2023-03-13~2023-03-19,,,84629,378,0.0,0,23349
2023-03-20~2023-03-26,,,84629,378,0.0,0,23349
2023-03-27~2023-04-02,,,84629,378,0.0,0,23349
2023-04-03~2023-04-09,,,84629,378,0.0,0,23349
2023-04-10~2023-04-16,,,84629,378,0.0,0,23349
2023-04-17~2023-04-23,,,84629,378,0.0,0,23349
2023-04-24~2023-04-30,,,84629,378,0.0,0,23349
2023-05-01~2023-05-07,,,84629,378,0.0,0,23349
2023-05-08~2023-05-14,,,84629,378,0.0,0,23349
2023-05-15~2023-05-21,,,84629,378,0.0,0,23349
2023-05-22~2023-05-28,,,84629,378,0.0,0,23349
2023-05-29~2023-06-04,,,84629,378,0.0,0,23349
2023-06-05~2023-06-11,,,84629,378,0.0,0,23349
2023-06-12~2023-06-18,,,84629,378,0.0,0,23349
2023-06-19~2023-06-25,,,84629,378,0.0,0,23349
2023-06-26~2023-07-02,,,84629,378,0.0,0,23349
2023-07-03~2023-07-09,,,84629,378,0.0,0,23349
2023-07-10~2023-07-16,,,84629,378,0.0,0,23349
2023-07-17~2023-07-23,,,84629,378,0.0,0,23349
2023-07-24~2023-07-30,,,84629,378,0.0,0,23349
2023-07-31~2023-08-06,,,84629,378,0.0,0,23349
2023-08-07~2023-08-13,,,84629,378,0.0,0,23349
2023-08-14~2023-08-20,,,84629,378,0.0,0,23349
2023-08-21~2023-08-27,,,84629,378,0.0,0,23349
2023-08-28~2023-09-03,,,84629,378,0.0,0,23349
2023-09-04~2023-09-10,,,84629,378,0.0,0,23349
2023-09-11~2023-09-17,,,84629,378,0.0,0,23349
2023-09-18~2023-09-24,,,84629,378,0.0,0,23349
2023-09-25~2023-10-01,,,84629,378,0.0,0,23349
2023-10-02~2023-10-08,,,84629,378,0.0,0,23349
2023-10-09~2023-10-15,,,84629,378,0.0,0,23349
2023-10-16~2023-10-22,,,84629,378,0.0,0,23349
2023-10-23~2023-10-29,,,84629,378,0.0,0,23349
2023-10-30~2023-11-05,,,84629,378,0.0,0,23349
2023-11-06~2023-11-12,,,84629,378,0.0,0,23349
2023-11-13~2023-11-19,,,84629,378,0.0,0,23349
2023-11-20~2023-11-26,,,84629,378,0.0,0,23349
2023-11-27~2023-12-03,,,84629,378,0.0,0,23349
2023-12-04~2023-12-10,,,84629,378,0.0,0,23349
2023-12-11~2023-12-17,,,84629,378,0.0,0,23349
2023-12-18~2023-12-24,525.0,3.0,85154,381,0.0,1,23349
2022-02-28~2022-03-06,22000.0,100.0,22000,100,0.0,1,19608
2022-03-07~2022-03-13,915872.0,3850.0,937872,3950,40.6305454545,37,19608
2022-03-14~2022-03-20,1090649.0,4651.0,2028521,8601,0.1908312515,35,19608
2022-03-21~2022-03-27,507031.0,2107.0,2535552,10708,-0.5351107460000001,34,19608
2022-03-28~2022-04-03,296162.0,1248.0,2831714,11956,-0.4158897582,18,19608
2022-04-04~2022-04-10,122753.0,502.0,2954467,12458,-0.5855207623,7,19608
2022-04-11~2022-04-17,51535.0,227.0,3006002,12685,-0.5801731933000001,4,19608
2022-04-18~2022-04-24,24895.0,108.0,3030897,12793,-0.5169302416,2,19608
2022-04-25~2022-05-01,128095.0,776.0,3158992,13569,4.145410725,9,19608
2022-05-02~2022-05-08,470096.0,3096.0,3629088,16665,2.6699012452,32,19608
2022-05-09~2022-05-15,15790.0,71.0,3644878,16736,-0.9664111160000001,4,19608
2022-05-16~2022-05-22,18290.0,81.0,3663168,16817,0.1583280557,4,19608
2022-05-23~2022-05-29,5060.0,21.0,3668228,16838,-0.7233460908,3,19608
2022-05-30~2022-06-05,1890.0,8.0,3670118,16846,-0.6264822134,3,19608
2022-06-06~2022-06-12,2760.0,12.0,3672878,16858,0.46031746030000004,1,19608
2022-06-13~2022-06-19,,,3672878,16858,-1.0,0,19608
2022-06-20~2022-06-26,,,3672878,16858,0.0,0,19608
2022-06-27~2022-07-03,,,3672878,16858,0.0,0,19608
2022-07-04~2022-07-10,,,3672878,16858,0.0,0,19608
2022-07-11~2022-07-17,,,3672878,16858,0.0,0,19608
2022-07-18~2022-07-24,20865.0,96.0,3693743,16954,0.0,1,19608
2022-07-25~2022-07-31,,,3693743,16954,-1.0,0,19608
2022-08-01~2022-08-07,,,3693743,16954,0.0,0,19608
2022-08-08~2022-08-14,,,3693743,16954,0.0,0,19608
2022-08-15~2022-08-21,11617.0,84.0,3705360,17038,0.0,2,19608
2022-08-22~2022-08-28,14160.0,98.0,3719520,17136,0.2189033313,2,19608
2022-08-29~2022-09-04,3937.0,27.0,3723457,17163,-0.7219632768,2,19608
2022-09-05~2022-09-11,,,3723457,17163,-1.0,0,19608
2022-09-12~2022-09-18,,,3723457,17163,0.0,0,19608
2022-09-19~2022-09-25,,,3723457,17163,0.0,0,19608
2022-09-26~2022-10-02,,,3723457,17163,0.0,0,19608
2022-10-03~2022-10-09,,,3723457,17163,0.0,0,19608
2022-10-10~2022-10-16,,,3723457,17163,0.0,0,19608
2022-10-17~2022-10-23,,,3723457,17163,0.0,0,19608
2022-10-24~2022-10-30,,,3723457,17163,0.0,0,19608
2022-10-31~2022-11-06,,,3723457,17163,0.0,0,19608
2022-11-07~2022-11-13,,,3723457,17163,0.0,0,19608
2022-11-14~2022-11-20,,,3723457,17163,0.0,0,19608
2022-11-21~2022-11-27,,,3723457,17163,0.0,0,19608
2022-11-28~2022-12-04,,,3723457,17163,0.0,0,19608
2022-12-05~2022-12-11,,,3723457,17163,0.0,0,19608
2022-12-12~2022-12-18,,,3723457,17163,0.0,0,19608
2022-12-19~2022-12-25,,,3723457,17163,0.0,0,19608
2022-12-26~2023-01-01,,,3723457,17163,0.0,0,19608
2023-01-02~2023-01-08,,,3723457,17163,0.0,0,19608
2023-01-09~2023-01-15,,,3723457,17163,0.0,0,19608
2023-01-16~2023-01-22,,,3723457,17163,0.0,0,19608
2023-01-23~2023-01-29,,,3723457,17163,0.0,0,19608
2023-01-30~2023-02-05,,,3723457,17163,0.0,0,19608
2023-02-06~2023-02-12,,,3723457,17163,0.0,0,19608
2023-02-13~2023-02-19,,,3723457,17163,0.0,0,19608
2023-02-20~2023-02-26,,,3723457,17163,0.0,0,19608
2023-02-27~2023-03-05,,,3723457,17163,0.0,0,19608
2023-03-06~2023-03-12,,,3723457,17163,0.0,0,19608
2023-03-13~2023-03-19,,,3723457,17163,0.0,0,19608
2023-03-20~2023-03-26,,,3723457,17163,0.0,0,19608
2023-03-27~2023-04-02,,,3723457,17163,0.0,0,19608
2023-04-03~2023-04-09,,,3723457,17163,0.0,0,19608
2023-04-10~2023-04-16,,,3723457,17163,0.0,0,19608
2023-04-17~2023-04-23,,,3723457,17163,0.0,0,19608
2023-04-24~2023-04-30,,,3723457,17163,0.0,0,19608
2023-05-01~2023-05-07,,,3723457,17163,0.0,0,19608
2023-05-08~2023-05-14,,,3723457,17163,0.0,0,19608
2023-05-15~2023-05-21,,,3723457,17163,0.0,0,19608
2023-05-22~2023-05-28,,,3723457,17163,0.0,0,19608
2023-05-29~2023-06-04,,,3723457,17163,0.0,0,19608
2023-06-05~2023-06-11,,,3723457,17163,0.0,0,19608
2023-06-12~2023-06-18,,,3723457,17163,0.0,0,19608
2023-06-19~2023-06-25,,,3723457,17163,0.0,0,19608
2023-06-26~2023-07-02,,,3723457,17163,0.0,0,19608
2023-07-03~2023-07-09,,,3723457,17163,0.0,0,19608
2023-07-10~2023-07-16,,,3723457,17163,0.0,0,19608
2023-07-17~2023-07-23,,,3723457,17163,0.0,0,19608
2023-07-24~2023-07-30,,,3723457,17163,0.0,0,19608
2023-07-31~2023-08-06,,,3723457,17163,0.0,0,19608
2023-08-07~2023-08-13,,,3723457,17163,0.0,0,19608
2023-08-14~2023-08-20,,,3723457,17163,0.0,0,19608
2023-08-21~2023-08-27,,,3723457,17163,0.0,0,19608
2023-08-28~2023-09-03,,,3723457,17163,0.0,0,19608
2023-09-04~2023-09-10,,,3723457,17163,0.0,0,19608
2023-09-11~2023-09-17,,,3723457,17163,0.0,0,19608
2023-09-18~2023-09-24,,,3723457,17163,0.0,0,19608
2023-09-25~2023-10-01,,,3723457,17163,0.0,0,19608
2023-10-02~2023-10-08,,,3723457,17163,0.0,0,19608
2023-10-09~2023-10-15,,,3723457,17163,0.0,0,19608
2023-10-16~2023-10-22,,,3723457,17163,0.0,0,19608
2023-10-23~2023-10-29,,,3723457,17163,0.0,0,19608
2023-10-30~2023-11-05,,,3723457,17163,0.0,0,19608
2023-11-06~2023-11-12,,,3723457,17163,0.0,0,19608
2023-11-13~2023-11-19,,,3723457,17163,0.0,0,19608
2023-11-20~2023-11-26,,,3723457,17163,0.0,0,19608
2023-11-27~2023-12-03,,,3723457,17163,0.0,0,19608
2023-12-04~2023-12-10,,,3723457,17163,0.0,0,19608
2023-12-11~2023-12-17,,,3723457,17163,0.0,0,19608
2023-12-18~2023-12-24,,,3723457,17163,0.0,0,19608
2023-12-25~2023-12-31,,,3723457,17163,0.0,0,19608
2024-01-01~2024-01-07,,,3723457,17163,0.0,0,19608
2024-01-08~2024-01-14,,,3723457,17163,0.0,0,19608
2024-01-15~2024-01-21,,,3723457,17163,0.0,0,19608
2024-01-22~2024-01-28,,,3723457,17163,0.0,0,19608
2024-01-29~2024-02-04,,,3723457,17163,0.0,0,19608
2024-02-05~2024-02-11,,,3723457,17163,0.0,0,19608
2024-02-12~2024-02-18,,,3723457,17163,0.0,0,19608
2024-02-19~2024-02-25,,,3723457,17163,0.0,0,19608
2024-02-26~2024-03-03,,,3723457,17163,0.0,0,19608
2024-03-04~2024-03-10,,,3723457,17163,0.0,0,19608
2024-03-11~2024-03-17,,,3723457,17163,0.0,0,19608
2024-03-18~2024-03-24,,,3723457,17163,0.0,0,19608
2024-03-25~2024-03-31,,,3723457,17163,0.0,0,19608
2024-04-01~2024-04-07,,,3723457,17163,0.0,0,19608
2024-04-08~2024-04-14,,,3723457,17163,0.0,0,19608
2024-04-15~2024-04-21,,,3723457,17163,0.0,0,19608
2024-04-22~2024-04-28,,,3723457,17163,0.0,0,19608
2024-04-29~2024-05-05,,,3723457,17163,0.0,0,19608
2024-05-06~2024-05-12,,,3723457,17163,0.0,0,19608
2024-05-13~2024-05-19,,,3723457,17163,0.0,0,19608
2024-05-20~2024-05-26,,,3723457,17163,0.0,0,19608
2024-05-27~2024-06-02,,,3723457,17163,0.0,0,19608
2024-06-03~2024-06-09,,,3723457,17163,0.0,0,19608
2024-06-10~2024-06-16,,,3723457,17163,0.0,0,19608
2024-06-17~2024-06-23,,,3723457,17163,0.0,0,19608
2024-06-24~2024-06-30,,,3723457,17163,0.0,0,19608
2024-07-01~2024-07-07,,,3723457,17163,0.0,0,19608
2024-07-08~2024-07-14,,,3723457,17163,0.0,0,19608
2024-07-15~2024-07-21,,,3723457,17163,0.0,0,19608
2024-07-22~2024-07-28,,,3723457,17163,0.0,0,19608
2024-07-29~2024-08-04,,,3723457,17163,0.0,0,19608
2024-08-05~2024-08-11,,,3723457,17163,0.0,0,19608
2024-08-12~2024-08-18,,,3723457,17163,0.0,0,19608
2024-08-19~2024-08-25,16400.0,82.0,3739857,17245,0.0,1,19608
2022-10-17~2022-10-23,1304107.0,5336.0,1304107,5336,0.0,90,22671
2022-10-24~2022-10-30,3535138.0,14351.0,4839245,19687,1.7107729657,92,22671
2022-10-31~2022-11-06,4376555.0,18101.0,9215800,37788,0.2380153193,92,22671
2022-11-07~2022-11-13,3585919.0,17521.0,12801719,55309,-0.1806525909,92,22671
2022-11-14~2022-11-20,1887345.0,7586.0,14689064,62895,-0.47367885330000004,78,22671
2022-11-21~2022-11-27,1093346.0,4354.0,15782410,67249,-0.4206962691,67,22671
2022-11-28~2022-12-04,401922.0,1604.0,16184332,68853,-0.6323926735000001,46,22671
2022-12-05~2022-12-11,169877.0,667.0,16354209,69520,-0.577338389,28,22671
2022-12-12~2022-12-18,30019.0,124.0,16384228,69644,-0.8232897920000001,20,22671
2022-12-19~2022-12-25,1400.0,6.0,16385628,69650,-0.9533628702,1,22671
2022-12-26~2023-01-01,12980.0,62.0,16398608,69712,8.2714285714,2,22671
2023-01-02~2023-01-08,1500.0,14.0,16400108,69726,-0.8844375963000001,1,22671
2023-01-09~2023-01-15,13345.0,175.0,16413453,69901,7.8966666667,3,22671
2023-01-16~2023-01-22,11220.0,154.0,16424673,70055,-0.1592356688,2,22671
2023-01-23~2023-01-29,12449.0,158.0,16437122,70213,0.1095365419,2,22671
2023-01-30~2023-02-05,1760.0,32.0,16438882,70245,-0.8586231826,1,22671
2023-05-01~2023-05-07,58883.0,256.0,119293,507,-0.025277272,21,23963
2023-05-08~2023-05-14,5445.0,25.0,124738,532,-0.9075284887,6,23963
2023-05-15~2023-05-21,10500.0,50.0,135238,582,0.9283746556,1,23963
2023-05-22~2023-05-28,,,135238,582,-1.0,0,23963
2023-05-29~2023-06-04,,,135238,582,0.0,0,23963
2023-06-05~2023-06-11,3905.0,71.0,139143,653,0.0,1,23963
2023-06-12~2023-06-18,6270.0,114.0,145413,767,0.6056338028,1,23963
2023-06-19~2023-06-25,4895.0,89.0,150308,856,-0.2192982456,1,23963
2023-06-26~2023-07-02,1980.0,36.0,152288,892,-0.595505618,1,23963
2023-07-03~2023-07-09,,,152288,892,-1.0,0,23963
2023-07-10~2023-07-16,,,152288,892,0.0,0,23963
2023-07-17~2023-07-23,,,152288,892,0.0,0,23963
2023-07-24~2023-07-30,,,152288,892,0.0,0,23963
2023-07-31~2023-08-06,,,152288,892,0.0,0,23963
2023-08-07~2023-08-13,,,152288,892,0.0,0,23963
2023-08-14~2023-08-20,,,152288,892,0.0,0,23963
2023-08-21~2023-08-27,,,152288,892,0.0,0,23963
2023-08-28~2023-09-03,,,152288,892,0.0,0,23963
2023-09-04~2023-09-10,,,152288,892,0.0,0,23963
2023-09-11~2023-09-17,,,152288,892,0.0,0,23963
2023-09-18~2023-09-24,,,152288,892,0.0,0,23963
2023-09-25~2023-10-01,,,152288,892,0.0,0,23963
2023-10-02~2023-10-08,,,152288,892,0.0,0,23963
2023-10-09~2023-10-15,,,152288,892,0.0,0,23963
2023-10-16~2023-10-22,3400.0,20.0,155688,912,0.0,1,23963
2023-10-23~2023-10-29,7260.0,46.0,162948,958,1.1352941176,1,23963
2023-10-30~2023-11-05,3300.0,22.0,166248,980,-0.5454545455,1,23963
2022-08-29~2022-09-04,709371.0,2947.0,709371,2947,0.0,50,22221
2022-09-05~2022-09-11,547514.0,2336.0,1256885,5283,-0.2281697447,50,22221
2022-09-12~2022-09-18,108370.0,449.0,1365255,5732,-0.8020689882,40,22221
2022-09-19~2022-09-25,7622.0,34.0,1372877,5766,-0.929666882,12,22221
2024-04-15~2024-04-21,32510.0,136.0,53564,227,0.5441246319,10,26777
2024-04-22~2024-04-28,2180.0,10.0,55744,237,-0.9329437096000001,3,26777
2024-04-29~2024-05-05,240.0,1.0,55984,238,-0.8899082569000001,1,26777
2023-10-23~2023-10-29,294556.0,1328.0,366216,1550,3.1104660899,9,15447
2023-10-30~2023-11-05,418012.0,1891.0,784228,3441,0.419125735,9,15447
2023-11-06~2023-11-12,256191.0,1130.0,1040419,4571,-0.3871204654,11,15447
2023-11-13~2023-11-19,180820.0,781.0,1221239,5352,-0.2941984691,10,15447
2023-11-20~2023-11-26,116080.0,506.0,1337319,5858,-0.3580356155,6,15447
2023-11-27~2023-12-03,132780.0,577.0,1470099,6435,0.1438662991,5,15447
2023-12-04~2023-12-10,60780.0,267.0,1530879,6702,-0.5422503389000001,3,15447
2023-12-11~2023-12-17,94785.0,428.0,1625664,7130,0.5594768016,3,15447
2023-12-18~2023-12-24,58850.0,264.0,1684514,7394,-0.37912116900000004,3,15447
2023-12-25~2023-12-31,28590.0,126.0,1713104,7520,-0.5141886151,2,15447
2024-01-01~2024-01-07,148200.0,658.0,1861304,8178,4.1836306401,3,15447
2023-04-03~2023-04-09,87792.0,385.0,201384,903,-0.227128671,23,23826
2023-04-10~2023-04-16,13240.0,60.0,214624,963,-0.8491889922,6,23826
2023-04-17~2023-04-23,4030.0,18.0,218654,981,-0.6956193353,2,23826
2023-04-24~2023-04-30,880.0,4.0,219534,985,-0.7816377171000001,1,23826
2023-05-01~2023-05-07,660.0,3.0,220194,988,-0.25,1,23826
2022-01-17~2022-01-23,50160.0,228.0,50160,228,0.0,2,20477
2022-01-24~2022-01-30,12644184.0,52516.0,12694344,52744,251.0770334928,96,20477
2022-01-31~2022-02-06,17992423.0,74227.0,30686767,126971,0.4229801623,96,20477
2022-02-07~2022-02-13,17334781.0,72190.0,48021548,199161,-0.0365510526,96,20477
2022-02-14~2022-02-20,10008561.0,40963.0,58030109,240124,-0.4226312406,95,20477
2022-02-21~2022-02-27,5944390.0,24487.0,63974499,264611,-0.40606946390000004,92,20477
2022-02-28~2022-03-06,4718287.0,19546.0,68692786,284157,-0.2062622069,90,20477
2022-03-07~2022-03-13,1931161.0,8142.0,70623947,292299,-0.5907071783,77,20477
2022-03-14~2022-03-20,963765.0,4057.0,71587712,296356,-0.500940108,70,20477
2022-03-21~2022-03-27,477449.0,2021.0,72065161,298377,-0.5046001878,45,20477
